General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
MLR 240s [g/s];--;143;16,10700;4,17800;0,025000;65,825;84,79;-49,0800;0,000;100,954;29,300;0,000;557,850;643,350;27,00;1133,750;263,190;0,000;843,100;877,600;861,100;326,850;;;;;0,00;0,00;0,00;3,00;3,08;15,461;27,496;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1141,9318;41,53313;143,9993;0,27499978;0,27499978;0,00541;3,81275;118,2951;15,011295;0,165094;23,710236;27,344233;0,0396;3,9592;5,63;562,86;0,01;1,05;88,71;;823,244;820,348;11,4216016;15,60400;4,60800;0,03600;0,2618010;;18,27;143,00;;;
MLR 300s [g/s];--;144;16,09900;4,20100;0,034000;64,775;82,22;-49,4400;0,000;100,950;29,300;0,000;560,050;647,050;27,00;1133,683;263,196;0,000;843,000;877,500;861,100;326,850;;;;;0,00;0,00;0,00;3,00;3,09;15,420;27,504;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1143,0063;22,09146;90,3823;0,51750088;0,51750088;0,00694;2,03189;119,4381;14,861812;0,195835;23,566702;27,227631;0,0468;4,6764;5,68;567,54;0,01;1,05;88,88;;825,460;820,348;11,4323487;15,54000;4,66700;0,04800;0,2647642;;17,91;144,00;;;
MLR 360s [g/s];--;145;16,09000;4,25400;0,039000;68,900;84,18;-50,0600;0,000;100,952;29,300;0,005;560,350;646,250;27,00;1133,217;263,196;0,000;841,600;877,500;861,100;326,850;;;;;0,00;0,00;0,00;3,00;3,09;15,441;27,493;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1196,5563;24,84693;88,0204;0,48166736;0,48166736;0,00675;2,28012;120,6346;15,323619;0,172374;24,312018;28,038978;0,0424;4,2388;5,72;571,78;0,01;1,10;93,05;;827,835;825,160;11,9679561;15,45700;4,72700;0,04500;0,2689295;;17,29;145,00;;;
MLR Test [g/s];0,3955;146;16,07300;4,31300;0,055000;67,375;84,16;-50,4100;0,000;100,950;29,300;0,005;561,750;649,350;27,00;1133,017;263,196;0,000;841,100;877,300;861,200;326,850;;;;;0,00;0,00;0,00;3,00;3,09;15,404;27,509;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1191,5115;23,83500;84,2256;0,50000000;0,50000000;0,00399;2,20044;121,8261;15,134193;0,172536;24,071471;27,825207;0,0421;4,2104;5,76;575,99;0,00;1,10;92,70;;830,343;825,160;11,9174979;15,40900;4,79400;0,02500;0,2712089;;16,94;146,00;;;
Results SEA;;147;16,02700;4,33700;0,036000;69,325;82,69;-51,0600;0,000;100,944;29,300;0,005;562,950;650,850;27,00;1133,350;263,196;0,000;842,100;877,300;861,200;326,950;;;;;0,00;0,00;0,00;3,00;3,09;15,404;27,520;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1229,5318;23,87921;91,5323;0,51499923;0,51499923;0,00553;2,21355;123,0557;15,335271;0,190157;24,443396;28,260032;0,0471;4,7130;5,81;580,70;0,01;1,14;95,80;;832,929;830,437;12,2977772;15,29900;4,90100;0,03600;0,2763389;;16,29;147,00;;;
SEA max [m²/kg];594,9;148;15,94800;4,35700;0,026000;68,275;83,66;-51,4400;0,000;100,952;29,300;0,005;564,050;652,550;27,00;1133,483;263,196;0,000;842,500;877,300;861,200;326,850;;;;;0,00;0,00;0,00;3,00;3,09;15,433;27,506;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1248,5377;23,30553;82,0770;0,53583304;0,53583304;0,00495;2,15316;124,3042;15,203847;0,178480;24,281267;28,091022;0,0440;4,3971;5,85;585,10;0,00;1,15;97,30;;835,673;830,437;12,4878744;15,16100;5,00200;0,03200;0,2832349;;15,91;148,00;;;
Max at [s];241;149;15,90900;4,42200;0,031000;65,975;83,42;-52,1200;0,000;100,952;29,300;0,005;566,050;656,450;27,00;1136,717;263,196;0,000;852,000;877,400;861,300;326,950;;;;;0,00;0,00;0,00;3,00;3,09;15,425;27,498;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1232,2560;24,28574;86,9524;0,50750049;0,50750049;0,00261;2,22992;125,5365;14,919138;0,181417;23,911058;27,729730;0,0441;4,4120;5,90;589,51;0,00;1,13;95,93;;838,390;835,813;12,3250248;15,13400;5,00000;0,01500;0,2849236;;15,23;149,00;;;
SEA 060s [m²/kg];127,8;150;15,88600;4,46700;0,035000;67,150;81,86;-52,4600;0,000;100,952;29,300;0,005;567,150;657,550;27,00;1138,850;263,196;0,000;858,400;877,300;861,400;326,950;;;;;0,00;0,00;0,00;3,00;3,09;15,433;27,498;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1240,6534;24,41124;96,7353;0,50833209;0,50833209;0,00290;2,25017;126,7771;15,036802;0,200241;24,146472;27,995262;0,0492;4,9164;5,95;594,43;0,00;1,14;96,63;;841,043;835,813;12,4090153;15,13700;5,01400;0,01700;0,2846116;;14,89;150,00;;;
SEA 120s [m²/kg];124,4;151;15,83000;4,52300;0,027000;63,675;85,37;-53,1300;0,000;100,952;29,200;0,005;568,050;660,550;27,00;1137,050;263,196;0,000;853,100;877,200;861,400;326,850;;;;;0,00;0,00;0,00;3,00;3,09;15,410;27,509;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1216,7210;24,50260;76,4951;0,49666739;0,49666739;0,00179;2,26073;127,9938;14,630953;0,158280;23,532033;27,363937;0,0380;3,7985;5,98;598,23;0,00;1,12;94,79;;843,611;840,961;12,1696438;15,09000;5,05800;0,00900;0,2869311;;14,22;151,00;;;
SEA 180s [m²/kg];128,4;152;15,76300;4,56700;0,012000;64,550;85,08;-53,4200;0,000;100,956;29,200;0,005;570,650;666,250;27,00;1135,983;263,196;0,000;849,800;877,200;861,500;326,950;;;;;0,00;0,00;0,00;3,00;3,09;15,433;27,509;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1233,0411;40,76977;130,0526;0,30250057;0,30250057;0,00219;3,75259;129,2269;14,697540;0,161759;23,747327;27,725676;0,0393;3,9333;6,02;602,16;0,00;1,14;96,07;;846,119;840,961;12,3328772;15,03800;5,09000;0,01200;0,2895396;;13,93;152,00;;;
SEA 240s [m²/kg];--;153;15,70800;4,60800;0,022000;63,925;85,75;-53,8400;0,000;100,952;29,200;0,005;572,150;666,950;27,00;1135,750;263,196;0,000;849,200;877,100;861,500;326,950;;;;;0,00;0,00;0,00;3,00;3,09;15,410;27,477;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1225,9876;21,17237;64,3014;0,57916657;0,57916657;0,00424;1,94329;130,4529;14,607028;0,153912;23,663122;27,583883;0,0372;3,7234;6,06;605,88;0,00;1,13;95,52;;848,625;845,933;12,2623277;15,03500;5,07800;0,02800;0,2896724;;13,51;153,00;;;
SEA 300s [m²/kg];--;154;15,64600;4,66700;0,036000;62,250;85,12;-54,5100;0,000;100,956;29,200;0,005;572,950;667,850;27,00;1135,083;263,196;0,000;847,300;877,100;861,400;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,439;27,517;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1204,7260;22,95171;73,3650;0,52500105;0,52500105;0,00634;2,11655;131,6576;14,404320;0,161206;23,367365;27,237796;0,0385;3,8509;6,10;609,73;0,01;1,11;93,96;;851,006;845,933;12,0496697;15,05000;5,08400;0,04500;0,2886253;;12,84;154,00;;;
SEA 360s [m²/kg];--;155;15,60400;4,72700;0,048000;64,675;82,14;-54,9000;0,000;100,956;29,200;0,005;574,750;670,750;27,10;1134,883;263,196;0,000;846,800;877,000;861,400;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,454;27,506;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1238,2003;22,68918;88,0566;0,54583200;0,54583200;0,00775;2,12612;132,8958;14,659197;0,196813;23,855550;27,840121;0,0481;4,8054;6,15;614,54;0,01;1,16;96,84;;853,396;850,916;12,3844790;14,97500;5,21600;0,05500;0,2915757;;12,45;155,00;;;
SEA Test [m²/kg];117,6;156;15,54000;4,79400;0,045000;61,850;84,11;-55,6000;0,000;100,948;29,200;0,005;576,050;672,250;27,10;1136,117;263,196;0,000;850,600;876,800;861,500;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,463;27,504;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1244,9174;22,23509;73,9259;0,56000058;0,56000058;0,00757;2,07912;134,1407;14,319280;0,173156;23,355095;27,255382;0,0414;4,1390;6,19;618,68;0,01;1,16;97,43;;855,885;850,916;12,4516640;14,79600;5,35600;0,05500;0,3003858;;11,75;156,00;;;
Results SPR;;157;15,45700;4,90100;0,025000;61,175;81,99;-56,0100;0,000;100,958;29,200;0,005;577,150;673,950;27,10;1137,417;263,196;0,000;854,300;876,800;861,700;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,410;27,506;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1271,1037;23,95023;89,1489;0,53083324;0,53083324;0,00727;2,23800;135,4118;14,227352;0,198713;23,249469;27,148886;0,0473;4,7314;6,24;623,41;0,01;1,19;99,56;;858,446;856,059;12,7135789;14,62100;5,49900;0,05300;0,3089549;;11,34;157,00;;;
SPR max [m²/s];0,059;158;15,40900;5,00200;0,036000;68,300;79,19;-56,6700;0,000;100,950;29,200;0,005;576,850;670,350;27,10;1137,750;263,196;0,000;855,000;876,800;862,000;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,431;27,517;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1369,1215;25,43775;108,5440;0,53833199;0,53833199;0,00529;2,36448;136,7809;15,036970;0,233399;24,559726;28,540543;0,0584;5,8421;6,29;629,25;0,01;1,27;107,19;;861,368;856,059;13,6939534;14,50300;5,57400;0,03500;0,3150555;;10,68;158,00;;;
Max at [s];236;159;15,29900;5,00000;0,032000;66,150;80,01;-57,0900;0,000;100,950;29,200;0,005;577,750;672,450;27,10;1136,450;263,196;0,000;851,000;876,800;862,100;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,461;27,522;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1362,0925;24,18396;97,8047;0,56333399;0,56333399;0,00416;2,24288;138,1430;14,786875;0,223097;24,188928;28,153776;0,0551;5,5086;6,35;634,76;0,00;1,26;106,64;;864,539;861,852;13,6236489;14,42800;5,62600;0,02700;0,3188619;;10,26;159,00;;;
SPR 060s [m²/s];0,040;160;15,16100;5,01400;0,015000;61,550;79,77;-57,7800;0,000;100,950;29,300;0,005;579,450;676,550;27,10;1135,550;263,196;0,000;848,500;876,600;862,100;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,471;27,498;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1321,2593;25,95467;106,2911;0,50916592;0,50916592;0,00287;2,40815;139,4643;14,242542;0,226138;23,367041;27,282720;0,0541;5,4109;6,40;640,17;0,00;1,23;103,45;;867,521;861,852;13,2152354;14,38100;5,66800;0,01800;0,3211996;;9,57;160,00;;;
SPR 120s [m²/s];0,043;161;15,13400;5,05800;0,017000;63,625;83,45;-58,1300;0,000;100,950;29,300;0,005;581,350;679,950;27,10;1142,317;263,196;0,000;869,000;876,500;862,000;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,500;27,538;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1347,5717;24,39531;79,9875;0,55250025;0,55250025;0,00292;2,25911;140,8118;14,456944;0,181011;23,796575;27,832597;0,0442;4,4184;6,45;644,59;0,00;1,25;105,51;;870,421;867,976;13,4784122;14,35000;5,68400;0,01800;0,3227899;;9,22;161,00;;;
SPR 180s [m²/s];0,042;162;15,13700;5,09000;0,009000;65,025;81,97;-58,8800;0,000;100,952;29,300;0,005;583,450;683,550;27,10;1141,750;263,196;0,000;867,700;876,300;861,800;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,463;27,504;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1360,2269;24,04413;87,0571;0,56583405;0,56583405;0,00333;2,22325;142,1721;14,588808;0,198888;24,100370;28,235167;0,0493;4,9250;6,50;649,52;0,00;1,26;106,49;;873,406;867,976;13,6049893;14,34900;5,67700;0,02100;0,3228795;;8,47;162,00;;;
SPR 240s [m²/s];--;163;15,09000;5,07800;0,012000;60,000;82,46;-59,2600;0,000;100,960;29,300;0,005;585,250;687,650;27,00;1140,417;263,203;0,000;864,000;876,100;861,700;326,950;;;;;0,00;0,00;0,00;3,00;3,10;15,502;27,522;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1297,4398;22,53604;80,0908;0,57583284;0,57583284;0,00505;2,07969;143,4695;13,992211;0,192988;23,186118;27,242946;0,0461;4,6110;6,54;654,13;0,01;1,20;101,56;;876,200;873,553;12,9769927;14,38600;5,63500;0,03600;0,3210486;;8,09;163,00;;;
SPR 300s [m²/s];--;164;15,03800;5,08400;0,028000;65,475;83,35;-60,0300;0,000;100,954;29,400;0,005;586,650;688,650;27,00;1140,317;263,203;0,000;864,100;875,900;861,500;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,425;27,514;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1346,9382;23,12798;78,1072;0,58250117;0,58250117;0,00643;2,14123;144,8165;14,599220;0,182207;24,249846;28,466133;0,0455;4,5488;6,59;658,68;0,01;1,25;105,48;;878,919;873,553;13,4720762;14,41600;5,62500;0,04500;0,3193858;;7,32;164,00;;;
SPR 360s [m²/s];--;165;15,03500;5,21600;0,045000;62,800;82,41;-60,4200;0,000;100,952;29,300;0,005;588,550;692,250;27,00;1140,950;263,203;0,000;866,300;875,700;861,400;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,479;27,498;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1319,3868;23,11796;83,2319;0,57083352;0,57083352;0,00729;2,14412;146,1358;14,274785;0,193585;23,787742;27,979041;0,0475;4,7502;6,64;663,43;0,01;1,22;103,38;;881,672;878,824;13,1965069;14,40100;5,64500;0,05300;0,3199834;;6,93;165,00;;;
SPR Test [m²/s];0,043;166;15,05000;5,35600;0,055000;64,600;83,25;-61,1700;0,000;100,954;29,300;0,005;589,250;692,550;27,00;1138,717;263,203;0,000;859,900;875,500;861,300;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,448;27,493;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1341,2842;24,28153;82,6370;0,55249914;0,55249914;0,00880;2,24787;147,4771;14,469313;0,183448;24,140584;28,372611;0,0457;4,5648;6,68;667,99;0,01;1,24;105,11;;884,375;878,824;13,4155250;14,38100;5,65100;0,06400;0,3209533;;6,18;166,00;;;
Results COY;;167;14,97500;5,49900;0,055000;63,050;79,70;-61,5300;0,000;100,950;29,300;0,005;590,350;693,950;27,00;1138,017;263,203;0,000;858,300;875,200;861,100;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,460;27,498;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1320,1394;23,68437;100,2489;0,55749989;0,55749989;0,00679;2,18347;148,7973;14,281348;0,227055;23,871463;28,060644;0,0559;5,5878;6,74;673,58;0,01;1,22;103,34;;887,048;884,105;13,2040340;14,40600;5,61200;0,04900;0,3200196;;5,82;167,00;;;
COY max [kg/kg];0,0363;168;14,79600;5,57400;0,053000;64,725;81,30;-62,2800;0,000;100,950;29,400;0,005;590,050;691,850;27,00;1137,150;263,203;0,000;856,000;875,000;861,000;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,461;27,528;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1329,0142;24,80772;96,1559;0,53583328;0,53583328;0,00535;2,28410;150,1263;14,473483;0,207169;24,180325;28,352103;0,0515;5,1513;6,79;678,73;0,01;1,22;103,97;;889,652;884,105;13,2928002;14,45400;5,56800;0,03700;0,3178222;;5,07;168,00;;;
Max at [s];74;169;14,62100;5,62600;0,035000;66,450;82,14;-62,6100;0,000;100,950;29,400;0,005;591,750;693,650;27,00;1138,717;263,203;0,000;861,000;874,900;860,800;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,450;27,504;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1325,7657;23,96440;89,7641;0,55333360;0,55333360;0,00425;2,18563;151,4520;14,644002;0,196877;24,535693;28,760766;0,0497;4,9660;6,84;683,70;0,00;1,21;103,50;;892,242;889,298;13,2603085;14,55800;5,43900;0,02800;0,3132059;;4,74;169,00;;;
COY 060s [kg/kg];0,0097;170;14,50300;5,66800;0,027000;61,575;80,58;-63,3800;0,000;100,950;29,400;0,005;592,850;696,150;27,00;1140,550;263,203;0,000;866,800;874,700;860,700;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,502;27,525;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1237,5856;21,62154;91,8964;0,57249999;0,57249999;0,00321;1,97094;152,6896;14,083521;0,216055;23,640482;27,759672;0,0526;5,2600;6,89;688,96;0,00;1,13;96,49;;894,533;889,298;12,3783311;14,75400;5,27800;0,02100;0,3037155;;3,97;170,00;;;
COY 120s [kg/kg];0,0099;171;14,42800;5,68400;0,018000;66,625;80,97;-63,6900;0,000;100,954;29,400;0,000;593,450;695,450;27,00;1138,517;263,203;0,000;861,100;874,400;860,600;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,481;27,520;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1249,1009;45,29378;193,6326;0,27583273;0,27583273;0,00360;4,02046;153,9387;14,642255;0,211181;24,603244;28,831959;0,0534;5,3400;6,94;694,30;0,00;1,11;96,94;;896,573;893,955;12,4935075;14,96200;4,99200;0,02300;0,2945700;;3,66;171,00;;;
COY 180s [kg/kg];0,0101;172;14,38100;5,67700;0,018000;62,700;81,31;-64,0500;0,000;100,950;29,400;0,000;593,950;695,850;27,00;1136,317;263,203;0,000;854,800;874,200;860,500;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,479;27,504;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1142,4281;22,29573;99,1192;0,51250021;0,51250021;0,00299;1,96415;155,0812;14,198428;0,207014;23,877586;27,974104;0,0508;5,0788;7,00;699,37;0,00;1,01;88,38;;898,312;893,955;11,4265657;15,32000;4,67600;0,01900;0,2773478;;3,30;172,00;;;
COY 240s [kg/kg];--;173;14,35000;5,63500;0,021000;64,925;80,67;-64,6600;0,000;100,942;29,400;0,005;594,150;693,750;27,10;1140,883;263,209;0,000;868,800;873,900;860,500;326,950;;;;;0,00;0,00;0,00;3,00;3,11;15,439;27,520;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1070,5698;22,86370;114,1977;0,46833364;0,46833364;0,00445;2,01244;156,1517;14,445726;0,214870;24,301649;28,375442;0,0535;5,3472;7,05;704,72;0,00;0,94;82,61;;899,516;897,029;10,7078390;15,77700;4,30700;0,03000;0,2548686;;2,69;173,00;;;
COY 300s [kg/kg];--;174;14,34900;5,62500;0,036000;65,250;81,40;-64,9900;0,000;100,952;29,400;0,005;593,450;689,950;27,00;1142,417;263,209;0,000;873,900;873,600;860,300;326,950;;;;;0,00;0,00;0,00;3,00;3,12;15,473;27,538;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;975,7194;20,72738;108,6007;0,47083346;0,47083346;0,00356;1,77927;157,1274;14,490375;0,205924;24,348042;28,307240;0,0511;5,1123;7,10;709,83;0,00;0,84;74,79;;900,226;897,029;9,7591454;16,28000;3,82200;0,02300;0,2310066;;2,36;174,00;;;
COY 360s [kg/kg];--;175;14,38600;5,64500;0,045000;68,925;82,69;-65,5900;0,000;100,952;29,400;0,005;592,450;685,850;27,00;1141,650;263,209;0,000;872,100;873,200;860,200;326,950;;;;;0,00;0,00;0,00;3,00;3,12;15,431;27,522;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;893,1606;19,96288;107,9386;0,44750023;0,44750023;0,00511;1,72155;158,0206;14,905412;0,190240;25,003220;28,944989;0,0483;4,8293;7,15;714,66;0,01;0,77;68,32;;900,422;897,998;8,9333918;16,80200;3,42200;0,03400;0,2050259;;1,76;175,00;;;
COY Test [kg/kg];0,0098;176;14,41600;5,65100;0,053000;73,250;79,57;-65,8400;0,000;100,954;29,400;0,000;590,450;677,750;27,10;1142,683;263,209;0,000;875,800;872,800;860,000;326,950;;;;;0,00;0,00;0,00;3,00;3,12;15,450;27,525;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;808,9688;38,83827;284,4346;0,20833333;0,20833333;0,00406;3,24358;158,8296;15,391952;0,228709;25,732210;29,536804;0,0593;5,9245;7,21;720,59;0,00;0,68;61,38;;900,141;897,998;8,0913063;17,34000;2,91400;0,02500;0,1793548;;1,51;176,00;;;
Results CO2Y;;177;14,40100;5,61200;0,064000;71,025;80,77;-66,0900;0,000;100,954;29,400;0,000;587,150;668,250;27,00;1140,150;263,209;0,000;868,900;872,400;859,700;326,950;;;;;0,00;0,00;0,00;3,00;3,12;15,463;27,517;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;673,6382;19,48261;155,8280;0,34583306;0,34583306;0,00427;1,63657;159,5032;15,198913;0,213631;25,267476;28,757542;0,0539;5,3880;7,26;725,98;0,00;0,57;50,98;;899,244;896,703;6,7377292;17,91200;2,47900;0,02700;0,1508032;;1,26;177,00;;;
CO2Y max [kg/kg];4,2068;178;14,38100;5,56800;0,049000;74,400;79,70;-66,4900;0,000;100,954;29,400;0,000;583,150;656,350;27,10;1137,150;263,209;0,000;860,700;871,900;859,400;326,950;;;;;0,00;0,00;0,00;3,00;3,12;15,439;27,496;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;566,0515;19,63576;200,3665;0,28833350;0,28833350;0,00260;1,57054;160,0693;15,609097;0,227045;25,772605;29,007716;0,0578;5,7761;7,32;731,75;0,00;0,45;42,35;;897,674;896,703;5,6616468;18,49100;1,94200;0,01400;0,1230336;;0,86;178,00;;;
