General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;448;19,03300;83,65000;0,022000;1,603;87,13;20,5000;-65,680;0,00;101,284;0,014;263,196;454,350;478,25;830,383;;;589,000;549,700;533,000;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;521,07912;0,00001;0,0000;;nan;0,35132;49,55847;146,474228;18,450416;0,137393;23,735422;24,983968;0,0301;3,4077;;;0,00;0,44;44,11;;426,391;426,387;5,2107912;19,35100;1,38300;0,01500;0,0951201;;;;;;
;;449;19,07600;89,57500;0,019000;1,603;87,54;20,5000;-65,830;0,00;101,282;0,014;263,203;453,350;476,95;831,317;;;590,300;550,600;533,600;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;525,75215;0,00001;0,0000;;nan;0,30673;51,34012;146,999980;19,113712;0,132686;24,534597;25,811793;0,0300;3,4000;;;0,00;0,45;44,67;;426,817;427,297;5,2575215;19,39800;1,33900;0,00600;0,0926183;;;;;;
;;450;19,10800;88,85000;0,005000;1,612;88,25;20,5000;-66,150;0,00;101,286;0,014;263,203;452,550;475,85;832,417;;;592,000;551,500;534,300;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;513,82256;0,00001;0,0000;;nan;0,03961;51,47378;147,513803;19,053023;0,124541;24,413538;25,670495;0,0280;3,1738;;;0,00;0,45;43,76;;427,231;427,297;5,1382256;19,44600;1,30500;0,00600;0,0907866;;;;;;
;;451;19,11400;87,92500;0,000000;1,617;86,70;20,5000;-66,280;0,00;101,286;0,014;263,203;451,850;474,95;833,483;;;593,600;552,500;534,900;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;509,561319;0,00001;0,0000;;nan;-0,05520;51,40888;148,023364;18,968260;0,142335;24,267333;25,507956;0,0318;3,6043;;;0,00;0,45;43,43;;427,620;428,108;5,0956132;19,49100;1,25900;-0,00200;0,0904322;;;;;;
;;452;19,10800;87,22500;0,002000;1,603;88,40;20,5000;-66,420;0,00;101,286;0,014;263,203;450,850;473,45;834,250;;;594,100;553,500;535,700;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;510,828319;0,00001;0,0000;;nan;-0,01730;50,80247;148,534192;18,913544;0,122904;24,143779;25,354048;0,0273;3,0935;;;0,00;0,45;43,44;;428,002;428,108;5,1082832;19,54900;1,21300;0,01100;0,0909242;;;;;;
;;453;19,09400;86,15000;0,016000;1,570;87,89;20,5000;-66,550;0,00;101,286;0,014;263,203;449,850;472,05;835,383;;;595,800;554,500;536,400;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;514,00775;0,00001;0,0000;;nan;0,24565;49,47017;149,048200;18,817514;0,128722;23,967914;25,150725;0,0284;3,2140;;;0,00;0,44;43,55;;428,388;428,876;5,1400775;19,61100;1,16700;0,00900;0,0919682;;;;;;
;;454;19,10200;89,07500;0,007000;1,537;86,11;20,5000;-66,870;0,00;101,286;0,014;263,203;448,650;470,55;836,450;;;597,200;555,600;537,100;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;523,41312;0,00001;0,0000;;nan;0,07806;49,27630;149,571613;19,159869;0,149138;24,338873;25,526929;0,0334;3,7794;;;0,00;0,44;44,15;;428,791;428,876;5,2341312;19,67000;1,11100;0,02100;0,0919769;;;;;;
;;455;19,13400;88,42500;0,016000;1,492;88,28;20,5000;-66,980;0,00;101,286;0,014;263,203;447,550;469,15;837,183;;;597,700;556,600;537,800;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;513,83979;0,00001;0,0000;;nan;0,24951;47,66841;150,085453;19,113279;0,124234;24,220161;25,389094;0,0277;3,1313;;;0,00;0,42;43,28;;429,192;429,650;5,1383979;19,71600;1,06700;0,02000;0,0905017;;;;;;
;;456;19,17500;88,42500;0,037000;1,460;88,28;20,5000;-67,090;0,00;101,286;0,014;263,203;447,550;469,15;838,050;;;598,500;557,600;538,600;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;500,92689;0,00001;0,0000;;nan;0,65001;46,61023;150,586380;19,113279;0,124234;24,220161;25,389094;0,0277;3,1313;;;0,01;0,41;42,30;;429,558;429,650;5,0092689;19,77600;1,00500;0,02600;0,0882081;;;;;;
;;457;19,22400;91,77500;0,017000;1,442;84,41;20,5000;-67,200;0,00;101,280;0,014;263,209;446,250;467,35;838,817;;;599,000;558,700;539,300;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;496,97237;0,00000;0,0000;;nan;0,27402;46,94678;151,083352;19,500311;0,169023;24,638828;25,803823;0,0383;4,3298;;;0,00;0,41;41,96;;429,898;430,367;4,9697237;19,84600;0,94900;0,01100;0,0857513;;;;;;
;;458;19,27000;89,37500;0,025000;1,416;87,13;20,5000;-67,280;0,00;101,280;0,014;263,209;444,750;465,45;839,617;;;599,700;559,700;540,000;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;476,99123;0,00000;0,0000;;nan;0,42474;45,53983;151,560343;19,276070;0,137337;24,273630;25,403398;0,0306;3,4635;;;0,00;0,40;40,37;;430,203;430,367;4,7699123;19,92600;0,87400;0,00900;0,0832401;;;;;;
;;459;19,29800;89,80000;0,015000;1,383;88,33;20,5000;-67,550;0,00;101,276;0,014;263,209;443,350;463,65;840,383;;;600,200;560,700;540,800;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;472,27556;0,00000;0,0000;;nan;0,23332;44,61510;152,032619;19,352330;0,123705;24,292949;25,405269;0,0276;3,1200;;;0,00;0,39;39,85;;430,471;430,959;4,7227556;20,00800;0,81300;0,01300;0,0820816;;;;;;
;;460;19,31500;86,60000;0,006000;1,339;85,46;20,5000;-67,650;0,00;101,290;0,014;263,209;441,950;461,85;841,250;;;601,100;561,700;541,500;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;462,3247;0,00000;0,0000;;nan;0,05856;42,43331;152,494944;19,034472;0,156657;23,818491;24,890983;0,0342;3,8711;;;0,00;0,37;38,79;;430,717;430,959;4,6232470;20,08600;0,75500;0,00700;0,0816899;;;;;;
;;461;19,35100;92,85000;0,006000;1,305;85,66;20,5000;-67,740;0,00;101,282;0,014;263,209;440,350;459,75;841,950;;;601,500;562,700;542,200;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;469,4864;0,00000;0,0000;;nan;0,06075;42,85613;152,964430;19,745149;0,154365;24,618335;25,702917;0,0348;3,9389;;;0,00;0,38;39,35;;430,958;431,467;4,6948640;20,16300;0,68200;0,00700;0,0799551;;;;;;
;;462;19,39800;89,90000;-0,002000;1,259;88,76;20,5000;-67,810;0,00;101,284;0,014;263,209;438,650;457,55;842,550;;;601,600;563,700;542,900;307,950;;;;;0,00;0,00;0,00;3,00;1,58;0,000;0,000;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;450,50196;0,00000;0,0000;;nan;-0,09550;40,70221;153,414932;19,466561;0,118833;24,177291;25,219011;0,0263;2,9751;;;0,00;0,36;37,65;;431,181;431,467;4,5050196;20,24100;0,62600;0,01600;0,0778018;;;;;;
;;463;19,44600;90,40000;0,011000;1,213;89,19;20,5000;-67,880;0,00;101,284;0,014;263,209;436,850;455,15;843,217;;;602,000;564,600;543,600;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,56;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;438,494069;0,00000;0,0000;;nan;0,15777;39,34250;153,853426;19,560795;0,113989;24,194637;25,208170;0,0252;2,8526;;;0,00;0,35;36,66;;431,359;431,876;4,3849407;20,30900;0,56500;0,01700;0,0753451;;;;;;
;;464;19,49100;94,00000;0,009000;1,167;88,27;20,5000;-67,980;0,00;101,284;0,014;263,209;434,950;452,75;843,883;;;602,400;565,500;544,300;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,56;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;435,694149;0,00000;0,0000;;nan;0,12134;38,61484;154,289120;19,989996;0,124300;24,617975;25,625447;0,0279;3,1621;;;0,00;0,34;36,34;;431,516;431,876;4,3569415;20,37000;0,52100;0,01300;0,0732404;;;;;;
;;465;19,54900;94,52500;0,021000;1,111;89,02;20,5000;-68,070;0,00;101,280;0,014;263,209;432,950;450,25;844,517;;;602,900;566,300;544,900;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,56;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;420,56863;0,00000;0,0000;;nan;0,36253;36,86522;154,709689;20,091989;0,115893;24,629804;25,613972;0,0260;2,9470;;;0,00;0,33;35,07;;431,647;432,144;4,2056863;20,42800;0,46700;0,01900;0,0703185;;;;;;
;;466;19,61100;95,27500;0,020000;1,067;92,46;20,5000;-68,160;0,00;101,284;0,014;263,209;430,950;447,65;845,150;;;603,300;567,100;545,600;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;404,396350;0,00000;0,0000;;nan;0,34463;35,55785;155,114085;20,218293;0,077956;24,670142;25,626149;0,0175;1,9832;;;0,00;0,31;33,72;;431,733;432,144;4,0439635;20,48800;0,42200;0,03400;0,0671701;;;;;;
;;467;19,67000;94,90000;0,026000;1,005;91,79;20,5000;-68,220;0,00;101,284;0,014;263,209;428,750;444,85;845,717;;;603,600;567,900;546,200;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,57;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;387,62596;0,00000;0,0000;;nan;0,46595;33,40870;155,501711;20,230168;0,085248;24,558617;25,480817;0,0191;2,1564;;;0,00;0,30;32,25;;431,774;432,268;3,8762596;20,55000;0,36400;0,01200;0,0643283;;;;;;
;;468;19,71600;94,97500;0,011000;0,949;92,64;20,5000;-68,280;0,00;101,284;0,014;263,215;426,550;442,15;846,283;;;603,900;568,700;546,800;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;377,421639;0,00000;0,0000;;nan;0,16365;31,54213;155,879133;20,290284;0,076074;24,505205;25,401422;0,0170;1,9184;;;0,00;0,28;31,17;;431,776;432,268;3,7742164;20,61200;0,31700;0,00300;0,0624357;;;;;;
;;469;19,77600;93,92500;0,009000;0,874;93,58;20,5000;-68,350;0,00;101,284;0,014;263,209;424,450;439,45;846,817;;;604,100;569,500;547,400;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;360,37732;0,00000;0,0000;;nan;0,12278;28,82007;156,239510;20,227666;0,065959;24,309308;25,168395;0,0146;1,6480;;;0,00;0,25;29,56;;431,741;432,224;3,6037732;20,67300;0,26300;-0,00600;0,0597840;;;;;;
;;470;19,84600;97,30000;0,013000;0,813;94,53;20,5000;-68,400;0,00;101,286;0,014;263,209;422,250;436,75;847,283;;;604,300;570,200;547,900;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;346,449849;0,00000;0,0000;;nan;0,20768;27,23117;156,585960;20,641442;0,055859;24,678001;25,525439;0,0125;1,4155;;;0,00;0,24;28,36;;431,664;432,224;3,4644985;20,71600;0,22400;-0,00700;0,0563013;;;;;;
;;471;19,92600;94,50000;0,007000;0,755;95,84;20,5000;-68,440;0,00;101,286;0,014;263,209;420,050;433,95;847,683;;;604,200;570,900;548,500;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,58;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;318,16517;0,00000;0,0000;;nan;0,08310;24,86006;156,904125;20,395477;0,042107;24,256890;25,059582;0,0093;1,0475;;;0,00;0,22;25,98;;431,529;431,989;3,1816517;20,76500;0,18400;-0,00900;0,0523061;;;;;;
;;472;20,00800;94,57500;0,007000;0,682;97,24;20,5000;-68,470;0,00;101,278;0,014;263,215;417,650;431,05;847,750;;;603,300;571,500;549,000;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,58;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;294,86861;0,00000;0,0000;;nan;0,08337;22,35694;157,198994;20,462109;0,027546;24,197090;24,973436;0,0060;0,6829;;;0,00;0,20;23,97;;431,323;431,989;2,9486861;20,80400;0,15900;0,01200;0,0482981;;;;;;
;;473;20,08600;100,00000;0,016000;0,626;98,29;20,5000;-68,500;0,00;101,288;0,014;263,215;415,250;428,15;847,883;;;602,600;572,100;549,500;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;278,48516;0,00000;0,0000;;nan;0,27547;21,01110;157,477479;21,101515;0,016810;24,809817;25,580549;0,0038;0,4269;;;0,00;0,19;22,66;;431,065;431,532;2,7848516;20,83300;0,13500;-0,00200;0,0442144;;;;;;
;;474;20,16300;93,40000;0,017000;0,565;99,19;20,5000;-68,510;0,00;101,288;0,014;263,215;412,850;425,25;848,083;;;602,300;572,600;549,900;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;246,3934;0,00000;0,0000;;nan;0,28740;18,20633;157,723872;20,452469;0,007708;23,907728;24,625800;0,0017;0,1884;;;0,00;0,16;19,99;;430,741;431,532;2,4639340;20,85600;0,11900;0,01200;0,0403445;;;;;;
;;475;20,24100;101,22500;0,013000;0,521;99,64;20,5000;-68,520;0,00;101,286;0,014;263,215;410,450;422,25;848,283;;;601,900;573,100;550,400;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;231,35773;0,00000;0,0000;;nan;0,21485;17,38340;157,955230;21,354146;0,003231;24,816627;25,530079;0,0007;0,0819;;;0,00;0,15;18,79;;430,354;430,843;2,3135773;20,87500;0,10300;0,02000;0,0362673;;;;;;
;;476;20,30900;99,82501;0,019000;0,467;99,96;20,5000;-68,530;0,00;101,278;0,014;263,215;407,950;419,35;848,417;;;601,400;573,500;550,900;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;208,40229;0,00000;0,0000;;nan;0,34135;15,32832;158,163632;21,270841;-0,000055;24,569248;25,255826;0,0000;-0,0014;;;0,00;0,14;16,90;;429,918;430,843;2,0840229;20,88900;0,09400;0,02500;0,0327855;;;;;;
;;477;20,37000;98,70000;0,034000;0,422;100,07;20,5000;-68,540;0,00;101,278;0,014;263,215;405,750;416,65;848,517;;;600,800;574,000;551,300;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;187,02158;0,00000;0,0000;;nan;0,65776;13,63182;158,350654;21,207905;-0,001126;24,364447;25,018969;-0,0002;-0,0280;;;0,01;0,12;15,24;;429,424;429,912;1,8702158;20,89700;0,08600;0,01000;0,0295005;;;;;;
;;478;20,42800;98,27500;0,012000;0,364;100,15;20,4000;-68,540;0,00;101,278;0,014;263,215;403,550;413,95;848,717;;;600,700;574,300;551,700;307,950;;;;;0,00;0,00;0,00;3,00;1,59;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;171,36833;0,00000;0,0000;;nan;0,19232;11,51012;158,522022;21,219801;-0,001918;24,245934;24,870783;-0,0004;-0,0474;;;0,00;0,10;13,71;;428,881;429,912;1,7136833;20,90400;0,08200;0,00200;0,0270076;;;;;;
;;479;20,48800;99,52500;0,003000;0,317;100,16;20,4000;-68,540;0,00;101,286;0,014;263,215;401,550;411,45;848,850;;;600,300;574,700;552,100;307,950;;;;;0,00;0,00;0,00;3,00;1,60;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;154,32558;0,00000;0,0000;;nan;0,00178;9,87113;158,676348;21,407440;-0,001994;24,339107;24,939175;-0,0004;-0,0494;;;0,00;0,09;12,22;;428,298;428,782;1,5432558;20,90800;0,07800;0,00000;0,0241005;;;;;;
;;480;20,55000;100,70000;-0,006000;0,263;100,14;20,4000;-68,550;0,00;101,286;0,014;263,215;399,550;408,95;849,017;;;600,000;575,100;552,500;307,950;;;;;0,00;0,00;0,00;3,00;1,60;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;136,67896;0,00000;0,0000;;nan;-0,19206;7,93722;158,813027;21,587265;-0,001828;24,421314;24,995862;-0,0004;-0,0454;;;0,00;0,07;10,65;;427,670;428,782;1,3667896;20,91200;0,07500;-0,00700;0,0211596;;;;;;
;;481;20,61200;96,35000;-0,007000;0,224;100,10;20,4000;-68,550;0,00;101,278;0,014;263,215;397,650;406,65;849,117;;;599,700;575,400;552,800;308,050;;;;;0,00;0,00;0,00;3,00;1,60;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;113,620919;0,00000;0,0000;;nan;-0,20944;6,35423;158,926648;21,166245;-0,001441;23,831154;24,370524;-0,0003;-0,0349;;;0,00;0,06;8,80;;426,991;427,465;1,1362092;20,91500;0,07300;-0,00100;0,0179336;;;;;;
;;482;20,67300;101,15000;-0,009000;0,184;100,15;20,4000;-68,550;0,00;101,280;0,014;263,215;395,750;404,35;849,250;;;599,500;575,700;553,100;308,050;;;;;0,00;0,00;0,00;3,00;1,60;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;96,27877;0,00000;0,0000;;nan;-0,25849;5,02174;159,022927;21,739069;-0,001960;24,359151;24,888497;-0,0004;-0,0484;;;0,00;0,04;7,38;;426,260;427,465;0,9627877;20,91800;0,07200;0,00200;0,0147908;;;;;;
;;483;20,71600;97,65000;0,012000;0,159;100,17;20,4000;-68,550;0,00;101,288;0,014;263,215;394,050;402,25;849,317;;;599,100;576,000;553,400;308,050;;;;;0,00;0,00;0,00;3,00;1,60;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;78,55829;0,00000;0,0000;;nan;0,19401;4,01887;159,101485;21,405675;-0,002149;23,882540;24,379525;-0,0005;-0,0520;;;0,00;0,04;6,12;;425,486;425,958;0,7855829;20,92000;0,07100;-0,01000;0,0122548;;;;;;
;;484;20,76500;98,97500;-0,002000;0,135;100,16;20,4000;-68,550;0,00;101,280;0,014;263,215;392,450;400,25;849,417;;;598,800;576,300;553,700;308,050;;;;;0,00;0,00;0,00;3,00;1,60;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;63,2742;0,00000;0,0000;;nan;-0,10594;3,15762;159,164759;21,594295;-0,002022;23,995159;24,472066;-0,0004;-0,0491;;;0,00;0,03;4,85;;424,672;425,958;0,6327420;20,92000;0,07100;-0,00300;0,0097808;;;;;;
;;485;20,80400;100,25000;0,012000;0,119;100,16;20,4000;-68,550;0,00;101,288;0,014;263,215;390,850;398,45;849,450;;;598,300;576,600;554,000;308,050;;;;;0,00;0,00;0,00;3,00;1,60;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;48,6527199;0,00000;0,0000;;nan;0,19738;2,58155;159,213412;21,777378;-0,002003;24,099940;24,568559;-0,0004;-0,0488;;;0,00;0,02;3,82;;423,822;424,292;0,4865272;20,92100;0,06900;0,01100;0,0074568;;;;;;
;;486;20,83300;99,52500;0,020000;0,103;100,15;20,4000;-68,560;0,00;101,282;0,014;263,215;389,450;396,65;849,417;;;597,800;576,800;554,200;308,050;;;;;0,00;0,00;0,00;3,00;1,60;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;37,83366;0,00000;0,0000;;nan;0,37053;1,97508;159,251245;21,737455;-0,001920;23,969594;24,412735;-0,0004;-0,0465;;;0,00;0,02;3,03;;422,942;424,292;0,3783366;20,92200;0,06800;0,02000;0,0058091;;;;;;
