General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;505;20,93800;105,45000;0,017000;0,057;100,17;19,9000;-67,820;0,00;101,214;0,005;263,183;367,150;367,95;846,450;;;579,300;583,200;557,400;308,050;;;;;0,00;0,00;0,00;3,00;2,47;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,22848;0,00000;0,0000;;nan;0,25682;0,24260;159,198839;23,044643;-0,002374;23,955972;24,008171;-0,0005;-0,0566;;;0,00;0,00;0,29;;404,799;404,606;0,0222848;20,94200;0,05400;0,01400;0,0003239;;;;;;
;;506;20,94000;106,72499;0,012000;0,056;100,12;19,9000;-67,820;0,00;101,214;0,009;263,183;366,750;367,45;846,550;;;579,300;583,400;557,500;308,050;;;;;0,00;0,00;0,00;3,00;2,47;0,000;0,000;0,56;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,93401999;0,00000;0,0000;;nan;0,14276;0,20405;159,200773;23,196180;-0,001926;24,087230;24,133204;-0,0004;-0,0462;;;0,00;0,00;0,24;;403,897;404,606;0,0193402;20,94300;0,05300;0,02100;0,0002790;;;;;;
;;507;20,94000;107,55001;0,026000;0,056;100,15;19,8000;-67,820;0,00;101,210;0,009;263,183;366,350;367,05;846,650;;;579,300;583,600;557,600;308,050;;;;;0,00;0,00;0,00;3,00;2,47;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,69587;0,00000;0,0000;;nan;0,46892;0,20495;159,201469;23,298372;-0,002171;24,166961;24,213138;-0,0005;-0,0522;;;0,00;0,00;0,24;;402,996;402,803;0,0069587;20,94300;0,05300;0,01300;0,0001018;;;;;;
;;508;20,94000;104,70000;0,009000;0,055;100,16;19,9000;-67,820;0,00;101,214;0,009;263,183;366,050;366,55;846,717;;;579,500;583,600;557,600;308,050;;;;;0,00;0,00;0,00;3,00;2,47;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,26832;0,00000;0,0000;;nan;0,07268;0,16250;159,203737;22,997021;-0,002330;23,834842;23,867398;-0,0005;-0,0552;;;0,00;0,00;0,24;;402,101;402,803;0,0226832;20,94200;0,05300;0,01700;0,0003296;;;;;;
;;509;20,94000;102,95001;0,014000;0,054;100,16;19,9000;-67,820;0,00;101,214;0,009;263,183;365,650;366,15;846,783;;;579,500;583,700;557,700;308,050;;;;;0,00;0,00;0,00;3,00;2,47;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,90119000;0,00000;0,0000;;nan;0,18597;0,12174;159,205638;22,816491;-0,002321;23,621893;23,654194;-0,0005;-0,0545;;;0,00;0,00;0,23;;401,210;401,016;0,0190119;20,94200;0,05300;-0,00800;0,0002790;;;;;;
;;510;20,94100;102,85000;-0,006000;0,054;100,15;19,9000;-67,820;0,00;101,214;0,009;263,183;365,350;365,75;846,917;;;579,700;583,800;557,800;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,23108999;0,00000;0,0000;;nan;-0,26944;0,12173;159,208870;22,814768;-0,002250;23,600730;23,626569;-0,0005;-0,0528;;;0,00;0,00;0,21;;400,325;401,016;0,0323109;20,94200;0,05200;-0,00400;0,0004717;;;;;;
;;511;20,94100;106,50000;-0,008000;0,055;100,16;19,9000;-67,820;0,00;101,212;0,009;263,183;364,950;365,25;846,917;;;579,600;583,900;557,800;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,37904;0,00000;0,0000;;nan;-0,32070;0,16414;159,212249;23,228789;-0,002295;24,002706;24,022437;-0,0005;-0,0547;;;0,00;0,00;0,21;;399,446;399,250;0,0337904;20,94400;0,05200;-0,00800;0,0004844;;;;;;
;;512;20,94100;107,27500;0,001000;0,055;100,17;19,9000;-67,830;0,00;101,212;0,009;263,183;364,650;364,85;846,950;;;579,600;583,900;557,900;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,5909;0,00000;0,0000;;nan;-0,11250;0,16481;159,214840;23,322742;-0,002360;24,079979;24,093186;-0,0005;-0,0564;;;0,00;0,00;0,21;;398,570;399,250;0,0259090;20,94300;0,05300;0,00000;0,0003705;;;;;;
;;513;20,94000;107,07500;0,004000;0,054;100,18;19,9000;-67,830;0,00;101,204;0,005;263,183;364,250;364,45;846,917;;;579,400;584,000;557,900;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8334;0,00000;0,0000;;nan;-0,04266;0,12440;159,217673;23,313782;-0,002487;24,044323;24,057526;-0,0005;-0,0594;;;0,00;0,00;0,24;;397,696;397,503;0,0283340;20,94200;0,05200;0,00900;0,0004056;;;;;;
;;514;20,94100;107,92500;0,008000;0,054;100,17;19,9000;-67,830;0,00;101,212;0,005;263,183;363,950;364,05;846,883;;;579,300;584,000;557,900;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,06384;0,00000;0,0000;;nan;0,05063;0,12494;159,219737;23,415780;-0,002358;24,129628;24,136258;-0,0005;-0,0565;;;0,00;0,00;0,21;;396,827;397,503;0,0206384;20,94300;0,05300;0,01900;0,0002946;;;;;;
;;515;20,94200;104,37500;0,003000;0,054;100,18;19,8000;-67,830;0,00;101,212;0,009;263,183;363,650;363,75;846,950;;;579,300;584,200;557,900;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,05332000;0,00000;0,0000;;nan;-0,06514;0,12292;159,221790;23,036946;-0,002535;23,719676;23,726199;-0,0005;-0,0597;;;0,00;0,00;0,18;;395,960;395,768;0,0205332;20,94300;0,05300;0,02000;0,0002974;;;;;;
;;516;20,94000;105,60000;0,014000;0,054;100,19;19,8000;-67,830;0,00;101,214;0,009;263,183;363,450;363,55;847,050;;;579,500;584,200;558,000;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,93132;0,00000;0,0000;;nan;0,18891;0,12367;159,223721;23,178113;-0,002570;23,851903;23,858465;-0,0005;-0,0609;;;0,00;0,00;0,24;;395,096;395,768;0,0193132;20,94300;0,05200;0,01000;0,0002790;;;;;;
;;517;20,94100;101,80001;0,021000;0,053;100,11;19,8000;-67,830;0,00;101,206;0,009;263,183;363,250;363,25;846,983;;;579,300;584,200;558,000;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,96183999;0,00000;0,0000;;nan;0,34456;0,08207;159,224683;22,763527;-0,001828;23,412373;23,412373;-0,0004;-0,0425;;;0,00;0,00;0,21;;394,235;394,044;0,0096184;20,94500;0,05200;0,01600;0,0001427;;;;;;
;;518;20,94200;107,77500;0,013000;0,053;100,18;19,8000;-67,840;0,00;101,216;0,009;263,183;362,950;362,85;846,950;;;579,200;584,200;558,000;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,28205;0,00000;0,0000;;nan;0,16759;0,08448;159,225965;23,431715;-0,002487;24,079704;24,073069;-0,0005;-0,0594;;;0,00;0,00;0,18;;393,377;394,044;0,0128205;20,94300;0,05200;0,00800;0,0001835;;;;;;
;;519;20,94300;109,32500;0,017000;0,053;100,15;19,8000;-67,840;0,00;101,208;0,009;263,183;362,550;362,55;846,917;;;579,100;584,200;558,000;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,50318999;0,00000;0,0000;;nan;0,26315;0,08513;159,226468;23,612623;-0,002242;24,238873;24,238873;-0,0005;-0,0540;;;0,00;0,00;0,15;;392,522;392,330;0,0050319;20,94500;0,05200;0,00100;0,0000725;;;;;;
;;520;20,94300;107,47500;-0,008000;0,053;100,14;19,8000;-67,840;0,00;101,208;0,005;263,183;362,250;362,15;846,883;;;579,000;584,200;558,000;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,73658;0,00000;0,0000;;nan;-0,32336;0,08444;159,229205;23,421677;-0,002113;24,022967;24,016336;-0,0004;-0,0504;;;0,00;0,00;0,15;;391,673;392,330;0,0273658;20,94400;0,05200;-0,01100;0,0003889;;;;;;
;;521;20,94200;108,42500;-0,004000;0,052;100,17;19,8000;-67,840;0,00;101,216;0,005;263,183;362,050;361,85;846,783;;;578,800;584,200;557,900;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,90526;0,00000;0,0000;;nan;-0,23093;0,04411;159,232110;23,531461;-0,002410;24,122245;24,108919;-0,0005;-0,0577;;;0,00;0,00;0,18;;390,830;390,636;0,0290526;20,94300;0,05200;0,00100;0,0004113;;;;;;
;;522;20,94200;105,60000;-0,008000;0,052;100,18;19,9000;-67,840;0,00;101,216;0,005;263,183;361,750;361,65;846,717;;;578,600;584,200;557,900;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,22331;0,00000;0,0000;;nan;-0,32075;0,04355;159,235334;23,232511;-0,002484;23,796055;23,789477;-0,0005;-0,0587;;;0,00;0,00;0,18;;389,992;390,636;0,0322331;20,94500;0,05200;-0,00200;0,0004619;;;;;;
;;523;20,94200;102,12501;0,000000;0,053;100,15;19,8000;-67,840;0,00;101,208;0,009;263,183;361,550;361,35;846,483;;;577,900;584,200;557,900;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,38562;0,00000;0,0000;;nan;-0,13305;0,08239;159,237719;22,853374;-0,002200;23,394780;23,381838;-0,0005;-0,0511;;;0,00;0,00;0,18;;389,156;388,962;0,0238562;20,94300;0,05200;0,00200;0,0003481;;;;;;
;;524;20,94400;109,75000;0,009000;0,052;100,15;19,8000;-67,840;0,00;101,210;0,009;263,183;361,250;361,05;846,450;;;577,800;584,200;557,900;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,89040999;0,00000;0,0000;;nan;0,07490;0,04443;159,238610;23,701007;-0,002163;24,242361;24,228940;-0,0005;-0,0520;;;0,00;0,00;0,12;;388,322;388,962;0,0089041;20,94300;0,05200;-0,00300;0,0001260;;;;;;
;;525;20,94300;106,72499;0,019000;0,053;100,19;19,8000;-67,840;0,00;101,206;0,009;263,183;361,050;360,75;846,483;;;578,100;584,100;557,800;308,050;;;;;0,00;0,00;0,00;3,00;2,48;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,31946;0,00000;0,0000;;nan;0,30721;0,08429;159,238929;23,378565;-0,002554;23,899316;23,879458;-0,0005;-0,0605;;;0,00;0,00;0,15;;387,488;387,296;0,0031946;20,94500;0,05200;0,01100;0,0000472;;;;;;
;;526;20,94200;108,22500;0,020000;0,053;100,17;19,8000;-67,840;0,00;101,214;0,009;263,183;360,750;360,45;846,483;;;578,100;584,100;557,800;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,6585;0,00000;0,0000;;nan;0,33299;0,08491;159,239588;23,552071;-0,002426;24,056681;24,036675;-0,0005;-0,0579;;;0,00;0,00;0,18;;386,658;387,296;0,0065850;20,94500;0,05100;0,02200;0,0000949;;;;;;
;;527;20,94300;109,00000;0,010000;0,052;100,11;19,8000;-67,840;0,00;101,206;0,009;263,183;360,450;360,05;846,483;;;578,100;584,100;557,800;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,22631;0,00000;0,0000;;nan;0,09833;0,04433;159,240814;23,646081;-0,001828;24,132621;24,105840;-0,0004;-0,0437;;;0,00;0,00;0,15;;385,832;385,641;0,0122631;20,94300;0,05100;0,01400;0,0001738;;;;;;
;;528;20,94300;106,32500;0,016000;0,052;100,17;19,8000;-67,840;0,00;101,210;0,009;263,183;360,250;359,85;846,383;;;577,900;584,100;557,700;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,6758;0,00000;0,0000;;nan;0,23703;0,04379;159,241490;23,360609;-0,002402;23,828045;23,801588;-0,0005;-0,0568;;;0,00;0,00;0,15;;385,010;385,641;0,0067580;20,94500;0,05100;0,01300;0,0000978;;;;;;
;;529;20,94300;110,57500;0,008000;0,052;100,13;19,8000;-67,850;0,00;101,210;0,009;263,183;360,150;359,75;846,383;;;577,900;584,100;557,700;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,41776;0,00000;0,0000;;nan;0,05152;0,04467;159,242907;23,826224;-0,002020;24,296231;24,269247;-0,0004;-0,0487;;;0,00;0,00;0,15;;384,192;384,003;0,0141776;20,94400;0,05100;-0,01000;0,0001991;;;;;;
;;530;20,94500;109,02499;0,001000;0,052;100,08;19,8000;-67,850;0,00;101,210;0,005;263,183;359,850;359,45;846,317;;;577,800;584,000;557,700;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,18408999;0,00000;0,0000;;nan;-0,11417;0,04437;159,244092;23,668500;-0,001462;24,115291;24,088486;-0,0003;-0,0350;;;0,00;0,00;0,09;;383,377;384,003;0,0118409;20,94400;0,05000;-0,00300;0,0001669;;;;;;
;;531;20,94300;107,55001;-0,011000;0,052;100,14;19,8000;-67,850;0,00;101,212;0,005;263,183;359,650;359,15;846,150;;;577,400;584,000;557,600;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,10607;0,00000;0,0000;;nan;-0,39504;0,04408;159,247198;23,514386;-0,002077;23,944952;23,911663;-0,0004;-0,0493;;;0,00;0,00;0,15;;382,568;382,383;0,0310607;20,94500;0,05100;0,00100;0,0004395;;;;;;
;;532;20,94500;107,65000;0,001000;0,052;100,16;19,8000;-67,850;0,00;101,212;0,009;263,183;359,450;358,95;846,183;;;577,600;583,900;557,600;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,17725;0,00000;0,0000;;nan;-0,11351;0,04412;159,248375;23,531858;-0,002312;23,949419;23,916105;-0,0005;-0,0549;;;0,00;0,00;0,09;;381,763;382,383;0,0117725;20,94400;0,05100;0,00000;0,0001669;;;;;;
;;533;20,94400;105,75001;-0,002000;0,052;100,14;19,8000;-67,850;0,00;101,212;0,009;263,183;359,150;358,75;846,050;;;577,300;583,900;557,500;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,85736999;0,00000;0,0000;;nan;-0,18241;0,04374;159,250232;23,333007;-0,002089;23,727220;23,700794;-0,0004;-0,0492;;;0,00;0,00;0,12;;380,960;380,778;0,0185737;20,94300;0,05200;0,00900;0,0002652;;;;;;
;;534;20,94300;109,75000;0,002000;0,052;100,13;19,8000;-67,860;0,00;101,214;0,009;263,183;358,950;358,45;845,950;;;577,100;583,800;557,500;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,95994;0,00000;0,0000;;nan;-0,09096;0,04457;159,252192;23,776818;-0,001986;24,165065;24,131405;-0,0004;-0,0476;;;0,00;0,00;0,15;;380,160;380,778;0,0195994;20,94400;0,05100;0,01000;0,0002750;;;;;;
;;535;20,94500;105,42500;-0,003000;0,052;100,06;19,8000;-67,850;0,00;101,212;0,009;263,190;358,750;358,35;845,850;;;577,000;583,700;557,400;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,52245;0,00000;0,0000;;nan;-0,20550;0,04370;159,253715;23,310110;-0,001344;23,677535;23,651135;-0,0003;-0,0316;;;0,00;0,00;0,09;;379,364;379,183;0,0152245;20,94500;0,05000;0,01700;0,0002175;;;;;;
;;536;20,94300;104,30000;0,011000;0,052;100,14;19,8000;-67,850;0,00;101,210;0,009;263,183;358,650;358,15;845,783;;;576,800;583,700;557,400;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,11397000;0,00000;0,0000;;nan;0,11957;0,04347;159,254829;23,188636;-0,002081;23,547581;23,514753;-0,0004;-0,0486;;;0,00;0,00;0,15;;378,570;379,183;0,0111397;20,94300;0,05000;0,01000;0,0001611;;;;;;
;;537;20,94300;111,17501;0,022000;0,051;100,16;19,8000;-67,850;0,00;101,210;0,009;263,183;358,450;357,95;845,617;;;576,500;583,600;557,300;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,23446;0,00000;0,0000;;nan;0,38638;0,00345;159,255063;23,947365;-0,002308;24,304495;24,270593;-0,0005;-0,0556;;;0,00;0,00;0,16;;377,778;377,597;0,0023446;20,94500;0,05000;0,01700;0,0000345;;;;;;
;;538;20,94500;109,92500;0,014000;0,051;100,14;19,8000;-67,850;0,00;101,210;0,009;263,190;358,250;357,75;845,483;;;576,200;583,600;557,200;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,09858;0,00000;0,0000;;nan;0,19414;0,00343;159,255162;23,819004;-0,002149;24,160731;24,127010;-0,0005;-0,0515;;;0,00;0,00;0,10;;376,988;377,597;0,0009858;20,94300;0,05100;0,00100;0,0000150;;;;;;
;;539;20,94500;108,40000;0,013000;0,051;100,12;19,8000;-67,850;0,00;101,210;0,005;263,183;358,050;357,45;845,517;;;576,300;583,600;557,200;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,18836;0,00000;0,0000;;nan;0,16922;0,00341;159,255350;23,659811;-0,001934;23,985856;23,945662;-0,0004;-0,0460;;;0,00;0,00;0,09;;376,202;376,021;0,0018836;20,94300;0,05100;0,01400;0,0000277;;;;;;
;;540;20,94300;109,30000;-0,010000;0,051;100,18;19,8000;-67,860;0,00;101,210;0,005;263,190;357,850;357,25;845,383;;;576,100;583,500;557,100;308,050;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,13849;0,00000;0,0000;;nan;-0,37552;0,00343;159,258489;23,764464;-0,002469;24,078494;24,038122;-0,0005;-0,0589;;;0,00;0,00;0,15;;375,422;376,021;0,0313849;20,94200;0,05200;-0,01100;0,0004395;;;;;;
;;541;20,94500;112,32501;-0,003000;0,050;100,14;19,8000;-67,860;0,00;101,212;0,005;263,190;357,650;357,05;845,250;;;575,800;583,400;557,100;308,150;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,7568;0,00000;0,0000;;nan;-0,21244;-0,03823;159,260245;24,097809;-0,002123;24,402598;24,361660;-0,0005;-0,0514;;;0,00;0,00;0,10;;374,647;374,462;0,0175680;20,94200;0,05200;0,00200;0,0002428;;;;;;
;;542;20,94400;107,67500;0,001000;0,051;100,08;19,8000;-67,860;0,00;101,216;0,005;263,183;357,350;356,85;845,250;;;575,900;583,400;557,000;308,150;;;;;0,00;0,00;0,00;3,00;2,49;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,69793999;0,00000;0,0000;;nan;-0,11386;0,00340;159,261943;23,603641;-0,001509;23,882130;23,848714;-0,0003;-0,0357;;;0,00;0,00;0,12;;373,874;374,462;0,0169794;20,94100;0,05100;-0,00600;0,0002399;;;;;;
;;543;20,94400;102,07500;0,000000;0,051;100,16;19,8000;-67,860;0,00;101,212;0,005;263,183;357,250;356,65;845,117;;;575,600;583,300;557,000;308,150;;;;;0,00;0,00;0,00;3,00;2,50;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,74125;0,00000;0,0000;;nan;-0,13381;0,00331;159,263685;22,984869;-0,002287;23,249549;23,210502;-0,0005;-0,0527;;;0,00;0,00;0,12;;373,104;372,920;0,0174125;20,94300;0,05100;0,00200;0,0002526;;;;;;
