General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
SEA 120s [m²/kg];0,0;151;20,95100;117,80000;0,005000;0,053;99,96;21,2000;-0,200;0,00;101,238;0,009;263,183;319,450;321,25;845,683;;;573,000;591,700;552,900;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,25816;0,00000;0,0000;;nan;-0,01737;0,10392;0,10958909;26,111971;0,000126;23,617984;23,751064;0,0000;0,0030;;;0,00;0,00;0,07;;1,020;1,111;0,0025816;20,68500;0,29000;-0,01500;0,0000334;;;;;;
SEA 180s [m²/kg];0,0;152;20,94900;120,20000;0,006000;0,053;99,94;21,2000;-0,220;0,00;101,238;0,009;263,183;319,950;321,75;845,783;;;573,300;591,700;552,900;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,11448;0,00000;0,0000;;nan;0,00877;0,10489;0,11070357;26,356008;0,000311;23,876024;24,010348;0,0001;0,0074;;;0,00;0,00;0,13;;1,018;1,111;0,0111448;20,60700;0,36400;-0,00700;0,0001415;;;;;;
SEA 240s [m²/kg];0,0;153;20,94900;116,17500;0,009000;0,054;99,68;21,2000;-0,260;0,00;101,238;0,009;263,177;320,550;322,55;845,950;;;573,800;591,700;552,900;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,69955;0,00000;0,0000;;nan;0,08611;0,14781;0,11140312;25,886713;0,002927;23,494865;23,641456;0,0006;0,0687;;;0,00;0,00;0,13;;1,018;1,099;0,0069955;20,53200;0,42200;0,02000;0,0000909;;;;;;
SEA 300s [m²/kg];0,0;154;20,94900;115,00000;0,009000;0,055;98,95;21,2000;-0,300;0,00;101,240;0,009;263,177;321,450;323,65;846,217;;;574,600;591,700;552,900;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,59737999;0,00000;0,0000;;nan;0,08555;0,19136;0,11200050;25,719390;0,010215;23,408542;23,568750;0,0021;0,2390;;;0,00;0,00;0,13;;1,015;1,099;0,0059738;20,45900;0,47700;0,02500;0,0000782;;;;;;
SEA 360s [m²/kg];0,0;155;20,94900;115,00000;0,022000;0,056;98,95;21,2000;-0,360;0,00;101,240;0,009;263,183;321,450;323,65;846,617;;;575,600;591,800;553,000;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,41920;0,23586;0,11200050;25,719390;0,010215;23,408542;23,568750;0,0021;0,2390;;;0,00;0,00;0,13;;1,008;1,084;0,0000000;20,38500;0,54600;0,01600;-0,0000990;;;;;;
SEA Test [m²/kg];0,0;156;20,94800;115,02500;0,008000;0,058;97,93;21,2000;-0,430;0,00;101,238;0,009;263,183;322,550;324,95;846,883;;;576,400;591,800;553,000;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,86718000;0,00000;0,0000;;nan;0,05979;0,32435;0,11286768;25,678287;0,020656;23,451108;23,625601;0,0043;0,4845;;;0,00;0,00;0,16;;1,002;1,084;0,0086718;20,33300;0,59800;0,00900;0,0001133;;;;;;
Results SPR;;157;20,94600;106,97500;0,014000;0,071;97,84;21,2000;-0,520;0,00;101,238;0,009;263,177;323,950;326,65;847,117;;;577,000;591,800;553,100;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,20548;0,86795;0,11286768;24,709879;0,021518;22,664642;22,853543;0,0043;0,4882;;;0,00;0,01;0,22;;0,997;1,062;0,0000000;20,26800;0,65400;0,00900;-0,0000065;;;;;;
SPR max [m²/s];0,000;158;20,94400;113,37500;0,013000;0,092;97,22;21,2000;-0,610;0,00;101,242;0,009;263,177;325,450;328,45;847,350;;;577,600;591,900;553,100;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,18573;1,81369;0,11286768;25,379612;0,027855;23,386731;23,602310;0,0058;0,6527;;;0,00;0,02;0,29;;0,987;1,062;0,0000000;20,21400;0,69300;-0,00100;-0,0001390;;;;;;
Max at [s];468;159;20,93600;112,77500;-0,009000;0,131;96,96;21,2000;-0,720;0,00;101,238;0,009;263,177;327,050;330,35;847,583;;;578,300;591,900;553,100;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,98335000;0,00000;0,0000;;nan;-0,36957;3,50842;0,11385103;25,250373;0,030527;23,382030;23,617959;0,0063;0,7157;;;0,00;0,03;0,54;;0,983;1,052;0,0098335;20,16700;0,72700;-0,01200;0,0001291;;;;;;
SPR 060s [m²/s];0,000;160;20,91200;111,60000;-0,021000;0,171;96,53;21,2000;-0,830;0,00;101,238;0,009;263,177;328,850;332,55;847,783;;;578,900;591,900;553,100;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,21295;0,00000;0,0000;;nan;-0,66660;5,21431;0,12306398;25,049648;0,035053;23,323823;23,586247;0,0073;0,8208;;;-0,01;0,05;1,29;;1,030;1,052;0,0921295;20,12600;0,76500;-0,01100;0,0012247;;;;;;
SPR 120s [m²/s];0,000;161;20,87200;111,95000;-0,013000;0,232;95,98;21,2000;-0,940;0,00;101,242;0,009;263,177;330,850;334,85;847,983;;;579,600;591,900;553,000;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,77261;0,00000;0,0000;;nan;-0,46594;7,84682;0,14383659;25,012951;0,040700;23,431298;23,714584;0,0085;0,9582;;;0,00;0,07;2,54;;1,188;1,275;0,2077261;20,08500;0,79500;0,00600;0,0027688;;;;;;
SPR 180s [m²/s];0,000;162;20,82300;106,65000;-0,015000;0,290;96,48;21,2000;-1,220;0,00;101,242;0,009;263,177;332,750;337,15;848,183;;;580,200;591,900;553,000;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,6530799;0,00000;0,0000;;nan;-0,50206;10,08010;0,18048967;24,343883;0,035550;22,935499;23,238778;0,0072;0,8202;;;0,00;0,09;3,96;;1,495;1,275;0,3665308;20,05000;0,82700;-0,00300;0,0050216;;;;;;
SPR 240s [m²/s];0,000;163;20,76000;109,67499;-0,007000;0,364;95,81;21,2000;-1,310;0,00;101,238;0,009;263,177;334,650;339,35;848,283;;;580,500;591,900;553,000;304,950;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;57,49153;0,00000;0,0000;;nan;-0,31116;13,34506;0,23798120;24,616531;0,042510;23,324801;23,652387;0,0088;0,9982;;;0,00;0,12;5,95;;1,998;2,110;0,5749153;20,02400;0,84800;0,02200;0,0077930;;;;;;
SPR 300s [m²/s];0,000;164;20,68500;109,95000;0,020000;0,422;96,16;21,2000;-1,410;0,00;101,242;0,009;263,177;336,650;341,85;848,317;;;580,700;591,800;553,000;304,950;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;82,81899;0,00000;0,0000;;nan;0,35150;15,78834;0,3208002;24,574051;0,038879;23,423708;23,785518;0,0081;0,9180;;;0,00;0,14;8,24;;2,742;2,110;0,8281899;19,99900;0,87100;0,02400;0,0112522;;;;;;
SPR 360s [m²/s];0,000;165;20,60700;109,42500;0,025000;0,477;96,05;21,2000;-1,510;0,00;101,238;0,009;263,177;338,550;344,05;848,450;;;581,100;591,800;553,000;304,850;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;111,28906;0,00000;0,0000;;nan;0,47165;18,03295;0,43208926;24,446423;0,039980;23,433568;23,814264;0,0084;0,9452;;;0,00;0,16;10,58;;3,762;3,889;1,1128906;19,97500;0,88800;0,02300;0,0152054;;;;;;
SPR Test [m²/s];0,000;166;20,53200;109,97500;0,016000;0,546;95,18;21,2000;-1,810;0,00;101,238;0,009;263,177;340,550;346,45;848,583;;;581,700;591,700;552,900;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;138,78103;0,00000;0,0000;;nan;0,25198;20,94260;0,57087029;24,435712;0,049136;23,561674;23,969878;0,0103;1,1693;;;0,00;0,19;12,87;;5,062;3,889;1,3878103;19,95700;0,90500;0,01200;0,0189761;;;;;;
Results COY;;167;20,45900;111,27500;0,009000;0,598;95,79;21,2000;-1,910;0,00;101,238;0,009;263,177;342,450;348,75;848,617;;;581,800;591,700;552,900;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;167,28223;0,00000;0,0000;;nan;0,08154;23,21308;0,73815252;24,511431;0,042753;23,766548;24,203777;0,0091;1,0273;;;0,00;0,21;15,15;;6,633;6,763;1,6728223;19,94000;0,91900;0,01100;0,0228108;;;;;;
COY max [kg/kg];0,0000;168;20,38500;109,37500;0,009000;0,654;94,59;21,2000;-2,020;0,00;101,238;0,009;263,177;344,250;351,05;848,683;;;582,100;591,600;552,900;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;192,579079;0,00000;0,0000;;nan;0,08063;25,30251;0,9307316;24,237651;0,055299;23,624615;24,091274;0,0117;1,3226;;;0,00;0,22;17,22;;8,457;6,763;1,9257908;19,92100;0,93100;-0,00200;0,0265673;;;;;;
Max at [s];649;169;20,33300;113,29999;-0,001000;0,693;94,98;21,2000;-2,140;0,00;101,238;0,009;263,177;346,150;353,25;848,550;;;581,800;591,500;552,900;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;215,75948;0,00000;0,0000;;nan;-0,16367;27,34199;1,14649108;24,600913;0,051204;24,111034;24,605584;0,0111;1,2508;;;0,00;0,24;19,08;;10,499;10,616;2,1575948;19,90900;0,94200;-0,01100;0,0293332;;;;;;
COY 060s [kg/kg];0,0000;170;20,26800;107,75000;-0,012000;0,727;95,37;21,2000;-2,440;0,00;101,240;0,009;263,177;347,850;355,45;848,650;;;582,200;591,500;552,800;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;235,694839;0,00000;0,0000;;nan;-0,42193;28,00674;1,38218592;23,932116;0,047143;23,570748;24,085734;0,0100;1,1272;;;0,00;0,25;20,51;;12,726;10,616;2,3569484;19,89900;0,94700;-0,01000;0,0329505;;;;;;
COY 120s [kg/kg];0,0000;171;20,21400;109,22500;-0,011000;0,765;94,10;21,2000;-2,540;0,00;101,240;0,009;263,170;349,550;357,55;848,850;;;582,900;591,400;552,800;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;256,47495;0,00000;0,0000;;nan;-0,39979;29,70973;1,63866086;24,036700;0,060461;23,789451;24,333910;0,0129;1,4606;;;0,00;0,26;22,22;;15,120;15,239;2,5647495;19,89500;0,95200;-0,00800;0,0357100;;;;;;
COY 180s [kg/kg];0,0000;172;20,16700;106,90001;0,006000;0,795;93,48;21,2000;-2,660;0,00;101,244;0,009;263,170;351,150;359,55;848,983;;;583,400;591,400;552,700;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;268,97242;0,00000;0,0000;;nan;0,00789;30,55647;1,90763329;23,725260;0,067117;23,588696;24,152970;0,0142;1,6093;;;0,00;0,27;23,33;;17,640;15,239;2,6897242;19,88800;0,96000;0,00000;0,0379521;;;;;;
COY 240s [kg/kg];0,0000;173;20,12600;112,02500;-0,003000;0,827;94,56;21,2000;-2,780;0,00;101,232;0,009;263,170;352,750;361,55;849,050;;;583,700;591,300;552,700;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;290,399219;0,00000;0,0000;;nan;-0,20958;32,55122;2,19803251;24,232177;0,055630;24,202472;24,806247;0,0121;1,3700;;;0,00;0,29;25,07;;20,285;20,447;2,9039922;19,87300;0,97000;0,01200;0,0401266;;;;;;
COY 300s [kg/kg];0,0000;174;20,08500;111,75000;0,022000;0,848;93,25;21,2000;-2,870;0,00;101,240;0,009;263,170;354,150;363,25;848,817;;;583,200;591,200;552,600;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;303,0622;0,00000;0,0000;;nan;0,39372;33,32472;2,50109471;24,154530;0,069627;24,220668;24,843026;0,0152;1,7172;;;0,00;0,29;26,23;;23,053;20,447;3,0306220;19,86700;0,97500;0,01200;0,0420215;;;;;;
COY 360s [kg/kg];0,0000;175;20,05000;110,42500;0,024000;0,871;94,73;21,2000;-3,180;0,00;101,238;0,009;263,170;355,650;365,15;848,717;;;583,100;591,100;552,500;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;313,37307;0,00000;0,0000;;nan;0,43837;34,01030;2,81446777;23,960217;0,053868;24,127584;24,772072;0,0117;1,3247;;;0,00;0,30;27,07;;25,886;26,033;3,1337307;19,86000;0,98200;0,02000;0,0438118;;;;;;
COY Test [kg/kg];0,0000;176;20,02400;111,22500;0,023000;0,888;94,00;21,2000;-3,310;0,00;101,238;0,009;263,170;357,050;366,75;848,683;;;583,100;591,000;552,500;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;323,592929;0,00000;0,0000;;nan;0,41514;34,77235;3,13806070;23,999663;0,061584;24,262439;24,921578;0,0135;1,5236;;;0,00;0,31;27,89;;28,770;26,033;3,2359293;19,84800;0,99100;0,02000;0,0451725;;;;;;
Results CO2Y;;177;19,99900;109,02499;0,012000;0,905;92,93;21,2000;-3,430;0,00;101,240;0,009;263,170;358,450;368,45;848,617;;;583,100;590,900;552,400;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;329,768479;0,00000;0,0000;;nan;0,14989;35,05712;3,46782918;23,714676;0,072978;24,068335;24,739791;0,0158;1,7924;;;0,00;0,31;28,30;;31,684;31,809;3,2976848;19,84200;0,99400;0,01300;0,0465937;;;;;;
CO2Y max [kg/kg];0,0000;178;19,97500;104,22500;0,011000;0,919;93,95;21,2000;-3,540;0,00;101,240;0,009;263,170;359,750;370,15;848,617;;;583,400;590,700;552,300;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;330,61899;0,00000;0,0000;;nan;0,12319;34,77549;3,79844817;23,144830;0,062058;23,575183;24,256717;0,0132;1,4944;;;0,00;0,31;28,32;;34,582;31,809;3,3061899;19,84400;0,99400;-0,00100;0,0478703;;;;;;
Max at [s];547;179;19,95700;109,27500;-0,002000;0,931;93,47;21,2000;-3,850;0,00;101,242;0,009;263,170;360,950;371,55;848,750;;;584,000;590,600;552,200;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;345,60999;0,00000;0,0000;;nan;-0,18102;36,04011;4,14405816;23,659488;0,067201;24,179797;24,889884;0,0147;1,6605;;;0,00;0,32;29,48;;37,507;37,697;3,4560999;19,83800;1,00100;-0,00100;0,0489568;;;;;;
CO2Y 060s [kg/kg];0,0000;180;19,94000;109,77500;-0,011000;0,942;93,32;21,2000;-3,970;0,00;101,242;0,009;263,170;362,150;373,05;848,783;;;584,300;590,500;552,100;304,950;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;352,789389;0,00000;0,0000;;nan;-0,39377;36,51326;4,49684755;23,674234;0,068862;24,275305;25,005944;0,0151;1,7095;;;0,00;0,32;30,00;;40,488;37,697;3,5278939;19,82700;1,00900;0,00100;0,0499470;;;;;;
CO2Y 120s [kg/kg];0,0000;181;19,92100;110,65000;-0,010000;0,947;92,04;21,2000;-4,100;0,00;101,242;0,009;263,170;363,350;374,45;848,717;;;584,200;590,400;552,100;304,950;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;361,07923;0,00000;0,0000;;nan;-0,37100;36,80327;4,85792679;23,729117;0,082683;24,412205;25,157975;0,0182;2,0650;;;0,00;0,33;30,64;;43,492;43,684;3,6107923;19,81700;1,01400;0,00000;0,0510082;;;;;;
CO2Y 180s [kg/kg];0,0000;182;19,90900;105,85000;-0,008000;0,952;92,58;21,2000;-4,210;0,00;101,238;0,009;263,170;364,450;375,75;849,050;;;585,400;590,300;552,000;304,950;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;356,96854;0,00000;0,0000;;nan;-0,31606;36,14235;5,21489532;23,173675;0,076834;23,912949;24,654384;0,0166;1,8806;;;0,00;0,32;30,27;;46,466;43,684;3,5696854;19,81200;1,02000;0,01400;0,0516398;;;;;;
CO2Y 240s [kg/kg];0,0000;183;19,89900;110,65000;0,000000;0,960;92,46;21,2000;-4,520;0,00;101,242;0,009;263,170;365,250;376,75;849,017;;;585,600;590,100;551,900;304,950;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;367,4079;0,00000;0,0000;;nan;-0,13384;37,23992;5,58230323;23,667318;0,078135;24,475949;25,246581;0,0173;1,9583;;;0,00;0,33;31,21;;49,421;49,677;3,6740790;19,80400;1,02800;0,01700;0,0520442;;;;;;
CO2Y 300s [kg/kg];0,0000;184;19,89500;103,77501;0,012000;0,970;92,57;21,2000;-4,640;0,00;101,240;0,009;263,170;366,350;378,15;848,883;;;585,400;590,000;551,800;304,950;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;355,09913;0,00000;0,0000;;nan;0,14465;36,40636;5,93740235;22,885834;0,076849;23,739043;24,503669;0,0165;1,8694;;;0,00;0,32;30,29;;52,319;49,677;3,5509913;19,79400;1,03800;0,02900;0,0520192;;;;;;
CO2Y 360s [kg/kg];0,0000;185;19,88800;110,60000;0,012000;0,975;92,00;21,2000;-4,760;0,00;101,240;0,009;263,170;367,250;379,25;848,917;;;585,900;589,800;551,600;304,950;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;368,64324;0,00000;0,0000;;nan;0,14915;37,74260;6,30604559;23,597452;0,083088;24,537324;25,339088;0,0185;2,0901;;;0,00;0,33;31,44;;55,177;55,546;3,6864324;19,78400;1,04400;0,02400;0,0523767;;;;;;
CO2Y Test [kg/kg];0,0000;186;19,87300;105,95000;0,020000;0,982;92,39;21,2000;-4,890;0,00;101,238;0,009;263,170;368,150;380,25;848,883;;;586,000;589,700;551,500;304,950;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;365,25487;0,00000;0,0000;;nan;0,32997;37,17494;6,67130046;23,067819;0,078899;24,045378;24,835679;0,0172;1,9453;;;0,00;0,33;31,17;;58,035;55,546;3,6525487;19,77900;1,04800;0,02900;0,0530914;;;;;;
;;187;19,86700;107,37499;0,020000;0,991;93,11;21,2000;-5,190;0,00;101,238;0,009;263,170;368,850;381,25;848,783;;;586,000;589,500;551,400;304,950;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;369,07408;0,00000;0,0000;;nan;0,33186;37,74993;7,04037454;23,200382;0,071051;24,229541;25,044090;0,0156;1,7665;;;0,00;0,33;31,52;;60,850;61,245;3,6907408;19,78000;1,04500;0,01000;0,0533414;;;;;;
