General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
Specification: apparatus;;37;20,95700;120,22501;0,001000;0,048;100,03;21,8000;0,000;0,00;101,882;0,000;263,177;334,550;337,95;1018,183;;;735,100;771,700;728,300;310,750;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,00947;0,03283;0,01421722;25,777176;0,000000;24,417244;24,665394;0,0000;0,0000;;;0,00;0,00;0,00;;;;0,0000000;20,95100;0,05400;-0,01800;-0,0000299;;;;;;
C-factor (SI units);0,043;38;20,95700;121,77500;-0,012000;0,048;100,04;21,8000;0,000;0,00;101,882;0,000;263,177;334,250;337,65;1018,250;;;735,300;771,700;728,300;310,750;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,05955;;;;nan;-0,31839;0,03220;0,01527677;25,954449;-0,000093;24,563118;24,812975;0,0000;-0,0023;;;0,00;0,00;0,00;;;;0,0105955;20,95000;0,05500;-0,00900;0,0001351;;;;;;
OD correction factor;1;39;20,95600;116,20000;0,009000;0,048;100,01;21,8000;0,000;0,00;101,882;0,000;263,177;334,050;337,35;1018,150;;;735,000;771,700;728,300;310,750;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,21423;0,03068;0,01527677;25,360965;0,000150;23,987088;24,224050;0,0000;0,0036;;;0,00;0,00;0,03;;;;0,0000000;20,95000;0,05500;-0,00200;-0,0000715;;;;;;
Duct diameter (m);0,114;40;20,95500;114,10000;0,004000;0,048;100,03;21,8000;0,000;0,00;101,890;0,000;263,177;333,850;337,15;1018,150;;;734,900;771,700;728,400;310,750;;;;;0,00;0,00;0,00;3,00;1,79;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,37216;;;;nan;0,08495;0,02967;0,01564893;25,138281;0,000021;23,762232;23,997114;0,0000;0,0005;;;0,00;0,00;0,06;;;;0,0037216;20,95100;0,05500;0,00700;0,0000497;;;;;;
O2 delay time (s);12;41;20,95700;118,97500;0,006000;0,048;100,00;21,8000;0,000;0,00;101,890;0,000;263,177;333,750;336,95;1018,183;;;735,100;771,600;728,400;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,13465;0,02958;0,01564893;25,673535;0,000293;24,260917;24,493532;0,0001;0,0071;;;0,00;0,00;-0,01;;;;0,0000000;20,95400;0,05500;0,00400;-0,0000959;;;;;;
CO2 delay time (s);10;42;20,95600;121,12500;0,008000;0,049;99,99;21,8000;0,000;0,00;101,882;0,000;263,177;333,550;336,75;1018,450;;;735,800;771,700;728,400;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,18319;0,07290;0,01564893;25,912235;0,000329;24,471810;24,706587;0,0001;0,0081;;;0,00;0,00;0,03;;;;0,0000000;20,95000;0,05400;-0,00700;-0,0000741;;;;;;
CO delay time (s);10;43;20,95500;116,35000;0,019000;0,049;100,05;21,8000;0,000;0,00;101,888;0,000;263,177;333,350;336,55;1018,850;;;736,700;771,900;728,500;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,44772;0,06985;0,01564893;25,403960;-0,000230;23,977403;24,207575;0,0000;-0,0055;;;0,00;0,00;0,06;;;;0,0000000;20,94900;0,05400;-0,00600;-0,0001550;;;;;;
;;44;20,95400;118,85000;0,021000;0,049;100,03;21,8000;0,000;0,00;101,882;0,000;263,177;333,150;336,35;1019,250;;;737,800;771,900;728,600;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,49264;0,06905;0,01564893;25,683141;-0,000029;24,226363;24,459064;0,0000;-0,0007;;;0,00;0,00;0,09;;;;0,0000000;20,94700;0,05600;-0,00400;-0,0001232;;;;;;
Laboratory;;45;20,95600;116,97500;0,012000;0,051;100,05;21,8000;0,000;0,00;101,882;0,000;263,183;332,950;336,15;1019,917;;;739,600;772,000;728,700;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,25459;0,15322;0,01564893;25,487397;-0,000230;24,027289;24,258216;0,0000;-0,0055;;;0,00;0,00;0,02;;;;0,0000000;20,94900;0,05700;-0,01300;-0,0001553;;;;;;
Laboratory name;FZ Juelich;46;20,95600;114,92500;0,004000;0,052;100,05;21,8000;0,000;0,00;101,882;0,000;263,183;332,750;335,85;1020,883;;;742,300;772,100;728,800;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,04984;0,19143;0,01564893;25,270665;-0,000227;23,808663;24,030472;0,0000;-0,0054;;;0,00;0,00;0,02;;;;0,0000000;20,94900;0,05800;-0,00400;-0,0000663;;;;;;
Operator;L;47;20,95400;112,85000;-0,013000;0,053;100,04;21,8000;0,000;0,00;101,882;0,000;263,177;332,450;335,55;1021,517;;;743,900;772,300;728,900;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,92508;;;;nan;-0,36728;0,22822;0,01757401;25,052789;-0,000167;23,582111;23,802008;0,0000;-0,0039;;;0,00;0,00;0,08;;;;0,0192508;20,94800;0,05800;-0,01800;0,0002550;;;;;;
Filename;20250410_P;48;20,95300;118,60000;-0,018000;0,054;100,01;21,8000;0,000;0,00;101,888;0,000;263,177;332,450;335,45;1022,050;;;745,400;772,300;729,000;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,81005;;;;nan;-0,49423;0,27267;0,02038406;25,683112;0,000152;24,175432;24,393589;0,0000;0,0037;;;0,00;0,00;0,11;;;;0,0281005;20,94900;0,05700;0,00400;0,0003632;;;;;;
Report name;;49;20,95200;118,97500;-0,009000;0,055;100,06;21,8000;0,000;0,00;101,882;0,000;263,177;332,350;335,35;1022,050;;;745,300;772,300;729,100;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,27008;;;;nan;-0,25900;0,31125;0,02265414;25,727552;-0,000359;24,209980;24,428514;-0,0001;-0,0087;;;0,00;0,00;0,14;;;;0,0227008;20,94800;0,05700;-0,01000;0,0002934;;;;;;
;;50;20,95100;120,87501;-0,002000;0,055;100,07;21,7000;0,000;0,00;101,882;0,000;263,177;332,150;335,15;1022,550;;;746,800;772,300;729,100;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,02804;;;;nan;-0,07858;0,30767;0,02468218;25,939977;-0,000431;24,395185;24,615523;-0,0001;-0,0105;;;0,00;0,00;0,17;;;;0,0202804;20,94800;0,05500;-0,00600;0,0002605;;;;;;
Pre-test conditions;;51;20,95000;120,15000;0,007000;0,055;100,06;21,7000;0,000;0,00;101,884;0,000;263,183;331,950;334,85;1022,817;;;747,600;772,300;729,100;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,55707;;;;nan;0,15075;0,30094;0,02623925;25,869856;-0,000334;24,314590;24,527008;-0,0001;-0,0081;;;0,00;0,00;0,20;;;;0,0155707;20,94700;0,05300;-0,01300;0,0002012;;;;;;
Ambient temperature (°C);24,3;52;20,95000;117,62500;0,004000;0,055;100,05;21,7000;0,000;0,00;101,882;0,000;263,183;331,750;334,65;1023,317;;;749,100;772,300;729,100;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,79271;;;;nan;0,07127;0,29223;0,02803196;25,604295;-0,000211;24,050495;24,260733;0,0000;-0,0051;;;0,00;0,00;0,19;;;;0,0179271;20,94900;0,05100;-0,01000;0,0002337;;;;;;
Barometric pressure (Pa);101888;53;20,95100;120,69999;-0,007000;0,054;100,06;21,7000;0,000;0,00;101,890;0,000;263,183;331,650;334,55;1023,483;;;749,700;772,200;729,100;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,50142;;;;nan;-0,20829;0,24659;0,03053338;25,940723;-0,000319;24,359162;24,572163;-0,0001;-0,0078;;;0,00;0,00;0,16;;;;0,0250142;20,95100;0,05100;0,01100;0,0003209;;;;;;
Relative hunidity (%);21,8;54;20,95400;118,82500;-0,006000;0,054;100,00;21,7000;0,000;0,00;101,884;0,000;263,183;331,550;334,45;1023,817;;;750,800;772,100;729,100;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,97815;;;;nan;-0,17775;0,24025;0,03151153;25,742330;0,000307;24,165576;24,376947;0,0001;0,0074;;;0,00;0,00;0,06;;;;0,0097815;20,95100;0,05100;-0,00700;0,0001262;;;;;;
;;55;20,95000;120,12500;-0,004000;0,056;100,06;21,7000;0,000;0,00;101,890;0,000;263,177;331,350;334,25;1024,117;;;751,800;772,000;729,100;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,42792;;;;nan;-0,12489;0,32522;0,03393945;25,890573;-0,000283;24,290078;24,502667;-0,0001;-0,0069;;;0,00;0,00;0,19;;;;0,0242792;20,95300;0,05000;-0,00200;0,0003123;;;;;;
Conditioning;;56;20,94900;114,12499;-0,013000;0,057;100,06;21,7000;0,000;0,00;101,884;0,000;263,177;331,250;334,05;1024,383;;;752,800;771,900;729,000;310,750;;;;;0,00;0,00;0,00;3,00;1,80;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,55502;;;;nan;-0,34206;0,35434;0,03749447;25,239509;-0,000300;23,672114;23,872211;-0,0001;-0,0071;;;0,00;0,00;0,21;;;;0,0355502;20,95400;0,05000;-0,00600;0,0004684;;;;;;
Conditionet ? (Y/N);;57;20,94700;113,12500;-0,004000;0,058;100,06;21,7000;0,000;0,00;101,882;0,000;263,177;331,150;333,95;1024,350;;;753,000;771,700;728,900;310,750;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,437;;;;nan;-0,11316;0,38944;0,04093147;25,132481;-0,000301;23,564617;23,763865;-0,0001;-0,0071;;;0,00;0,00;0,27;;;;0,0343700;20,95400;0,05000;-0,02200;0,0004555;;;;;;
Conditioning temperature (°C);;58;20,94900;114,65000;-0,018000;0,058;100,09;21,7000;0,000;0,00;101,884;0,000;263,177;331,150;333,85;1024,183;;;752,800;771,500;728,800;310,750;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,86058999;;;;nan;-0,45908;0,38541;0,04479206;25,301316;-0,000562;23,722920;23,916343;-0,0001;-0,0133;;;0,00;0,00;0,20;;;;0,0386059;20,95600;0,04900;-0,00100;0,0005071;;;;;;
Conditioning RH (%);;59;20,94900;116,17500;0,004000;0,057;100,08;21,7000;0,000;0,00;101,882;0,000;263,177;331,150;333,95;1024,117;;;752,900;771,300;728,700;310,750;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,80454999;;;;nan;0,09478;0,33821;0,04659661;25,469031;-0,000468;23,880172;24,082088;-0,0001;-0,0112;;;0,00;0,00;0,20;;;;0,0180455;20,95500;0,04800;-0,00500;0,0002365;;;;;;
;;60;20,94800;115,87500;-0,010000;0,057;100,04;21,7000;0,000;0,00;101,884;0,000;263,177;331,250;334,05;1024,150;;;753,300;771,100;728,600;310,750;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,62317;0,00000;0,0000;;nan;-0,26026;0,33772;0,05021978;25,432285;-0,000090;23,852919;24,054544;0,0000;-0,0021;;;0,00;0,00;0,23;;;;0,0362317;20,95500;0,04800;-0,00500;0,0004741;;;;;;
Data collected;;61;20,94900;116,82500;-0,006000;0,055;100,03;21,7000;0,000;0,00;101,882;0,000;263,177;331,350;334,15;1024,017;;;753,200;770,900;728,500;310,750;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,97867999;0,00000;0,0000;;nan;-0,15949;0,25080;0,05319845;25,532472;0,000015;23,954114;24,156533;0,0000;0,0004;;;0,00;0,00;0,20;;1,686;3,371;0,0297868;20,95400;0,04700;-0,00300;0,0003884;;;;;;
CO/CO2 data collected?;Yes;62;20,94800;114,50000;-0,013000;0,053;100,07;21,7000;-0,010;0,00;101,882;0,000;263,177;331,350;334,15;1022,483;;;749,300;770,400;728,300;310,750;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,27442;0,00000;0,0000;;nan;-0,33426;0,16091;0,05747288;25,277127;-0,000322;23,714554;23,914949;-0,0001;-0,0077;;;0,00;0,00;0,23;;2,895;3,371;0,0427442;20,95600;0,04700;0,00300;0,0005626;;;;;;
Mass data collected?;Yes;63;20,94800;115,45001;-0,010000;0,051;100,02;21,7000;-0,030;0,00;101,892;0,000;263,177;331,450;334,35;1021,017;;;745,500;770,000;728,100;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,19322;0,00000;0,0000;;nan;-0,25970;0,07383;0,0616661;25,377943;0,000121;23,816323;24,024703;0,0000;0,0029;;;0,00;0,00;0,23;;3,527;3,829;0,0419322;20,95600;0,04800;0,01600;0,0005500;;;;;;
Smoke data collected;Yes;64;20,94700;119,70000;0,011000;0,051;100,05;21,7000;-0,020;0,00;101,890;0,000;263,177;331,550;334,45;1019,650;;;742,200;769,500;727,800;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,66379999;0,00000;0,0000;;nan;0,27642;0,07517;0,0643299;25,836936;-0,000196;24,254387;24,466535;0,0000;-0,0048;;;0,00;0,00;0,27;;3,615;3,829;0,0266380;20,95600;0,04800;-0,00200;0,0003446;;;;;;
Soot mass data colelcted;;65;20,94900;117,10001;-0,007000;0,051;100,09;21,7000;-0,020;0,00;101,882;0,000;263,177;331,550;334,35;1018,450;;;739,200;769,100;727,600;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,46686999;0,00000;0,0000;;nan;-0,18510;0,07435;0,06779676;25,554795;-0,000512;23,989528;24,192124;-0,0001;-0,0123;;;0,00;0,00;0,20;;3,586;4,031;0,0346687;20,95700;0,04800;-0,00300;0,0004517;;;;;;
Soot mass ratio (1:x);;66;20,95100;113,27500;-0,002000;0,050;100,08;21,7000;-0,020;0,00;101,892;0,000;263,177;331,650;334,45;1017,617;;;737,400;768,700;727,300;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,11438;0,00000;0,0000;;nan;-0,05678;0,02968;0,06991114;25,130173;-0,000441;23,598030;23,797260;-0,0001;-0,0104;;;0,00;0,00;0,14;;3,515;4,031;0,0211438;20,95600;0,04800;-0,01300;0,0002803;;;;;;
Soot mass (g);;67;20,95100;119,30000;-0,006000;0,050;100,06;21,7000;-0,020;0,00;101,884;0,000;263,177;331,750;334,65;1016,883;;;735,800;768,300;727,100;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,56371;0,00000;0,0000;;nan;-0,16107;0,03045;0,07247485;25,785955;-0,000245;24,221131;24,432860;-0,0001;-0,0059;;;0,00;0,00;0,14;;3,391;3,855;0,0256371;20,95500;0,04700;-0,01500;0,0003309;;;;;;
;;68;20,95300;115,75000;-0,022000;0,050;100,07;21,7000;-0,030;0,00;101,884;0,000;263,177;331,750;334,65;1016,283;;;734,600;768,000;726,800;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,15819000;0,00000;0,0000;;nan;-0,56372;0,03000;0,07563305;25,399401;-0,000329;23,858036;24,066591;-0,0001;-0,0079;;;0,00;0,00;0,08;;3,372;3,855;0,0315819;20,95600;0,04700;-0,01100;0,0004126;;;;;;
Comments;;69;20,95400;112,17500;-0,001000;0,049;100,09;21,7000;-0,030;0,00;101,884;0,000;263,177;331,850;334,75;1015,817;;;733,700;767,700;726,600;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,74449;0,00000;0,0000;;nan;-0,03156;-0,01368;0,07637754;25,000321;-0,000550;23,490253;23,695531;-0,0001;-0,0129;;;0,00;0,00;0,04;;3,242;3,414;0,0074449;20,95600;0,04700;-0,00400;0,0000992;;;;;;
Pre-test comments;;70;20,95400;118,15000;-0,005000;0,048;100,06;21,7000;-0,030;0,00;101,884;0,000;263,177;331,850;334,75;1015,383;;;732,900;767,400;726,400;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,25376;0,00000;0,0000;;nan;-0,13469;-0,05839;0,0776313;25,657504;-0,000232;24,107740;24,318415;0,0000;-0,0056;;;0,00;0,00;0,04;;3,031;3,414;0,0125376;20,95500;0,04800;0,00100;0,0001625;;;;;;
After test comments;;71;20,95600;120,85000;-0,005000;0,048;100,08;21,7000;-0,030;0,00;101,884;0,000;263,177;331,950;334,85;1015,050;;;732,200;767,200;726,300;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,32804;0,00000;0,0000;;nan;-0,13620;-0,05904;0,07795934;25,945105;-0,000425;24,385316;24,598352;-0,0001;-0,0104;;;0,00;0,00;-0,02;;2,837;2,904;0,0032804;20,95800;0,04700;0,00800;0,0000417;;;;;;
;;72;20,95500;119,22499;-0,003000;0,047;100,06;21,7000;-0,040;0,00;101,892;0,000;263,177;331,950;334,85;1014,717;;;731,700;766,900;726,100;310,850;;;;;0,00;0,00;0,00;3,00;1,81;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,69339;0,00000;0,0000;;nan;-0,08391;-0,10318;0,07865272;25,770080;-0,000245;24,220813;24,432412;-0,0001;-0,0059;;;0,00;0,00;0,01;;2,649;2,904;0,0069339;20,95600;0,04700;0,00800;0,0000894;;;;;;
Events;;73;20,95500;117,45000;0,003000;0,047;100,09;21,7000;-0,040;0,00;101,884;0,000;263,177;332,050;334,95;1014,317;;;730,800;766,700;726,000;310,850;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,10150999;0,00000;0,0000;;nan;0,06967;-0,10239;0,07875423;25,573680;-0,000581;24,043461;24,253448;-0,0001;-0,0140;;;0,00;0,00;0,01;;2,480;2,494;0,0010151;20,95500;0,04700;0,01600;0,0000135;;;;;;
Number of events;;74;20,95400;115,92499;0,016000;0,048;100,06;21,7000;-0,040;0,00;101,884;0,000;263,183;332,150;335,05;1014,083;;;730,500;766,500;725,800;310,850;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,39838;-0,05781;0,07875423;25,403284;-0,000249;23,890454;24,099041;-0,0001;-0,0060;;;0,00;0,00;0,04;;2,307;2,494;0,0000000;20,95600;0,04700;-0,00100;-0,0001034;;;;;;
Event1;;75;20,95600;115,00000;-0,002000;0,048;100,07;21,7000;-0,050;0,00;101,884;0,000;263,177;332,150;335,05;1013,917;;;730,200;766,400;725,700;310,850;;;;;0,00;0,00;0,00;3,00;1,82;0,000;0,000;0,61;0,64;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,02973;0,00000;0,0000;;nan;-0,05716;-0,05758;0,07878397;25,301732;-0,000400;23,794949;24,002703;-0,0001;-0,0095;;;0,00;0,00;-0,02;;2,154;2,172;0,0002973;20,95600;0,04700;-0,00500;0,0000037;;;;;;
