General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;199;15,47300;70,47500;0,039000;4,820;79,89;20,8000;-51,370;0,00;101,082;0,009;263,177;563,550;633,45;1136,750;;;867,400;872,100;851,300;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1181,23996;0,00001;0,0001;;nan;0,50353;127,60911;101,162806;15,170804;0,224402;24,207020;27,209541;0,0536;6,0616;;;0,00;1,13;105,98;;818,700;819,422;11,8123996;15,16200;4,91600;0,03700;0,2677276;;;;;;
;;200;15,36600;65,42500;0,035000;4,808;81,31;20,8000;-51,760;0,00;101,086;0,009;263,177;564,250;634,35;1136,883;;;867,900;872,000;851,300;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1162,96861;0,00001;0,0000;;nan;0,42543;122,56922;102,325774;14,608088;0,206793;23,338085;26,237509;0,0476;5,3864;;;0,00;1,08;104,04;;822,327;819,422;11,6296861;15,15300;4,94100;0,05400;0,2739125;;;;;;
;;201;15,29500;69,65000;0,061000;4,797;80,44;20,7000;-52,480;0,00;101,080;0,009;263,177;565,650;635,85;1137,117;;;868,800;871,900;851,200;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1214,85464;0,00001;0,0001;;nan;0,83652;126,02064;103,540629;15,053724;0,217461;24,109712;27,101848;0,0517;5,8509;;;0,01;1,11;108,58;;826,037;827,031;12,1485464;15,10800;5,00100;0,06000;0,2777743;;;;;;
;;202;15,26900;69,35000;0,051000;4,820;80,95;20,7000;-52,870;0,00;101,080;0,009;263,177;566,650;636,75;1137,150;;;869,100;871,700;851,200;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1216,86703;0,00001;0,0001;;nan;0,68135;126,24932;104,757496;15,008009;0,211166;24,078988;27,057788;0,0501;5,6723;;;0,01;1,12;108,75;;829,911;827,031;12,1686703;15,03500;5,04800;0,07200;0,2791194;;;;;;
;;203;15,29000;72,17500;0,065000;4,855;78,98;20,7000;-53,580;0,00;101,080;0,009;263,177;567,450;637,85;1137,450;;;870,100;871,600;851,200;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1233,50700;0,00001;0,0001;;nan;0,91249;129,65195;105,991003;15,299840;0,235816;24,581861;27,631581;0,0572;6,4687;;;0,01;1,15;110,46;;833,803;834,841;12,3350701;14,98200;5,09300;0,05600;0,2774947;;;;;;
;;204;15,29800;70,42500;0,058000;4,883;80,15;20,7000;-53,930;0,00;101,080;0,009;263,177;568,050;638,45;1136,550;;;867,500;871,400;851,300;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1215,08691;0,00001;0,0001;;nan;0,79334;128,75056;107,206090;15,105234;0,221078;24,294853;27,305781;0,0530;5,9929;;;0,01;1,14;108,90;;837,635;834,841;12,1508691;14,92300;5,17500;0,04600;0,2768538;;;;;;
;;205;15,26100;68,12500;0,051000;4,887;78,53;20,7000;-54,660;0,00;101,088;0,009;263,177;568,950;639,65;1136,850;;;868,300;871,300;851,500;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1202,98216;0,00001;0,0001;;nan;0,67398;126,63867;108,409072;14,844771;0,241589;23,913760;26,885380;0,0570;6,4481;;;0,01;1,12;107,73;;841,295;842,343;12,0298216;14,79700;5,27600;0,04000;0,2789644;;;;;;
;;206;15,21400;66,35000;0,042000;4,884;78,19;20,7000;-55,020;0,00;101,084;0,009;263,177;569,450;640,45;1138,617;;;873,600;871,100;851,700;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1198,05792;0,00001;0,0001;;nan;0,53080;124,84788;109,607130;14,643671;0,245895;23,610535;26,554336;0,0573;6,4822;;;0,00;1,10;107,15;;844,839;842,343;11,9805792;14,69100;5,39500;0,04700;0,2817161;;;;;;
;;207;15,19300;73,32500;0,034000;4,891;78,38;20,7000;-55,830;0,00;101,084;0,009;263,177;570,050;640,85;1138,217;;;872,400;871,000;851,800;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1263,95679;0,00001;0,0001;;nan;0,43250;131,36827;110,871087;15,386040;0,243502;24,833622;27,917950;0,0596;6,7488;;;0,00;1,16;112,99;;848,569;849,875;12,6395679;14,56800;5,48900;0,04000;0,2829051;;;;;;
;;208;15,19100;68,00000;0,019000;4,908;76,91;20,7000;-56,200;0,00;101,084;0,009;263,177;570,350;641,25;1136,983;;;868,600;870,900;852,000;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1217,27597;0,00001;0,0001;;nan;0,19037;126,92031;112,088363;14,812932;0,262364;23,921188;26,894822;0,0619;7,0051;;;0,00;1,12;108,82;;852,322;849,875;12,1727597;14,43800;5,60900;0,03800;0,2829995;;;;;;
;;209;15,19600;66,80000;0,030000;4,915;79,62;20,7000;-57,010;0,00;101,084;0,009;263,177;572,050;643,55;1137,017;;;869,100;870,600;851,900;318,350;;;;;0,00;0,00;0,00;3,00;2,04;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1202,85981;0,00001;0,0001;;nan;0,35246;125,79588;113,291222;14,659816;0,227703;23,744486;26,712288;0,0534;6,0384;;;0,00;1,11;107,61;;855,793;857,204;12,0285981;14,31300;5,70100;0,04100;0,2825569;;;;;;
;;210;15,17900;62,52500;0,037000;4,916;79,78;20,7000;-57,370;0,00;101,086;0,009;263,177;573,250;645,35;1137,283;;;870,200;870,500;851,700;318,350;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1166,0421;0,00001;0,0001;;nan;0,44155;121,60649;114,457265;14,168116;0,225812;22,996220;25,888549;0,0513;5,8035;;;0,00;1,07;104,31;;859,024;857,204;11,6604210;14,18200;5,86100;0,04300;0,2834403;;;;;;
;;211;15,16700;68,05000;0,054000;4,941;78,71;20,7000;-58,180;0,00;101,076;0,009;263,177;574,450;647,05;1137,950;;;872,700;870,200;851,500;318,350;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1216,43108;0,00001;0,0001;;nan;0,71555;127,38902;115,673696;14,765401;0,239246;24,015838;27,051002;0,0568;6,4249;;;0,01;1,13;108,94;;862,263;863,983;12,1643108;14,01000;5,96100;0,05400;0,2837377;;;;;;
;;212;15,16200;64,40000;0,060000;5,001;77,84;20,7000;-58,590;0,00;101,086;0,009;263,177;576,050;650,05;1137,950;;;873,000;870,000;851,400;318,350;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1180,45254;0,00001;0,0001;;nan;0,78274;125,27986;116,854148;14,343995;0,250368;23,395406;26,400804;0,0580;6,5620;;;0,01;1,11;105,93;;865,514;863,983;11,8045254;13,89600;6,01900;0,06800;0,2834264;;;;;;
;;213;15,15300;65,17500;0,072000;5,048;77,87;20,7000;-59,440;0,00;101,086;0,009;263,177;576,950;651,65;1136,683;;;869,500;869,800;851,300;318,350;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1186,50668;0,00001;0,0001;;nan;0,96290;127,13312;118,040655;14,418787;0,250019;23,554136;26,603783;0,0583;6,6032;;;0,01;1,12;106,65;;868,611;870,464;11,8650668;13,85100;6,04400;0,06600;0,2834026;;;;;;
;;214;15,10800;65,75000;0,056000;5,093;79,67;20,7000;-59,850;0,00;101,078;0,009;263,177;578,450;653,65;1136,517;;;869,400;869,500;851,200;318,350;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1199,45024;0,00001;0,0001;;nan;0,73046;128,68091;119,240105;14,463462;0,227190;23,688543;26,768116;0,0533;6,0374;;;0,01;1,14;107,81;;871,738;870,464;11,9945024;13,83100;6,09400;0,06500;0,2856740;;;;;;
;;215;15,03500;67,02500;0,046000;5,175;79,17;20,7000;-60,630;0,00;101,078;0,009;263,177;580,950;657,75;1138,183;;;874,700;869,300;851,100;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1222,62592;0,00001;0,0001;;nan;0,58770;131,76255;120,462731;14,571569;0,233415;23,968748;27,137351;0,0556;6,2883;;;0,01;1,16;109,99;;874,956;876,822;12,2262592;13,73600;6,25000;0,05600;0,2891345;;;;;;
;;216;14,98200;66,40000;0,040000;5,276;79,65;20,7000;-61,040;0,00;101,080;0,009;263,177;582,150;659,15;1137,783;;;872,300;869,100;852,500;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1224,35991;0,00001;0,0001;;nan;0,49590;133,59761;121,687091;14,488515;0,227417;23,881360;27,040108;0,0539;6,1048;;;0,00;1,18;110,34;;878,223;876,822;12,2435991;13,56300;6,33800;0,05000;0,2912671;;;;;;
;;217;14,92300;68,82500;0,047000;5,395;77,14;20,7000;-61,890;0,00;101,088;0,009;263,177;583,850;661,75;1137,617;;;870,200;868,900;854,300;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1253,80676;0,00001;0,0001;;nan;0,60910;138,91769;122,940898;14,729220;0,259410;24,349011;27,597769;0,0628;7,1072;;;0,01;1,23;113,29;;881,562;883,504;12,5380676;13,47800;6,35200;0,05100;0,2934642;;;;;;
;;218;14,79700;68,52500;0,040000;5,489;77,97;20,7000;-62,310;0,00;101,080;0,009;263,177;584,750;662,85;1137,383;;;869,900;868,600;854,200;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1276,16381;0,00001;0,0001;;nan;0,50269;140,94720;124,217061;14,685769;0,248735;24,314604;27,562095;0,0601;6,8060;;;0,00;1,25;115,32;;885,043;883,504;12,7616381;13,49000;6,30700;0,03400;0,2997726;;;;;;
;;219;14,69100;64,90000;0,038000;5,609;78,27;20,7000;-63,140;0,00;101,080;0,009;263,177;586,750;666,25;1137,617;;;871,200;868,400;853,800;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1259,5164;0,00001;0,0001;;nan;0,45937;139,96586;125,476578;14,267671;0,244899;23,703171;26,914764;0,0578;6,5436;;;0,00;1,24;113,97;;888,501;890,280;12,5951640;13,56400;6,25000;0,05500;0,3046840;;;;;;
;;220;14,56800;66,77500;0,041000;5,701;76,51;20,7000;-63,560;0,00;101,082;0,009;263,177;588,950;669,35;1139,683;;;876,000;868,200;855,400;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1299,76856;0,00001;0,0001;;nan;0,50923;144,06257;126,776346;14,445249;0,267543;24,088165;27,376541;0,0642;7,2713;;;0,00;1,27;117,67;;891,999;890,280;12,9976856;13,62800;6,20900;0,05600;0,3107478;;;;;;
;;221;14,43800;63,52500;0,043000;5,861;77,10;20,7000;-64,400;0,00;101,082;0,009;263,177;590,050;670,75;1138,250;;;872,000;868,100;855,200;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1289,74097;0,00001;0,0001;;nan;0,52489;144,36113;128,066087;14,076194;0,259900;23,516588;26,732907;0,0609;6,8975;;;0,00;1,28;117,00;;895,560;897,140;12,8974097;13,65900;6,16100;0,06100;0,3166241;;;;;;
;;222;14,31300;66,90000;0,054000;5,961;77,05;20,7000;-64,830;0,00;101,080;0,009;263,177;591,150;672,55;1137,983;;;871,500;867,800;855,200;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1346,70343;0,00001;0,0001;;nan;0,69977;150,56123;129,412791;14,431834;0,260525;24,155691;27,481875;0,0628;7,1078;;;0,01;1,33;122,26;;899,241;897,140;13,4670343;13,73500;6,04800;0,06200;0,3226596;;;;;;
;;223;14,18200;67,25000;0,068000;6,019;75,78;20,7000;-65,620;0,00;101,082;0,009;263,177;591,650;672,85;1139,817;;;877,100;867,600;855,300;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1376,71884;0,00001;0,0001;;nan;0,90743;152,37236;130,789510;14,463420;0,277207;24,229036;27,554310;0,0670;7,5829;;;0,01;1,35;124,95;;903,179;904,646;13,7671884;13,88000;5,89800;0,06600;0,3293556;;;;;;
;;224;14,01000;66,37500;0,066000;6,044;77,54;20,7000;-66,060;0,00;101,082;0,009;263,177;592,150;673,45;1140,217;;;878,200;867,300;855,700;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1404,71362;0,00001;0,0001;;nan;0,87189;151,94958;132,194223;14,362951;0,254186;24,081065;27,387305;0,0611;6,9110;;;0,01;1,34;127,23;;907,269;904,646;14,0471362;14,11600;5,60100;0,05600;0,3387250;;;;;;
;;225;13,89600;69,12500;0,065000;6,094;76,90;20,7000;-66,760;0,00;101,082;0,009;263,177;593,050;674,45;1138,250;;;873,300;867,100;854,900;318,450;;;;;0,00;0,00;0,00;3,00;2,05;0,000;0,000;0,62;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1456,56715;0,00001;0,0001;;nan;0,87420;156,24345;133,650790;14,646344;0,262464;24,593526;27,969148;0,0644;7,2877;;;0,01;1,38;131,88;;911,583;913,114;14,5656715;14,47700;5,28800;0,04000;0,3446391;;;;;;
;;226;13,85100;65,65000;0,056000;6,250;76,11;20,7000;-67,130;0,00;101,084;0,009;263,177;592,750;673,75;1136,950;;;870,800;866,800;853,800;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,62;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1424,96510;0,00001;0,0001;;nan;0,72135;156,23315;135,075756;14,277063;0,272819;23,961319;27,235662;0,0652;7,3765;;;0,01;1,38;129,37;;915,914;913,114;14,2496511;14,93700;4,90500;0,02600;0,3459269;;;;;;
;;227;13,83100;69,47500;0,050000;6,338;75,26;20,7000;-67,780;0,00;101,080;0,009;263,177;592,650;672,55;1137,650;;;874,000;866,500;853,000;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,62;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1467,80147;0,00001;0,0001;;nan;0,65240;163,01113;136,543557;14,688330;0,284050;24,647393;27,970309;0,0697;7,8874;;;0,01;1,44;133,47;;920,232;921,997;14,6780148;15,49800;4,34200;0,02200;0,3463637;;;;;;
;;228;13,73600;70,55000;0,051000;6,352;74,56;20,7000;-68,090;0,00;101,084;0,009;263,177;591,850;670,45;1137,550;;;874,700;866,200;852,300;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,62;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1501,29522;0,00002;0,0001;;nan;0,67292;164,73731;138,044852;14,811532;0,293421;24,820579;28,116848;0,0724;8,1903;;;0,01;1,46;136,38;;924,755;921,997;15,0129522;16,12300;3,84600;0,02800;0,3515036;;;;;;
;;229;13,56300;66,77500;0,034000;6,307;76,11;20,7000;-68,680;0,00;101,080;0,009;263,177;589,950;666,95;1135,683;;;870,000;865,900;851,700;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1503,21649;0,00002;0,0001;;nan;0,40594;159,36931;139,548069;14,433001;0,272907;24,108606;27,255250;0,0652;7,3842;;;0,00;1,41;136,07;;929,343;930,981;15,0321649;16,66700;3,19200;0,01600;0,3615499;;;;;;
;;230;13,47800;71,87500;0,055000;6,250;78,38;20,7000;-68,890;0,00;101,084;0,009;263,177;587,950;662,75;1133,850;;;865,500;865,500;851,100;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1582,83787;0,00002;0,0001;;nan;0,74241;164,10095;141,130907;14,999474;0,243487;24,969893;28,146606;0,0601;6,8036;;;0,01;1,45;143,02;;934,148;930,981;15,8283788;17,39300;2,67900;0,03000;0,3665081;;;;;;
;;231;13,49000;73,05000;0,056000;6,209;79,50;20,7000;-69,100;0,00;101,084;0,009;263,177;584,850;657,15;1132,483;;;862,100;865,300;850,600;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1598,50549;0,00002;0,0001;;nan;0,76577;164,75810;142,729412;15,161604;0,229315;25,106716;28,210444;0,0567;6,4222;;;0,01;1,46;144,32;;939,213;940,621;15,9850549;18,08200;2,06500;0,02400;0,3661653;;;;;;
;;232;13,56400;80,07500;0,061000;6,161;81,55;20,7000;-69,270;0,00;101,084;0,009;263,177;580,650;650,05;1131,783;;;860,700;865,100;850,100;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1663,19022;0,00002;0,0001;;nan;0,88557;171,74541;144,392602;15,931202;0,203833;26,191674;29,322134;0,0524;5,9335;;;0,01;1,52;150,12;;944,483;940,621;16,6319022;18,71700;1,63200;0,03900;0,3624421;;;;;;
;;233;13,62800;85,50000;0,062000;6,048;79,19;20,7000;-69,380;0,00;101,084;0,009;263,177;575,650;641,55;1131,650;;;860,800;864,900;849,800;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1714,00718;0,00002;0,0001;;nan;0,93568;174,90785;146,106610;16,533359;0,233181;26,947587;30,032527;0,0614;6,9522;;;0,01;1,55;154,41;;950,070;951,416;17,1400719;19,27900;1,25400;0,02800;0,3598169;;;;;;
;;234;13,65900;85,22500;0,066000;5,898;82,58;20,7000;-69,630;0,00;101,084;0,009;263,177;569,250;631,25;1131,217;;;860,100;864,600;849,500;318,550;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1718,35926;0,00002;0,0000;;nan;1,00672;171,17303;147,824969;16,599281;0,191247;26,754239;29,668183;0,0498;5,6328;;;0,01;1,51;154,34;;955,773;951,416;17,1835926;19,73400;0,89400;0,02400;0,3592787;;;;;;
;;235;13,73500;85,72500;0,056000;5,601;86,22;20,7000;-69,670;0,00;101,086;0,009;263,177;562,250;620,45;1131,150;;;860,400;864,400;849,200;318,450;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1726,09622;0,00002;0,0000;;nan;0,84535;163,92448;149,551065;16,751215;0,148116;26,667116;29,427500;0,0382;4,3271;;;0,01;1,45;154,09;;961,449;962,790;17,2609622;20,07700;0,68300;0,01900;0,3575600;;;;;;
;;236;13,88000;90,90000;0,040000;5,288;94,16;20,7000;-69,700;0,00;101,078;0,009;263,177;554,650;609,15;1130,117;;;857,900;864,100;848,900;318,550;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1763,97762;0,00002;0,0000;;nan;0,59374;160,32435;151,315043;17,367197;0,059987;27,274011;29,953960;0,0158;1,7838;;;0,01;1,42;156,50;;967,207;962,790;17,6397762;20,31700;0,50000;0,01100;0,3522564;;;;;;
;;237;14,11600;88,20000;0,026000;4,905;96,12;20,7000;-69,700;0,00;101,078;0,009;263,177;546,950;597,95;1129,383;;;856,200;863,800;848,700;318,550;;;;;0,00;0,00;0,00;3,00;2,06;0,000;0,000;0,61;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1703,24973;0,00002;0,0000;;nan;0,34371;147,36190;153,018292;17,227322;0,039399;26,678762;29,166406;0,0101;1,1408;;;0,00;1,30;150,02;;972,827;973,839;17,0324973;20,47600;0,40400;0,00400;0,3425530;;;;;;
