General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
COY max [kg/kg];0,0000;168;18,45600;81,30000;0,017000;2,249;85,70;19,7000;-21,200;0,00;101,864;0,000;263,164;462,850;496,15;1017,750;;;746,400;761,200;726,200;317,950;;;;;0,00;0,00;0,00;3,00;2,64;0,000;0,000;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;652,642369;0,00001;0,0000;;nan;0,31630;68,43793;39,6518436;18,021610;0,154851;23,617511;25,316687;0,0344;3,8919;;;0,00;0,60;56,11;;411,581;408,745;6,5264237;18,14300;2,43000;0,00000;0,1221960;;;;;;
Max at [s];484;169;18,41200;84,32500;0,014000;2,259;86,41;19,7000;-21,670;0,00;101,864;0,000;263,164;463,650;497,15;1017,883;;;746,700;761,200;726,300;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,59;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;677,51891;0,00001;0,0000;;nan;0,26709;69,95542;40,3293625;18,337980;0,146640;24,073655;25,813044;0,0332;3,7578;;;0,00;0,62;58,10;;414,711;415,221;6,7751891;18,12600;2,43000;0,00500;0,1246973;;;;;;
COY 060s [kg/kg];0,0000;170;18,35800;83,15000;0,010000;2,260;84,19;19,7000;-21,910;0,00;101,864;0,000;263,164;464,450;498,35;1018,017;;;747,000;761,200;726,400;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,59;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;689,19342;0,00001;0,0000;;nan;0,19256;69,43736;41,0185559;18,194080;0,172683;23,925958;25,672303;0,0389;4,4010;;;0,00;0,61;58,87;;417,971;415,221;6,8919342;18,13400;2,42400;0,01300;0,1278912;;;;;;
COY 120s [kg/kg];0,0000;171;18,33600;80,65000;0,009000;2,262;85,22;19,7000;-22,110;0,00;101,864;0,000;263,164;465,250;499,35;1018,283;;;747,700;761,200;726,500;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;684,8436;0,00001;0,0000;;nan;0,17166;68,38810;41,7033995;17,903068;0,160450;23,583818;25,312368;0,0356;4,0319;;;0,00;0,60;58,42;;421,211;421,630;6,8484360;18,13300;2,43200;0,02600;0,1291667;;;;;;
COY 180s [kg/kg];0,0000;172;18,33000;83,95000;0,013000;2,279;86,44;19,7000;-22,590;0,00;101,864;0,000;263,170;466,450;500,75;1018,450;;;748,000;761,300;726,600;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;698,455030;0,00001;0,0000;;nan;0,24753;70,21802;42,4018545;18,242160;0,146215;24,092487;25,864107;0,0332;3,7543;;;0,00;0,62;59,66;;424,439;421,630;6,9845503;18,12400;2,43600;0,03200;0,1292872;;;;;;
COY 240s [kg/kg];0,0000;173;18,33000;80,92500;0,030000;2,296;87,15;19,7000;-22,810;0,00;101,872;0,000;263,170;467,350;502,05;1018,283;;;747,500;761,200;726,700;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;683,1367;0,00001;0,0000;;nan;0,54555;69,39932;43,0849912;17,893227;0,138090;23,677247;25,435245;0,0308;3,4869;;;0,00;0,61;58,52;;427,601;427,868;6,8313670;18,12300;2,43100;0,03900;0,1289140;;;;;;
COY 300s [kg/kg];0,0000;174;18,32400;79,50000;0,033000;2,313;85,72;19,7000;-23,330;0,00;101,864;0,000;263,170;467,650;502,35;1018,083;;;746,900;761,200;726,700;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;677,557809;0,00001;0,0000;;nan;0,59349;69,28355;43,7625490;17,729298;0,154623;23,475387;25,217279;0,0342;3,8709;;;0,01;0,61;58,12;;430,604;427,868;6,7755781;18,12200;2,45200;0,01800;0,1290455;;;;;;
COY 360s [kg/kg];0,0000;175;18,30100;86,52500;0,022000;2,327;85,92;19,7000;-23,530;0,00;101,872;0,000;263,170;468,750;503,85;1017,983;;;746,500;761,200;726,800;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;713,11942;0,00001;0,0000;;nan;0,41617;72,64072;44,4756685;18,474326;0,152343;24,519419;26,355432;0,0352;3,9859;;;0,00;0,64;61,09;;433,703;434,168;7,1311942;18,08600;2,49200;0,02300;0,1303580;;;;;;
COY Test [kg/kg];0,0000;176;18,27900;82,37500;0,035000;2,344;84,70;19,7000;-23,770;0,00;101,862;0,000;263,170;469,450;504,75;1018,517;;;748,000;761,200;726,900;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;700,32214;0,00001;0,0000;;nan;0,63881;71,35249;45,1759906;18,012396;0,166609;23,942038;25,742345;0,0376;4,2578;;;0,01;0,63;60,06;;436,859;434,168;7,0032214;18,03900;2,52100;0,02100;0,1313158;;;;;;
Results CO2Y;;177;18,26000;83,20000;0,011000;2,374;84,72;19,7000;-24,280;0,00;101,870;0,000;263,170;469,650;505,05;1018,950;;;749,200;761,200;727,000;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;709,20511;0,00001;0,0000;;nan;0,20955;72,63052;45,8851957;18,098516;0,166358;24,066756;25,880794;0,0378;4,2742;;;0,00;0,64;60,77;;439,943;440,504;7,0920511;18,00600;2,53100;0,01200;0,1323609;;;;;;
CO2Y max [kg/kg];0,0000;178;18,24600;81,95000;0,013000;2,404;83,51;19,7000;-24,490;0,00;101,872;0,000;263,170;470,150;505,75;1019,050;;;749,400;761,200;727,100;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;705,938019;0,00001;0,0000;;nan;0,24360;72,97366;46,5911337;17,952491;0,180795;23,897993;25,707562;0,0408;4,6141;;;0,00;0,64;60,59;;443,000;440,504;7,0593802;18,00800;2,52400;0,00100;0,1328294;;;;;;
Max at [s];484;179;18,21700;81,47500;0,000000;2,430;84,12;19,7000;-24,770;0,00;101,864;0,000;263,170;471,150;507,05;1019,150;;;749,600;761,200;727,200;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;711,25341;0,00001;0,0000;;nan;0,01127;73,48638;47,3023871;17,881380;0,173462;23,853961;25,671550;0,0391;4,4207;;;0,00;0,65;61,00;;446,017;446,610;7,1125341;18,01100;2,53500;0,00300;0,1343823;;;;;;
CO2Y 060s [kg/kg];0,0000;180;18,18100;81,72500;0,005000;2,430;84,82;19,7000;-25,260;0,00;101,862;0,000;263,170;471,750;507,85;1019,017;;;749,100;761,200;727,300;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,57;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;722,58431;0,00001;0,0000;;nan;0,10034;73,55187;48,0249714;17,897401;0,165169;23,905738;25,735090;0,0373;4,2198;;;0,00;0,65;61,86;;449,061;446,610;7,2258431;18,00000;2,54000;0,01600;0,1364302;;;;;;
CO2Y 120s [kg/kg];0,0000;181;18,14300;82,07500;0,013000;2,424;86,48;19,7000;-25,470;0,00;101,862;0,000;263,170;473,050;509,25;1019,083;;;749,300;761,200;727,300;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,57;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;734,60112;0,00001;0,0000;;nan;0,24303;73,42179;48,7595726;17,911022;0,145794;23,989859;25,825676;0,0330;3,7379;;;0,00;0,65;62,76;;452,165;452,751;7,3460112;17,99100;2,55300;0,03100;0,1386258;;;;;;
CO2Y 180s [kg/kg];0,0000;182;18,12600;81,35000;0,026000;2,432;84,93;19,7000;-25,700;0,00;101,864;0,000;263,170;473,450;509,65;1019,250;;;749,800;761,100;727,400;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,57;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;735,004179;0,00001;0,0000;;nan;0,47247;73,31181;49,4945768;17,824205;0,163824;23,893763;25,720681;0,0370;4,1831;;;0,00;0,65;62,83;;455,275;452,751;7,3500418;17,96500;2,58500;0,03100;0,1393896;;;;;;
CO2Y 240s [kg/kg];0,0000;183;18,13400;84,57500;0,032000;2,436;84,28;19,7000;-26,170;0,00;101,864;0,000;263,177;474,250;510,75;1019,650;;;750,900;761,100;727,500;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,57;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;745,75185;0,00001;0,0000;;nan;0,58976;74,81266;50,2403286;18,158743;0,171516;24,383352;26,259983;0,0395;4,4714;;;0,01;0,66;63,83;;458,386;459,010;7,4575185;17,93200;2,60300;0,02700;0,1388145;;;;;;
CO2Y 300s [kg/kg];0,0000;184;18,13300;85,87500;0,039000;2,431;83,93;19,7000;-26,420;0,00;101,864;0,000;263,177;474,850;511,45;1019,883;;;751,600;761,000;727,600;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,57;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;751,17871;0,00001;0,0000;;nan;0,72130;75,17970;50,9915073;18,286206;0,175726;24,585572;26,480554;0,0408;4,6196;;;0,01;0,66;64,30;;461,520;459,010;7,5117871;17,91500;2,61200;0,04300;0,1388512;;;;;;
CO2Y 360s [kg/kg];0,0000;185;18,12400;80,40000;0,018000;2,452;83,59;19,7000;-26,950;0,00;101,866;0,000;263,177;475,350;512,15;1019,783;;;751,200;761,000;727,700;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,57;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;729,17256;0,00001;0,0000;;nan;0,32795;73,34599;51,7206799;17,684376;0,179757;23,801455;25,644083;0,0404;4,5763;;;0,00;0,65;62,38;;464,530;465,020;7,2917256;17,90500;2,62400;0,03100;0,1393762;;;;;;
CO2Y Test [kg/kg];0,0000;186;18,12300;79,92500;0,023000;2,492;84,25;19,7000;-27,160;0,00;101,864;0,000;263,177;476,350;513,45;1019,583;;;750,700;760,900;727,700;317,950;;;;;0,00;0,00;0,00;3,00;2,65;0,000;0,000;0,57;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;724,043110;0,00001;0,0000;;nan;0,41428;74,26748;52,4447230;17,613542;0,171879;23,755990;25,606199;0,0386;4,3693;;;0,00;0,66;62,15;;467,369;465,020;7,2404311;17,88300;2,64800;0,02000;0,1389465;;;;;;
;;187;18,12200;82,37500;0,021000;2,521;83,49;19,7000;-27,420;0,00;101,864;0,000;263,177;477,250;514,45;1019,583;;;750,800;760,800;727,700;317,950;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,57;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;733,14171;0,00001;0,0000;;nan;0,38463;76,21964;53,1778647;17,864596;0,180975;24,140119;26,021759;0,0413;4,6751;;;0,00;0,67;63,06;;470,182;470,728;7,3314171;17,86100;2,67200;0,01000;0,1387119;;;;;;
;;188;18,08600;81,40000;0,012000;2,531;85,07;19,7000;-27,960;0,00;101,864;0,000;263,177;477,750;514,95;1019,783;;;751,400;760,800;727,700;317,950;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,57;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;739,22804;0,00001;0,0000;;nan;0,22316;76,03364;53,9170927;17,749262;0,162256;24,009398;25,878890;0,0368;4,1685;;;0,00;0,67;63,45;;473,018;470,728;7,3922804;17,82600;2,69900;0,01600;0,1408019;;;;;;
;;189;18,03900;80,07500;0,001000;2,524;83,36;19,7000;-28,160;0,00;101,872;0,000;263,177;478,750;516,15;1019,750;;;751,400;760,700;727,700;317,950;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;747,461;0,00001;0,0000;;nan;0,02859;75,12053;54,6645537;17,585816;0,182489;23,838098;25,700332;0,0411;4,6560;;;0,00;0,66;63,89;;475,872;476,419;7,4746100;17,80600;2,70300;0,01500;0,1437359;;;;;;
;;190;18,00600;84,92500;0,003000;2,535;84,72;19,7000;-28,450;0,00;101,864;0,000;263,177;479,250;516,95;1019,783;;;751,500;760,600;727,800;317,950;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;778,75437;0,00001;0,0000;;nan;0,06545;77,66493;55,4433081;18,101108;0,166392;24,562217;26,494394;0,0387;4,3765;;;0,00;0,69;66,51;;478,855;476,419;7,7875437;17,80100;2,70900;0,01500;0,1455175;;;;;;
;;191;18,00800;79,67500;0,016000;2,540;83,38;19,7000;-28,930;0,00;101,864;0,000;263,177;480,150;517,95;1019,683;;;751,300;760,500;727,800;317,950;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;752,00473;0,00001;0,0000;;nan;0,28996;75,30622;56,1953128;17,516246;0,182253;23,813226;25,687932;0,0411;4,6478;;;0,00;0,67;64,32;;481,812;482,100;7,5200473;17,79500;2,70800;0,02300;0,1452074;;;;;;
;;192;18,01100;82,17500;0,031000;2,553;84,97;19,7000;-29,180;0,00;101,866;0,000;263,177;481,150;519,05;1019,317;;;750,400;760,400;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;760,44646;0,00001;0,0000;;nan;0,55944;76,79721;56,9557593;17,770435;0,163355;24,209110;26,116052;0,0374;4,2353;;;0,00;0,68;65,19;;484,646;482,100;7,6044646;17,79800;2,71900;0,02200;0,1447312;;;;;;
;;193;18,00000;81,20000;0,031000;2,585;84,35;19,7000;-29,690;0,00;101,866;0,000;263,177;481,750;519,85;1019,183;;;750,000;760,400;727,700;317,950;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;756,97389;0,00001;0,0000;;nan;0,55576;77,26719;57,7127332;17,653695;0,170755;24,080063;25,984474;0,0389;4,4048;;;0,00;0,68;65,00;;487,458;487,690;7,5697389;17,77400;2,75800;0,03600;0,1450275;;;;;;
;;194;17,99100;80,32500;0,027000;2,603;84,32;19,7000;-29,890;0,00;101,866;0,000;263,177;482,250;520,55;1019,217;;;750,400;760,200;727,600;317,950;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;754,40534;0,00001;0,0000;;nan;0,48261;77,35470;58,4671385;17,549215;0,171044;23,962395;25,865473;0,0388;4,3920;;;0,00;0,68;64,81;;490,202;487,690;7,5440534;17,72700;2,80500;0,03100;0,1454011;;;;;;
;;195;17,96500;82,70000;0,043000;2,612;84,56;19,7000;-30,150;0,00;101,866;0,000;263,177;482,950;521,55;1018,817;;;749,200;760,100;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;771,3694;0,00001;0,0000;;nan;0,77267;78,70896;59,2385079;17,793858;0,168256;24,331707;26,276429;0,0388;4,3891;;;0,01;0,70;66,29;;492,967;493,278;7,7136940;17,68200;2,81200;0,03400;0,1466469;;;;;;
;;196;17,93200;80,27500;0,031000;2,624;84,52;19,7000;-30,680;0,00;101,864;0,000;263,177;483,150;521,85;1018,517;;;748,400;760,000;727,700;317,950;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;769,62695;0,00001;0,0000;;nan;0,55178;77,89315;60,0081349;17,527405;0,168716;23,977277;25,897842;0,0383;4,3377;;;0,00;0,69;66,02;;495,754;493,278;7,6962695;17,67500;2,79700;0,01800;0,1485684;;;;;;
;;197;17,91500;76,00000;0,020000;2,648;84,36;19,7000;-30,920;0,00;101,866;0,000;263,177;484,250;523,65;1018,250;;;747,600;760,000;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;752,22088;0,00001;0,0000;;nan;0,34979;76,40930;60,7603558;17,034933;0,170572;23,356638;25,257002;0,0378;4,2769;;;0,00;0,68;64,53;;498,421;498,663;7,5222088;17,69900;2,77400;0,00800;0,1494184;;;;;;
;;198;17,90500;79,52500;0,010000;2,672;84,99;19,7000;-31,170;0,00;101,866;0,000;263,177;485,650;525,45;1018,083;;;747,200;759,900;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;770,549199;0,00001;0,0000;;nan;0,18413;78,76831;61,5309050;17,400374;0,163121;23,926670;25,887509;0,0370;4,1922;;;0,00;0,70;66,13;;501,053;498,663;7,7054920;17,73200;2,75600;-0,00200;0,1498504;;;;;;
;;199;17,88300;79,27500;0,016000;2,699;84,77;19,7000;-31,660;0,00;101,866;0,000;263,177;486,250;526,05;1018,383;;;748,200;759,800;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;773,541620;0,00001;0,0000;;nan;0,28740;79,40452;62,3044466;17,362280;0,165774;23,903784;25,860330;0,0376;4,2559;;;0,00;0,70;66,46;;503,734;503,910;7,7354162;17,73700;2,78000;0,00800;0,1507773;;;;;;
;;200;17,86100;76,20000;0,015000;2,703;85,60;19,7000;-31,920;0,00;101,866;0,000;263,177;486,850;526,85;1018,550;;;748,800;759,700;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;764,096879;0,00001;0,0000;;nan;0,26466;77,91837;63,0685435;17,011725;0,156034;23,450052;25,376727;0,0347;3,9309;;;0,00;0,69;65,58;;506,351;503,910;7,6409688;17,69200;2,83500;0,00400;0,1520250;;;;;;
;;201;17,82600;80,47500;0,015000;2,709;84,62;19,7000;-32,520;0,00;101,874;0,000;263,177;487,250;527,15;1018,850;;;749,700;759,700;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;794,9283;0,00001;0,0000;;nan;0,27187;80,22217;63,8634718;17,475235;0,167555;24,108775;26,082998;0,0383;4,3387;;;0,00;0,71;68,13;;509,017;509,352;7,9492830;17,62800;2,87400;0,03000;0,1539956;;;;;;
;;202;17,80600;83,92500;0,023000;2,708;84,52;19,7000;-32,730;0,00;101,866;0,000;263,177;487,850;527,75;1018,917;;;750,000;759,600;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;816,923150;0,00001;0,0000;;nan;0,41946;81,84227;64,6803949;17,834912;0,168743;24,635283;26,650140;0,0394;4,4644;;;0,00;0,72;69,98;;511,856;509,352;8,1692315;17,59300;2,89000;0,03400;0,1550830;;;;;;
;;203;17,80100;78,25000;0,022000;2,719;84,65;19,7000;-32,990;0,00;101,866;0,000;263,183;488,950;529,05;1019,083;;;750,500;759,500;727,800;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;788,85262;0,00001;0,0000;;nan;0,38745;79,26376;65,4692475;17,201979;0,167166;23,814591;25,767684;0,0378;4,2762;;;0,00;0,70;67,60;;514,630;514,763;7,8885262;17,58300;2,88800;0,02700;0,1552671;;;;;;
;;204;17,79500;77,42500;0,036000;2,758;84,37;19,7000;-33,470;0,00;101,866;0,000;263,183;489,850;530,15;1018,917;;;750,100;759,400;727,800;318,050;;;;;0,00;0,00;0,00;3,00;2,66;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;782,88739;0,00001;0,0000;;nan;0,62322;79,92232;66,2521349;17,095331;0,170552;23,710510;25,661176;0,0384;4,3448;;;0,01;0,71;67,31;;517,233;514,763;7,8288739;17,59100;2,88100;0,02300;0,1550520;;;;;;
;;205;17,79800;79,97500;0,031000;2,805;85,07;19,7000;-33,730;0,00;101,866;0,000;263,183;490,950;531,65;1018,783;;;749,900;759,300;727,700;318,050;;;;;0,00;0,00;0,00;3,00;2,67;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;791,64996;0,00001;0,0000;;nan;0,54633;82,54355;67,0437849;17,355093;0,162270;24,124843;26,124804;0,0372;4,2085;;;0,00;0,73;68,27;;519,810;519,998;7,9164996;17,59000;2,89300;0,03200;0,1544304;;;;;;
