General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
Specification: apparatus;;37;20,95400;109,45000;-0,005000;0,051;99,87;22,1000;0,000;0,00;101,106;0,009;263,177;351,850;356,05;1135,350;;;842,400;891,400;852,800;312,950;;;;;0,00;0,00;0,00;3,00;1,67;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,43501;;;;nan;-0,32419;0,00439;0,00405484;23,926898;0,000508;23,836595;24,121131;0,0001;0,0122;;;0,00;0,00;0,00;;;;0,0043501;20,95700;0,05000;-0,00300;0,0000604;;;;;;
C-factor (SI units);0,0429;38;20,95500;113,22500;-0,001000;0,051;99,88;22,1000;0,000;0,00;101,110;0,009;263,177;351,850;356,05;1135,517;;;843,000;891,300;852,800;312,950;;;;;0,00;0,00;0,00;3,00;1,67;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,22590;0,00435;0,00405484;24,336027;0,000466;24,244180;24,533581;0,0001;0,0114;;;0,00;0,00;-0,03;;;;0,0000000;20,95600;0,05000;0,00100;-0,0000490;;;;;;
OD correction factor;1;39;20,95500;114,42500;-0,007000;0,051;99,94;22,1000;0,000;0,00;101,098;0,009;263,177;351,850;356,05;1134,917;;;841,100;891,400;852,800;312,950;;;;;0,00;0,00;0,00;3,00;1,67;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,21267999;;;;nan;-0,36534;0,00427;0,00426752;24,464648;-0,000182;24,372316;24,663246;0,0000;-0,0045;;;0,00;0,00;-0,03;;;;0,0021268;20,95600;0,05000;0,00800;0,0000285;;;;;;
Duct diameter (m);0,114;40;20,95200;108,95000;0,001000;0,050;99,91;22,1000;0,000;0,00;101,106;0,009;263,177;351,950;356,05;1134,783;;;840,700;891,400;852,800;312,950;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,83981000;;;;nan;-0,16041;-0,03654;0,00510733;23,868791;0,000172;23,785466;24,062552;0,0000;0,0041;;;0,00;0,00;0,06;;;;0,0083981;20,95600;0,04900;0,00000;0,0001177;;;;;;
O2 delay time (s);12;41;20,95400;112,10000;-0,006000;0,050;99,88;22,1000;0,000;0,00;101,106;0,009;263,177;351,750;355,95;1134,983;;;841,300;891,400;852,800;312,950;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,6219;;;;nan;-0,32530;-0,03620;0,00572923;24,218266;0,000386;24,120006;24,408007;0,0001;0,0093;;;0,00;0,00;0,00;;;;0,0062190;20,95500;0,04900;0,00900;0,0000854;;;;;;
CO2 delay time (s);10;42;20,95500;115,05000;0,013000;0,050;99,90;22,1000;0,000;0,00;101,106;0,009;263,177;351,550;355,65;1135,417;;;842,300;891,600;852,900;312,950;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,13602;-0,03583;0,00572923;24,541836;0,000183;24,428366;24,713265;0,0000;0,0045;;;0,00;0,00;-0,03;;;;0,0000000;20,95500;0,05100;0,01300;-0,0002144;;;;;;
CO delay time (s);10;43;20,95600;111,87500;0,023000;0,051;99,93;22,1000;0,000;0,00;101,106;0,009;263,177;351,350;355,35;1137,083;;;846,600;892,000;853,200;312,950;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,36901;0,00671;0,00572923;24,207718;-0,000048;24,082084;24,356250;0,0000;-0,0012;;;0,00;0,00;-0,06;;;;0,0000000;20,95600;0,05300;0,02300;-0,0004113;;;;;;
;;44;20,95500;111,70000;0,015000;0,050;99,97;22,1000;0,000;0,00;101,106;0,009;263,177;350,950;354,95;1138,683;;;850,700;892,500;853,400;312,950;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,17035;-0,03470;0,00572923;24,202557;-0,000506;24,049540;24,323648;-0,0001;-0,0122;;;0,00;0,00;-0,03;;;;0,0000000;20,95200;0,05600;0,01500;-0,0002359;;;;;;
Laboratory;;45;20,95400;115,75000;0,016000;0,050;99,94;22,1000;0,000;0,00;101,106;0,009;263,177;350,650;354,55;1140,117;;;854,300;892,900;853,700;312,950;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,19396;-0,03457;0,00572923;24,647953;-0,000211;24,471184;24,743357;0,0000;-0,0052;;;0,00;0,00;0,00;;;;0,0000000;20,94900;0,05800;0,00700;-0,0001885;;;;;;
Laboratory name;FZ Juelich;46;20,95500;113,02500;0,002000;0,049;99,97;22,1000;0,000;0,00;101,106;0,009;263,177;350,250;354,05;1141,550;;;858,000;893,200;854,000;312,950;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,14806;-0,07503;0,00572923;24,369997;-0,000417;24,167621;24,429825;-0,0001;-0,0101;;;0,00;0,00;-0,03;;;;0,0000000;20,94600;0,06200;-0,00400;-0,0000582;;;;;;
Operator;L;47;20,95500;115,92499;-0,002000;0,049;99,96;22,1000;0,000;0,00;101,108;0,009;263,177;349,850;353,55;1143,117;;;862,100;893,500;854,300;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,24415;-0,07444;0,00572923;24,694765;-0,000372;24,461723;24,720429;-0,0001;-0,0091;;;0,00;0,00;-0,03;;;;0,0000000;20,94200;0,06200;0,00100;-0,0000069;;;;;;
Filename;PMMA_DE_6m;48;20,95700;113,85000;-0,003000;0,050;99,88;22,1000;0,000;0,00;101,098;0,009;263,177;349,450;353,05;1143,817;;;863,700;893,800;854,500;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,26126;-0,03049;0,00572923;24,486758;0,000451;24,227947;24,477540;0,0001;0,0110;;;0,00;0,00;-0,09;;;;0,0000000;20,94000;0,06200;-0,00500;-0,0001243;;;;;;
Report name;;49;20,95700;106,87500;0,001000;0,050;99,88;22,1000;0,000;0,00;101,106;0,009;263,177;349,150;352,75;1143,817;;;863,400;894,000;854,600;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,15463;-0,02896;0,00572923;23,735005;0,000429;23,463978;23,705909;0,0001;0,0101;;;0,00;0,00;-0,08;;;;0,0000000;20,94000;0,06100;0,00600;-0,0001717;;;;;;
;;50;20,95700;109,25000;0,008000;0,050;99,92;22,1000;0,000;0,00;101,108;0,009;263,177;348,950;352,55;1144,817;;;866,300;894,000;854,700;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,01230;-0,02872;0,00572923;24,004155;0,000078;23,716461;23,961136;0,0000;0,0018;;;0,00;0,00;-0,08;;;;0,0000000;20,94200;0,06000;-0,00400;-0,0002572;;;;;;
Pre-test conditions;;51;20,95600;114,75000;0,000000;0,049;99,90;22,1000;0,000;0,00;101,108;0,009;263,177;348,650;352,15;1145,817;;;869,100;894,100;854,800;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,18176;-0,07095;0,00572923;24,611541;0,000196;24,295662;24,539559;0,0000;0,0048;;;0,00;0,00;-0,05;;;;0,0000000;20,94500;0,05900;0,04600;-0,0000812;;;;;;
Ambient temperature (°C);25,6;52;20,95600;113,60000;0,009000;0,049;99,88;22,1000;0,000;0,00;101,098;0,009;263,177;348,350;351,85;1146,417;;;870,800;894,100;854,900;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,03996;-0,06929;0,00572923;24,498447;0,000428;24,163210;24,405987;0,0001;0,0104;;;0,00;0,00;-0,05;;;;0,0000000;20,94700;0,05800;0,04000;-0,0001937;;;;;;
Barometric pressure (Pa);97928;53;20,95600;109,75000;0,013000;0,051;99,88;22,1000;0,000;0,00;101,106;0,009;263,183;348,150;351,65;1146,817;;;872,100;894,000;854,900;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,13363;0,01555;0,00572923;24,086648;0,000442;23,743407;23,982102;0,0001;0,0105;;;0,00;0,00;-0,05;;;;0,0000000;20,94800;0,05600;0,01700;-0,0002677;;;;;;
Relative hunidity (%);28,6;54;20,95500;113,17500;0,023000;0,053;99,85;22,1000;0,000;0,00;101,106;0,009;263,183;348,050;351,55;1147,083;;;873,000;893,900;854,900;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,37470;0,09924;0,00572923;24,463114;0,000721;24,107581;24,350008;0,0002;0,0174;;;0,00;0,00;-0,02;;;;0,0000000;20,95100;0,05500;0,03100;-0,0003581;;;;;;
;;55;20,95500;111,62500;0,015000;0,056;99,86;22,1000;0,000;0,00;101,106;0,009;263,183;348,150;351,55;1147,083;;;873,300;893,700;854,800;313,050;;;;;0,00;0,00;0,00;3,00;1,68;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;0,17355;0,22154;0,00572923;24,291527;0,000597;23,945367;24,179215;0,0001;0,0143;;;0,00;0,00;-0,02;;;;0,0000000;20,95300;0,05400;0,02200;-0,0002929;;;;;;
Conditioning;;56;20,95600;113,12500;0,007000;0,058;99,84;22,0000;0,000;0,00;101,098;0,009;263,177;348,250;351,65;1146,750;;;872,600;893,400;854,800;313,050;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;;;;nan;-0,02156;0,30283;0,00572923;24,450684;0,000757;24,109178;24,344559;0,0002;0,0183;;;0,00;0,00;-0,05;;;;0,0000000;20,95300;0,05300;0,01300;-0,0002740;;;;;;
Conditionet ? (Y/N);;57;20,95200;113,32500;-0,004000;0,062;99,86;22,0000;0,000;0,00;101,106;0,009;263,183;348,350;351,85;1146,717;;;873,000;893,100;854,600;313,050;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,41334;;;;nan;-0,28712;0,46550;0,00614257;24,468777;0,000567;24,133946;24,376429;0,0001;0,0137;;;0,00;0,00;0,07;;;;0,0041334;20,95100;0,05300;0,01200;0,0000561;;;;;;
Conditioning temperature (°C);;58;20,94900;106,50000;0,001000;0,062;99,83;22,0000;0,000;0,00;101,106;0,009;263,183;348,450;351,95;1146,517;;;873,000;892,700;854,400;313,050;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,21105999;;;;nan;-0,15639;0,44356;0,00735363;23,717115;0,000830;23,399286;23,634319;0,0002;0,0195;;;0,00;0,00;0,16;;;;0,0121106;20,95200;0,05200;0,00200;0,0001708;;;;;;
Conditioning RH (%);;59;20,94600;109,57500;-0,005000;0,062;99,80;22,0000;0,000;0,00;101,106;0,009;263,183;348,550;352,05;1146,483;;;873,500;892,300;854,200;313,050;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,03723;;;;nan;-0,29864;0,44236;0,01039086;24,053623;0,001122;23,738094;23,976463;0,0002;0,0267;;;0,00;0,00;0,25;;;;0,0303723;20,95200;0,05100;0,00400;0,0004218;;;;;;
;;60;20,94200;112,27500;0,006000;0,061;99,83;22,0000;0,000;0,00;101,106;0,009;263,183;348,650;352,15;1146,317;;;873,600;891,900;854,000;313,050;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,90405;0,00000;0,0000;;nan;-0,03304;0,40527;0,01429491;24,344675;0,000825;24,032222;24,273475;0,0002;0,0199;;;0,00;0,00;0,37;;;;0,0390405;20,95300;0,05100;0,00200;0,0005368;;;;;;
Data collected;;61;20,94000;115,30000;-0,004000;0,060;99,77;22,0000;0,000;0,00;101,104;0,009;263,183;348,650;352,15;1145,950;;;873,300;891,300;853,800;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,87968000;0,00000;0,0000;;nan;-0,28150;0,36769;0,02017459;24,670453;0,001407;24,353818;24,598299;0,0003;0,0344;;;0,00;0,00;0,44;;3,327;6,654;0,0587968;20,95300;0,05000;0,01200;0,0007967;;;;;;
CO/CO2 data collected?;Yes;62;20,94000;109,12500;0,046000;0,059;99,79;22,0000;0,000;0,00;101,106;0,009;263,183;348,750;352,25;1143,117;;;866,200;890,400;853,300;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,23901;0,00000;0,0000;;nan;0,93244;0,31583;0,0214136;23,997296;0,001245;23,696096;23,933906;0,0003;0,0296;;;0,01;0,00;0,43;;3,678;6,654;0,0123901;20,95400;0,04900;0,01700;0,0001766;;;;;;
Mass data collected?;Yes;63;20,94200;103,90000;0,040000;0,058;99,81;22,0000;0,010;0,00;101,098;0,009;263,177;348,750;352,35;1140,283;;;859,200;889,400;852,800;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,98729;0,00000;0,0000;;nan;0,76861;0,26736;0,02240089;23,415743;0,001049;23,121842;23,360519;0,0002;0,0243;;;0,01;0,00;0,36;;2,872;4,809;0,0098729;20,95500;0,05000;0,02400;0,0001444;;;;;;
Smoke data collected;Yes;64;20,94500;115,45001;0,017000;0,056;99,75;22,0000;0,050;0,00;101,104;0,009;263,177;348,850;352,35;1137,950;;;853,600;888,500;852,300;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,05368;0,00000;0,0000;;nan;0,23943;0,19575;0,02445457;24,679418;0,001635;24,376643;24,621213;0,0004;0,0400;;;0,00;0,00;0,28;;2,584;4,809;0,0205368;20,95800;0,04900;0,02400;0,0002797;;;;;;
Soot mass data colelcted;;65;20,94700;112,20000;0,031000;0,055;99,82;22,0000;0,050;0,00;101,098;0,009;263,183;348,850;352,35;1136,117;;;849,500;887,600;851,800;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,57847;0,15056;0,02445457;24,329566;0,000946;24,031084;24,272187;0,0002;0,0228;;;0,01;0,00;0,22;;2,300;3,109;0,0000000;20,95700;0,04900;0,00700;-0,0000056;;;;;;
Soot mass ratio (1:x);;66;20,94800;110,35001;0,022000;0,054;99,82;22,0000;0,050;0,00;101,108;0,009;263,183;348,950;352,45;1134,517;;;846,300;886,700;851,100;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,42347;0,00000;0,0000;;nan;0,35532;0,10724;0,02487804;24,124697;0,000955;23,835559;24,074632;0,0002;0,0228;;;0,00;0,00;0,19;;1,956;3,109;0,0042347;20,95600;0,04900;-0,00600;0,0000606;;;;;;
Soot mass (g);;67;20,95100;113,27500;0,013000;0,053;99,78;22,0000;0,040;0,00;101,098;0,009;263,183;348,850;352,45;1133,217;;;843,900;885,900;850,400;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,03583;0,00000;0,0000;;nan;0,13886;0,06605;0,02491387;24,445840;0,001285;24,145931;24,395108;0,0003;0,0311;;;0,00;0,00;0,10;;1,714;2,226;0,0003583;20,95600;0,04900;-0,00900;0,0000060;;;;;;
;;68;20,95300;112,45000;0,012000;0,053;99,81;22,1000;0,040;0,00;101,098;0,009;263,183;348,950;352,45;1132,117;;;842,000;885,100;849,800;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,11385;0,06580;0,02491387;24,353165;0,001005;24,061289;24,302626;0,0002;0,0242;;;0,00;0,00;0,04;;1,502;2,226;0,0000000;20,95800;0,04900;0,00000;-0,0001021;;;;;;
Comments;;69;20,95300;111,55000;0,002000;0,052;99,84;22,1000;0,040;0,00;101,098;0,009;263,183;348,950;352,55;1131,117;;;840,200;884,500;849,200;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,26829000;0,00000;0,0000;;nan;-0,13046;0,02326;0,02518216;24,255514;0,000758;23,964808;24,212045;0,0002;0,0182;;;0,00;0,00;0,04;;1,352;1,770;0,0026829;20,95700;0,04900;0,00300;0,0000372;;;;;;
Pre-test comments;;70;20,95100;114,42500;0,004000;0,051;99,87;22,1000;0,030;0,00;101,096;0,009;263,183;348,950;352,45;1130,350;;;839,000;883,900;848,700;313,150;;;;;0,00;0,00;0,00;3,00;1,69;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,06461;0,00000;0,0000;;nan;-0,08274;-0,01927;0,02624677;24,566096;0,000410;24,271668;24,515115;0,0001;0,0100;;;0,00;0,00;0,10;;1,292;1,770;0,0106461;20,95400;0,05600;0,00100;0,0001453;;;;;;
After test comments;;71;20,95200;112,22500;0,002000;0,051;99,82;22,1000;0,020;0,00;101,104;0,009;263,177;349,050;352,65;1129,783;;;838,200;883,500;848,200;313,150;;;;;0,00;0,00;0,00;3,00;1,70;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,80035;0,00000;0,0000;;nan;-0,13084;-0,01908;0,02704712;24,325304;0,000946;24,040649;24,288597;0,0002;0,0228;;;0,00;0,00;0,07;;1,271;1,558;0,0080035;20,94000;0,08300;0,01700;0,0001102;;;;;;
;;72;20,95200;113,29999;0,012000;0,050;99,84;22,1000;0,020;0,00;101,104;0,009;263,183;349,050;352,65;1129,217;;;837,400;883,000;847,800;313,150;;;;;0,00;0,00;0,00;3,00;1,70;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,11426;-0,06178;0,02704712;24,441531;0,000735;24,155517;24,404649;0,0002;0,0178;;;0,00;0,00;0,07;;1,203;1,558;0,0000000;20,88400;0,17200;0,02600;-0,0000037;;;;;;
Events;;73;20,95300;111,05000;0,017000;0,049;99,84;22,1000;0,020;0,00;101,104;0,009;263,177;349,150;352,75;1128,850;;;837,100;882,600;847,400;313,150;;;;;0,00;0,00;0,00;3,00;1,70;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,23473;-0,10333;0,02704712;24,194160;0,000728;23,917890;24,164502;0,0002;0,0175;;;0,00;0,00;0,04;;1,110;1,388;0,0000000;20,75200;0,31200;0,02100;-0,0001148;;;;;;
Number of events;;74;20,95300;113,22500;0,024000;0,050;99,83;22,1000;0,010;0,00;101,104;0,009;263,183;349,250;352,85;1128,583;;;837,000;882,200;847,100;313,150;;;;;0,00;0,00;0,00;3,00;1,70;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,40889;-0,06174;0,02704712;24,426444;0,000858;24,154438;24,403417;0,0002;0,0208;;;0,00;0,00;0,04;;1,031;1,388;0,0000000;20,51900;0,56000;0,02300;-0,0002161;;;;;;
Event1;;75;20,95400;105,37500;0,024000;0,049;99,84;22,1000;-0,020;0,00;101,108;0,009;263,183;349,650;353,45;1128,583;;;837,400;882,000;846,900;313,150;;;;;0,00;0,00;0,00;3,00;1,70;0,000;0,000;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0;0,00000;0,0000;;nan;0,39425;-0,10059;0,02704712;23,550998;0,000731;23,315413;23,568806;0,0002;0,0171;;;0,00;0,00;0,00;;0,962;1,203;0,0000000;20,22700;0,78500;0,02200;-0,0002638;;;;;;
