General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;207;15,82100;67,97500;0,049000;4,514;81,67;23,9000;-54,260;0,00;101,114;0,009;263,183;553,150;621,15;1137,483;;;872,400;874,700;845,900;305,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,62;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1098,92688;0,00001;0,0000;;nan;0,62031;118,34366;108,002015;15,038705;0,201758;23,553401;26,448875;0,0468;5,2976;;;0,01;1,05;98,38;;827,092;827,482;10,9892688;15,40100;4,75200;0,03200;0,2508266;;;;;;
;;208;15,72100;71,97500;0,033000;4,501;79,91;23,9000;-54,980;0,00;101,116;0,009;263,183;554,350;622,55;1137,450;;;872,400;874,600;845,900;305,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1155,62594;0,00001;0,0001;;nan;0,38614;121,29376;109,157641;15,458099;0,223531;24,262772;27,247747;0,0534;6,0466;;;0,00;1,07;103,09;;830,124;827,482;11,5562594;15,35900;4,77100;0,03000;0,2567661;;;;;;
;;209;15,64200;69,80000;0,029000;4,525;79,85;23,9000;-55,360;0,00;101,124;0,009;263,183;554,550;622,55;1137,050;;;871,300;874,500;845,900;305,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1156,2947;0,00001;0,0001;;nan;0,31829;120,06952;110,313935;15,220000;0,224344;23,897674;26,828053;0,0528;5,9751;;;0,00;1,06;103,04;;833,333;833,504;11,5629470;15,33200;4,80500;0,02500;0,2610477;;;;;;
;;210;15,65400;69,70000;0,021000;4,572;80,12;23,9000;-56,090;0,00;101,124;0,009;263,177;555,350;623,95;1138,683;;;876,300;874,300;846,000;305,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1150,15962;0,00001;0,0001;;nan;0,19421;121,16047;111,464095;15,198135;0,220929;23,897768;26,849756;0,0520;5,8889;;;0,00;1,07;102,66;;836,478;833,504;11,5015962;15,29500;4,82600;0,05400;0,2600079;;;;;;
;;211;15,65500;71,72500;0,040000;4,619;78,81;23,9000;-56,440;0,00;101,116;0,009;263,177;556,550;625,95;1137,383;;;872,600;874,100;846,000;305,750;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1162,56058;0,00001;0,0001;;nan;0,49436;124,05746;112,626655;15,400700;0,237436;24,268611;27,294829;0,0568;6,4338;;;0,00;1,10;104,01;;839,605;839,844;11,6256058;15,26200;4,86400;0,04600;0,2593384;;;;;;
;;212;15,61700;69,55000;0,034000;4,658;79,34;23,9000;-57,190;0,00;101,120;0,009;263,183;557,250;626,45;1137,517;;;873,200;873,900;846,000;305,850;;;;;0,00;0,00;0,00;3,00;1,50;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1151,99970;0,00001;0,0001;;nan;0,39404;123,12893;113,778655;15,155868;0,230712;23,912841;26,882366;0,0544;6,1571;;;0,00;1,09;103,10;;842,698;839,844;11,5199971;15,21800;4,89100;0,05700;0,2611826;;;;;;
;;213;15,55800;68,10000;0,041000;4,659;78,70;23,9000;-57,510;0,00;101,116;0,009;263,183;558,350;628,05;1139,683;;;879,900;873,700;846,000;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,62;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1152,64036;0,00001;0,0001;;nan;0,49619;121,74958;114,931296;14,982269;0,238852;23,685599;26,642321;0,0558;6,3174;;;0,00;1,08;103,05;;845,714;845,991;11,5264037;15,19000;4,91200;0,05400;0,2644445;;;;;;
;;214;15,50800;69,12500;0,046000;4,680;80,27;23,9000;-58,240;0,00;101,120;0,009;263,183;559,250;628,75;1138,950;;;877,900;873,500;846,000;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1171,37714;0,00001;0,0001;;nan;0,57621;123,12419;116,102673;15,082449;0,219092;23,882409;26,850362;0,0516;5,8400;;;0,01;1,09;104,70;;848,762;845,991;11,7137714;15,16100;4,94000;0,05400;0,2670291;;;;;;
;;215;15,47900;68,20000;0,043000;4,698;80,45;23,9000;-58,590;0,00;101,122;0,009;263,177;560,150;630,35;1138,783;;;877,700;873,200;846,000;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1168,92692;0,00001;0,0001;;nan;0,52623;122,67905;117,271600;14,969156;0,216881;23,741160;26,716487;0,0508;5,7523;;;0,00;1,08;104,47;;851,830;852,026;11,6892693;15,11800;5,00900;0,05800;0,2685281;;;;;;
;;216;15,47700;70,37500;0,042000;4,692;79,06;23,9000;-59,290;0,00;101,122;0,009;263,183;561,250;631,35;1139,250;;;879,300;873,000;846,000;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1187,01673;0,00001;0,0001;;nan;0,51859;124,33989;118,458616;15,191068;0,234323;24,140427;27,155561;0,0558;6,3170;;;0,00;1,10;106,06;;854,915;852,026;11,8701673;15,03700;5,10400;0,05900;0,2687051;;;;;;
;;217;15,44300;68,05000;0,037000;4,712;79,94;23,9000;-59,650;0,00;101,122;0,009;263,183;561,750;631,95;1138,617;;;877,800;872,700;845,900;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1174,24286;0,00001;0,0001;;nan;0,43381;122,74262;119,632859;14,931376;0,223215;23,748882;26,716699;0,0523;5,9203;;;0,00;1,08;104,89;;857,980;858,063;11,7424286;14,90400;5,21300;0,05700;0,2704853;;;;;;
;;218;15,43100;69,30000;0,032000;4,752;77,53;23,9000;-60,070;0,00;101,122;0,009;263,177;562,750;633,15;1138,550;;;878,100;872,300;845,800;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,62;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1185,44533;0,00001;0,0001;;nan;0,36084;124,82011;120,818305;15,054494;0,253797;23,987331;26,988145;0,0601;6,7998;;;0,00;1,10;105,99;;861,001;858,063;11,8544533;14,78600;5,29100;0,04700;0,2708421;;;;;;
;;219;15,43200;66,32500;0,030000;4,771;78,20;23,9000;-60,770;0,00;101,118;0,009;263,183;563,550;634,55;1139,683;;;881,500;872,000;846,100;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,62;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1158,01711;0,00001;0,0001;;nan;0,32283;122,52190;121,976322;14,717353;0,245173;23,483478;26,442092;0,0569;6,4359;;;0,00;1,08;103,60;;863,926;863,870;11,5801711;14,69700;5,35800;0,04400;0,2706303;;;;;;
;;220;15,40100;68,42500;0,025000;4,805;80,11;23,9000;-61,240;0,00;101,120;0,009;263,183;565,450;637,45;1139,783;;;882,100;871,600;846,200;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,62;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1180,48863;0,00001;0,0001;;nan;0,25147;125,14034;123,156810;14,923394;0,221032;23,892526;26,934814;0,0522;5,9103;;;0,00;1,11;105,65;;866,797;863,870;11,8048863;14,63400;5,40400;0,04300;0,2721137;;;;;;
;;221;15,35900;68,67500;0,054000;4,826;79,85;23,9000;-61,960;0,00;101,120;0,009;263,183;566,450;639,05;1140,017;;;883,400;871,200;846,000;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1189,65937;0,00001;0,0001;;nan;0,69236;125,81586;124,346470;14,937428;0,224310;23,957289;27,027815;0,0532;6,0186;;;0,01;1,11;106,55;;869,744;869,642;11,8965937;14,56800;5,48400;0,04400;0,2740259;;;;;;
;;222;15,33200;72,00000;0,046000;4,864;80,19;23,9000;-62,400;0,00;101,120;0,009;263,183;568,250;641,55;1139,017;;;881,000;870,900;845,700;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1221,57823;0,00001;0,0001;;nan;0,58356;129,65226;125,568048;15,270520;0,220107;24,569343;27,738604;0,0536;6,0612;;;0,01;1,15;109,46;;872,798;869,642;12,2157823;14,46000;5,60000;0,05100;0,2752748;;;;;;
;;223;15,29500;67,32500;0,057000;4,891;79,15;23,9000;-63,160;0,00;101,122;0,014;263,177;569,550;643,35;1138,550;;;880,100;870,500;845,600;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1187,14786;0,00001;0,0001;;nan;0,72873;125,93680;126,755196;14,749576;0,233200;23,785466;26,867492;0,0550;6,2201;;;0,01;1,11;106,43;;875,805;875,474;11,8714786;14,31400;5,81400;0,06000;0,2770147;;;;;;
;;224;15,26200;66,80000;0,054000;4,912;78,71;23,9000;-63,620;0,00;101,122;0,014;263,183;570,750;645,15;1138,483;;;880,300;870,100;845,600;305,850;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1188,2922;0,00001;0,0001;;nan;0,68036;125,86158;127,943488;14,676502;0,238714;23,717491;26,809180;0,0561;6,3533;;;0,01;1,11;106,52;;878,661;875,474;11,8829220;14,07300;5,98700;0,05700;0,2787103;;;;;;
;;225;15,21800;67,12500;0,054000;4,940;78,20;23,8000;-64,340;0,00;101,122;0,009;263,183;572,050;646,85;1136,550;;;875,200;869,700;845,300;305,950;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1199,04629;0,00001;0,0001;;nan;0,68126;126,75458;129,142534;14,695435;0,245177;23,802178;26,914499;0,0579;6,5510;;;0,01;1,12;107,49;;881,523;881,229;11,9904629;13,85800;6,11000;0,05800;0,2809340;;;;;;
;;226;15,19000;68,07500;0,058000;5,009;80,05;23,8000;-65,170;0,00;101,124;0,009;263,177;573,850;649,85;1135,150;;;871,900;869,300;844,800;305,950;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1209,43095;0,00001;0,0001;;nan;0,74517;129,25512;130,351965;14,775831;0,221848;24,007702;27,187253;0,0529;5,9877;;;0,01;1,14;108,61;;884,423;881,229;12,0943095;13,75600;6,13800;0,05300;0,2818520;;;;;;
;;227;15,16100;63,60000;0,059000;5,104;81,73;23,8000;-65,510;0,00;101,124;0,009;263,183;576,350;654,45;1135,450;;;870,000;872,500;844,400;305,950;;;;;0,00;0,00;0,00;3,00;1,51;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1169,55317;0,00001;0,0000;;nan;0,73327;127,06447;131,521518;14,250914;0,201126;23,255693;26,407023;0,0466;5,2726;;;0,01;1,12;105,29;;887,188;886,727;11,6955317;13,73500;6,14500;0,04500;0,2826203;;;;;;
;;228;15,11800;62,52500;0,057000;5,213;78,67;23,8000;-66,410;0,00;101,136;0,009;263,183;579,350;658,75;1135,017;;;868,500;873,000;844,100;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1162,42166;0,00001;0,0001;;nan;0,69654;128,38169;132,683940;14,093331;0,239278;23,118249;26,286608;0,0552;6,2442;;;0,01;1,13;104,91;;889,762;886,727;11,6242166;13,72800;6,17700;0,03700;0,2840799;;;;;;
;;229;15,03700;69,50000;0,047000;5,291;77,47;23,8000;-66,800;0,00;101,124;0,009;263,183;580,950;660,75;1134,750;;;867,200;873,700;843,900;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,61;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1240,38627;0,00001;0,0001;;nan;0,58238;137,21480;133,924326;14,838169;0,254607;24,407277;27,759891;0,0620;7,0166;;;0,01;1,21;111,99;;892,542;892,372;12,4038627;13,66100;6,28600;0,04200;0,2880319;;;;;;
;;230;14,90400;68,32500;0,044000;5,358;78,77;23,8000;-67,670;0,00;101,128;0,009;263,183;582,250;662,65;1134,383;;;865,800;874,200;843,700;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1257,06324;0,00001;0,0001;;nan;0,53195;137,64099;135,181390;14,695770;0,238014;24,227139;27,572544;0,0576;6,5151;;;0,00;1,22;113,41;;895,605;892,372;12,5706324;13,55600;6,37000;0,04300;0,2949401;;;;;;
;;231;14,78600;67,25000;0,043000;5,404;79,66;23,8000;-68,110;0,00;101,124;0,009;263,183;583,750;664,75;1133,017;;;863,000;873,000;843,600;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,61;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1271,00377;0,00001;0,0001;;nan;0,51227;137,56642;136,452393;14,560959;0,226694;24,066734;27,406186;0,0545;6,1678;;;0,00;1,22;114,57;;898,733;898,556;12,7100377;13,46300;6,37500;0,05100;0,3011625;;;;;;
;;232;14,69700;67,15000;0,044000;5,484;78,01;23,8000;-68,930;0,00;101,126;0,009;263,177;585,450;667,45;1133,217;;;864,800;871,900;843,500;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,61;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1285,66041;0,00001;0,0001;;nan;0,52596;139,32347;137,738054;14,528989;0,247617;24,083826;27,457084;0,0596;6,7495;;;0,00;1,23;115,98;;901,919;898,556;12,8566041;13,48400;6,32900;0,05900;0,3054386;;;;;;
;;233;14,63400;63,80000;0,051000;5,600;77,93;23,8000;-69,350;0,00;101,126;0,009;263,177;587,750;671,35;1133,150;;;865,200;871,500;843,300;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,60;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1260,46868;0,00001;0,0001;;nan;0,61242;138,44252;138,998522;14,134203;0,248704;23,521457;26,867087;0,0586;6,6335;;;0,01;1,22;113,97;;905,034;904,728;12,6046868;13,56400;6,22800;0,05800;0,3078953;;;;;;
;;234;14,56800;64,52500;0,060000;5,814;78,08;23,8000;-70,180;0,00;101,118;0,009;263,177;589,250;673,95;1132,250;;;863,400;870,800;843,100;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,60;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1273,00862;0,00001;0,0001;;nan;0,74520;144,41934;140,271531;14,196180;0,246785;23,684890;27,089404;0,0586;6,6368;;;0,01;1,28;115,67;;908,072;904,728;12,7300862;13,66200;6,11600;0,07700;0,3096571;;;;;;
;;235;14,46000;68,47500;0,057000;5,987;79,16;23,8000;-70,590;0,00;101,118;0,009;263,177;590,350;674,85;1132,317;;;864,100;870,300;843,100;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,60;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1328,94687;0,00001;0,0001;;nan;0,72235;153,09979;141,600478;14,610616;0,232955;24,421840;27,917470;0,0570;6,4563;;;0,01;1,35;121,06;;911,296;911,134;13,2894687;13,83300;5,91700;0,06200;0,3142406;;;;;;
;;236;14,31400;66,40000;0,058000;6,110;79,76;23,8000;-71,400;0,00;101,124;0,009;263,183;591,650;677,05;1133,117;;;866,900;869,900;843,100;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,60;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1335,83695;0,00001;0,0001;;nan;0,72520;153,72367;142,936315;14,371725;0,225405;24,075430;27,550527;0,0545;6,1650;;;0,01;1,36;121,77;;914,686;911,134;13,3583695;14,08400;5,68500;0,05000;0,3213524;;;;;;
;;237;14,07300;68,50000;0,053000;6,138;78,93;23,8000;-71,780;0,00;101,124;0,009;263,183;592,150;677,25;1132,417;;;864,900;869,600;843,300;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,60;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1410,24948;0,00001;0,0001;;nan;0,66200;156,79150;144,346564;14,591055;0,235972;24,463507;27,979245;0,0579;6,5544;;;0,01;1,39;128,11;;918,298;918,353;14,1024948;14,42000;5,33200;0,05700;0,3346027;;;;;;
;;238;13,85800;67,37500;0,045000;6,145;79,50;23,7000;-72,490;0,00;101,116;0,009;263,177;592,950;677,95;1132,017;;;863,900;869,300;843,400;305,950;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,60;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1445,78755;0,00001;0,0001;;nan;0,53833;155,57460;145,792352;14,460977;0,228786;24,278171;27,758473;0,0557;6,3047;;;0,00;1,37;130,94;;922,218;918,353;14,4578755;14,81100;5,02000;0,03600;0,3465385;;;;;;
;;239;13,75600;66,90000;0,037000;6,177;78,33;23,7000;-72,830;0,00;101,126;0,009;263,177;592,750;676,85;1131,583;;;862,600;869,200;843,500;306,050;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,60;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1462,7495;0,00001;0,0001;;nan;0,41913;155,86203;147,255101;14,412342;0,243554;24,188359;27,620230;0,0590;6,6782;;;0,00;1,38;132,37;;926,261;926,257;14,6274950;15,24900;4,56200;0,03500;0,3519804;;;;;;
;;240;13,73500;72,02500;0,042000;6,286;76,78;23,7000;-73,520;0,00;101,118;0,014;263,183;591,050;673,45;1131,217;;;861,700;869,000;843,500;306,050;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,59;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1520,90817;0,00002;0,0001;;nan;0,51171;164,82437;148,776010;14,975689;0,263598;25,061745;28,555675;0,0660;7,4727;;;0,00;1,46;137,94;;930,495;926,257;15,2090817;15,77700;4,11000;0,02500;0,3522169;;;;;;
;;241;13,72800;74,72500;0,043000;6,370;77,17;23,7000;-73,770;0,00;101,126;0,014;263,177;589,250;669,95;1131,517;;;862,700;868,900;843,500;306,050;;;;;0,00;0,00;0,00;3,00;1,52;0,000;0,000;0,59;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1550,23302;0,00002;0,0001;;nan;0,53752;170,39438;150,326243;15,277084;0,258474;25,488268;28,978981;0,0657;7,4360;;;0,00;1,51;140,84;;934,955;934,861;15,5023302;16,44000;3,47700;0,03200;0,3519147;;;;;;
;;242;13,66100;71,82500;0,051000;6,375;77,91;23,7000;-74,100;0,00;101,122;0,009;263,177;586,650;664,95;1131,817;;;863,700;868,900;843,400;306,050;;;;;0,00;0,00;0,00;3,00;1,53;0,000;0,000;0,59;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1538,23179;0,00002;0,0001;;nan;0,65032;167,54006;151,864474;15,010860;0,248888;24,933596;28,261475;0,0617;6,9829;;;0,01;1,48;139,66;;939,421;934,861;15,3823179;17,13600;2,96800;0,02700;0,3555135;;;;;;
;;243;13,55600;79,02500;0,059000;6,329;79,04;23,7000;-74,550;0,00;101,122;0,009;263,177;583,050;658,65;1131,850;;;863,700;868,900;843,500;306,050;;;;;0,00;0,00;0,00;3,00;1,53;0,000;0,000;0,59;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1645,19707;0,00002;0,0001;;nan;0,81273;174,97318;153,509671;15,793800;0,234548;26,073102;29,453819;0,0606;6,8582;;;0,01;1,55;149,04;;944,131;944,406;16,4519707;17,68700;2,36400;0,02700;0,3616094;;;;;;
;;244;13,46300;79,02500;0,058000;6,228;79,04;23,7000;-74,710;0,00;101,122;0,009;263,177;583,050;658,65;1132,450;;;865,300;868,900;843,700;306,050;;;;;0,00;0,00;0,00;3,00;1,53;0,000;0,000;0,59;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1671,13191;0,00002;0,0001;;nan;0,79666;172,15843;155,180803;15,793800;0,234548;26,073102;29,453819;0,0606;6,8582;;;0,01;1,52;150,91;;949,199;944,406;16,7113192;18,34500;1,91500;0,01900;0,3675296;;;;;;
;;245;13,48400;84,92500;0,077000;6,116;78,05;23,7000;-74,880;0,00;101,122;0,009;263,177;577,850;649,55;1133,750;;;869,000;868,900;843,900;306,050;;;;;0,00;0,00;0,00;3,00;1,53;0,000;0,000;0,59;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1738,25311;0,00002;0,0001;;nan;1,14733;175,98568;156,919056;16,446274;0,247147;26,908092;30,246865;0,0656;7,4212;;;0,01;1,56;156,67;;954,496;954,894;17,3825311;18,92500;1,44400;0,03000;0,3671109;;;;;;
