General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;279;15,51900;74,92500;0,059000;4,412;80,46;20,5000;-63,590;0,00;101,876;0,000;263,183;551,050;609,55;1017,917;;;760,800;746,500;727,000;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1243,46350;0,00001;0,0001;;nan;0,87155;119,28718;133,136102;15,855733;0,218071;24,738741;27,365030;0,0523;5,9242;;;0,01;1,05;107,40;;684,428;683,419;12,4346351;16,28100;3,97000;0,03000;0,2686782;;;;;;
;;280;15,56200;74,52500;0,052000;4,336;80,15;20,5000;-64,160;0,00;101,888;0,000;263,183;550,050;607,65;1018,317;;;762,400;746,000;727,100;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1233,8098;0,00001;0,0001;;nan;0,75982;117,00291;134,369911;15,827720;0,222017;24,650220;27,231536;0,0530;6,0020;;;0,01;1,03;106,36;;687,688;683,419;12,3380980;16,37400;3,87600;0,05300;0,2670183;;;;;;
;;281;15,70900;71,82500;0,062000;4,291;80,52;20,5000;-64,540;0,00;101,888;0,000;263,183;550,050;607,45;1018,617;;;764,000;745,600;726,800;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1176,09482;0,00001;0,0001;;nan;0,90048;113,65811;135,546006;15,538361;0,217349;24,199569;26,724894;0,0510;5,7665;;;0,01;1,00;101,57;;690,747;689,625;11,7609482;16,46500;3,78500;0,04000;0,2590578;;;;;;
;;282;15,84900;69,90000;0,049000;4,272;79,91;20,5000;-65,150;0,00;101,886;0,000;263,183;550,350;607,65;1017,583;;;761,700;745,200;726,400;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1126,69813;0,00001;0,0001;;nan;0,68994;111,59188;136,672704;15,324544;0,224933;23,879586;26,365822;0,0520;5,8875;;;0,01;0,99;97,50;;693,505;689,625;11,2669813;16,59900;3,64300;0,04300;0,2514431;;;;;;
;;283;15,92800;77,15000;0,050000;4,240;80,65;20,5000;-65,440;0,00;101,886;0,000;263,183;549,950;606,75;1016,483;;;759,200;744,800;726,000;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1164,91266;0,00001;0,0001;;nan;0,74112;116,39054;137,837617;16,105522;0,215742;25,078311;27,668453;0,0524;5,9260;;;0,01;1,03;100,88;;696,211;695,321;11,6491266;16,76200;3,50800;0,02200;0,2472593;;;;;;
;;284;15,96000;74,75000;0,033000;4,206;78,90;20,5000;-65,730;0,00;101,880;0,000;263,183;549,150;605,25;1016,283;;;759,200;744,400;725,800;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1141,46267;0,00001;0,0001;;nan;0,46180;113,71981;138,979080;15,864579;0,237688;24,667198;27,187147;0,0567;6,4152;;;0,00;1,00;98,74;;698,929;695,321;11,4146267;16,96100;3,29500;0,02300;0,2459266;;;;;;
;;285;15,98600;75,60000;0,036000;4,151;78,03;20,5000;-66,250;0,00;101,886;0,000;263,183;548,750;604,35;1016,017;;;759,000;744,100;725,500;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1143,87884;0,00001;0,0001;;nan;0,51221;112,89279;140,122959;15,960338;0,248778;24,798013;27,310577;0,0596;6,7450;;;0,00;1,00;98,82;;701,570;700,753;11,4387884;17,22000;3,06900;0,00500;0,2449442;;;;;;
;;286;16,01900;72,40000;0,012000;4,075;80,26;20,5000;-66,520;0,00;101,886;0,000;263,183;547,850;602,75;1014,783;;;756,100;743,700;725,100;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1116,21506;0,00001;0,0001;;nan;0,12853;108,52032;141,239174;15,631725;0,220651;24,247605;26,677455;0,0516;5,8437;;;0,00;0,96;96,14;;704,125;700,753;11,1621506;17,56000;2,71900;0,00600;0,2440200;;;;;;
;;287;16,06600;73,05000;0,025000;4,012;80,69;20,5000;-67,020;0,00;101,886;0,000;263,183;546,650;600,95;1013,817;;;753,600;743,500;724,900;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1112,61706;0,00001;0,0001;;nan;0,33249;107,41893;142,351791;15,718963;0,215290;24,329518;26,746224;0,0505;5,7164;;;0,00;0,95;95,76;;706,579;705,829;11,1261706;17,95800;2,41800;0,00800;0,2418304;;;;;;
;;288;16,14000;75,92500;0,015000;4,026;81,86;20,5000;-67,190;0,00;101,888;0,000;263,183;545,350;598,75;1012,750;;;751,100;743,200;724,500;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1116,24481;0,00001;0,0000;;nan;0,17980;110,03127;143,468036;16,044389;0,200826;24,774151;27,200005;0,0479;5,4228;;;0,00;0,97;96,26;;709,012;705,829;11,1624481;18,37100;2,03500;0,02400;0,2375940;;;;;;
;;289;16,24400;77,82500;0,035000;4,026;82,11;20,5000;-67,380;0,00;101,888;0,000;263,183;543,650;595,85;1011,950;;;749,200;742,900;724,300;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1103,48163;0,00001;0,0000;;nan;0,50596;111,57501;144,571517;16,269280;0,197828;25,043095;27,447674;0,0476;5,3906;;;0,00;0,99;95,50;;711,400;710,617;11,0348163;18,78400;1,73400;0,01900;0,2314874;;;;;;
;;290;16,27300;77,60000;0,030000;3,970;82,86;20,5000;-67,550;0,00;101,888;0,000;263,183;540,550;591,35;1011,350;;;747,700;742,800;724,100;315,950;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1100,08786;0,00001;0,0000;;nan;0,42566;110,16135;145,671605;16,292262;0,188718;24,935468;27,278863;0,0452;5,1107;;;0,00;0,97;95,05;;713,729;710,617;11,0008787;19,11500;1,36700;0,03700;0,2304245;;;;;;
;;291;16,24700;83,50000;0,053000;3,876;81,15;20,5000;-67,900;0,00;101,880;0,000;263,190;536,850;585,65;1011,017;;;746,800;742,700;724,100;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1155,55202;0,00001;0,0001;;nan;0,83105;111,91920;146,827157;16,958413;0,209620;25,777361;28,120539;0,0517;5,8519;;;0,01;0,99;99,49;;716,165;715,532;11,5555203;19,51400;1,09200;0,01300;0,2325877;;;;;;
;;292;16,28100;87,55000;0,040000;3,785;84,12;20,5000;-67,990;0,00;101,880;0,000;263,190;532,550;579,25;1010,983;;;746,700;742,600;724,200;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1183,36871;0,00001;0,0000;;nan;0,62896;112,32998;148,010526;17,434775;0,173650;26,289177;28,594510;0,0436;4,9294;;;0,01;0,99;101,55;;718,783;715,532;11,8336871;19,86800;0,80300;0,01900;0,2316555;;;;;;
;;293;16,37400;84,85000;0,043000;3,643;84,06;20,5000;-68,060;0,00;101,880;0,000;263,190;527,550;572,15;1011,017;;;746,900;742,500;724,200;315,850;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1151,02084;0,00001;0,0000;;nan;0,67360;106,88713;149,161547;17,244975;0,174316;25,758849;27,936548;0,0427;4,8345;;;0,01;0,94;98,45;;721,367;720,594;11,5102084;20,15800;0,62400;0,01400;0,2277113;;;;;;
;;294;16,46500;89,60000;0,022000;3,508;89,35;20,5000;-68,100;0,00;101,878;0,000;263,190;522,150;564,55;1010,750;;;746,300;742,400;724,100;315,950;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,60;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1170,23355;0,00001;0,0000;;nan;0,32368;106,26099;150,331780;17,812498;0,113317;26,334215;28,472624;0,0283;3,2030;;;0,00;0,94;99,67;;723,898;720,594;11,7023355;20,36900;0,46300;0,00600;0,2240501;;;;;;
;;295;16,59900;92,10000;0,023000;3,295;94,68;20,5000;-68,120;0,00;101,878;0,000;263,190;516,050;556,35;1010,850;;;746,700;742,300;724,100;315,950;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1164,52174;0,00001;0,0000;;nan;0,34819;101,69811;151,496302;18,165710;0,055374;26,542659;28,615461;0,0139;1,5731;;;0,00;0,90;98,61;;726,439;725,612;11,6452174;20,51900;0,37200;-0,00900;0,2184970;;;;;;
;;296;16,76200;90,50000;0,005000;3,069;96,76;20,5000;-68,150;0,00;101,878;0,000;263,190;509,850;548,05;1010,783;;;746,600;742,200;724,100;315,950;;;;;0,00;0,00;0,00;3,00;2,36;0,000;0,000;0,59;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1125,61005;0,00001;0,0000;;nan;0,02283;94,36343;152,621912;18,116385;0,033623;26,152561;28,112016;0,0083;0,9383;;;0,00;0,83;94,67;;728,852;725,612;11,2561005;20,61900;0,29400;-0,01200;0,2116201;;;;;;
;;297;16,96100;93,10000;0,006000;2,719;98,28;20,5000;-68,160;0,00;101,880;0,000;263,190;503,650;539,85;1010,617;;;746,200;742,100;724,100;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,59;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1106,8471;0,00001;0,0000;;nan;0,04169;85,13811;153,728759;18,487529;0,018043;26,363798;28,258705;0,0045;0,5062;;;0,00;0,75;92,02;;731,107;730,335;11,0684710;20,67800;0,24900;0,00000;0,2037503;;;;;;
;;298;17,22000;91,30000;0,008000;2,418;98,65;20,5000;-68,170;0,00;101,876;0,000;263,190;497,750;532,15;1010,150;;;744,900;742,000;724,100;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,59;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1040,20877;0,00001;0,0000;;nan;0,07818;75,24958;154,768968;18,416123;0,014304;25,954325;27,748054;0,0035;0,3940;;;0,00;0,66;85,72;;733,140;730,335;10,4020877;20,73200;0,20900;0,00600;0,1919938;;;;;;
;;299;17,56000;85,90000;0,024000;2,035;99,43;20,5000;-68,170;0,00;101,880;0,000;263,190;492,350;524,95;1009,983;;;744,400;742,000;724,100;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;933,15759;0,00001;0,0000;;nan;0,36219;61,52420;155,702125;17,960899;0,006455;25,038153;26,696006;0,0015;0,1711;;;0,00;0,54;75,99;;734,745;733,884;9,3315759;20,76900;0,18500;-0,00400;0,1763169;;;;;;
;;300;17,95800;86,32500;0,019000;1,734;99,59;20,5000;-68,180;0,00;101,880;0,000;263,196;487,150;518,15;1009,583;;;743,100;742,000;724,200;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;837,41383;0,00001;0,0000;;nan;0,27498;52,60648;156,539539;18,101118;0,004788;24,967116;26,555909;0,0011;0,1262;;;0,00;0,46;67,60;;735,858;733,884;8,3741383;20,79500;0,16400;0,00500;0,1566828;;;;;;
;;301;18,37100;84,47500;0,037000;1,367;100,07;20,5000;-68,190;0,00;101,884;0,000;263,196;482,250;511,65;1009,350;;;742,200;742,100;724,300;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;727,37192;0,00001;0,0000;;nan;0,59575;40,90931;157,266911;17,996847;0,000058;24,573609;26,071720;0,0000;0,0015;;;0,01;0,36;57,94;;736,479;735,591;7,2737192;20,81600;0,15100;0,00100;0,1365998;;;;;;
;;302;18,78400;87,07500;0,013000;1,092;100,19;20,5000;-68,190;0,00;101,880;0,000;263,196;477,550;505,45;1009,183;;;741,500;742,200;724,400;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;631,19007;0,00001;0,0000;;nan;0,16932;33,02690;157,898101;18,361399;-0,001166;24,827037;26,277512;-0,0003;-0,0304;;;0,00;0,29;49,66;;736,612;735,591;6,3119007;20,83300;0,13700;0,01500;0,1159334;;;;;;
;;303;19,11500;86,80000;0,019000;0,803;99,97;20,5000;-68,200;0,00;101,880;0,000;263,196;473,150;499,75;1009,117;;;741,000;742,400;724,500;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;546,0053;0,00001;0,0000;;nan;0,27981;23,94436;158,444107;18,417425;0,001066;24,673344;26,060454;0,0002;0,0276;;;0,00;0,21;42,21;;736,322;735,468;5,4600530;20,84300;0,13000;0,00800;0,0998156;;;;;;
;;304;19,51400;86,55000;0,014000;0,624;100,16;20,4000;-68,200;0,00;101,880;0,000;263,196;469,050;494,35;1008,917;;;740,100;742,600;724,600;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;431,89165;0,00000;0,0000;;nan;0,18873;18,30951;158,875998;18,471086;-0,000873;24,530807;25,853970;-0,0002;-0,0224;;;0,00;0,16;33,14;;735,572;735,468;4,3189165;20,85200;0,12500;-0,00400;0,0785510;;;;;;
;;305;19,86800;86,05000;0,006000;0,463;100,17;20,4000;-68,200;0,00;101,884;0,000;263,196;465,050;489,15;1008,450;;;738,300;742,800;724,800;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;329,10957;0,00000;0,0000;;nan;0,04173;13,19651;159,205108;18,496693;-0,001010;24,355328;25,617480;-0,0002;-0,0257;;;0,00;0,12;25,02;;734,327;733,506;3,2910957;20,85900;0,12100;-0,00200;0,0596564;;;;;;
;;306;20,15800;84,82500;-0,009000;0,372;100,20;20,4000;-68,200;0,00;101,880;0,000;263,196;461,450;484,35;1008,783;;;738,800;743,100;725,000;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;240,819949;0,00000;0,0000;;nan;-0,23364;10,25845;159,445928;18,436058;-0,001307;24,087570;25,282944;-0,0003;-0,0328;;;0,00;0,09;18,27;;732,653;733,506;2,4081995;20,86300;0,11700;0,00000;0,0437221;;;;;;
;;307;20,36900;85,17500;-0,012000;0,294;100,11;20,4000;-68,200;0,00;101,882;0,000;263,196;457,950;479,85;1009,183;;;739,400;743,500;725,200;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;178,22705;0,00000;0,0000;;nan;-0,29039;7,82282;159,624155;18,544516;-0,000342;24,045501;25,195400;-0,0001;-0,0085;;;0,00;0,07;13,49;;730,647;729,891;1,7822705;20,86900;0,11300;-0,00600;0,0321294;;;;;;
;;308;20,51900;82,95000;0,000000;0,249;100,20;20,4000;-68,210;0,00;101,874;0,000;263,196;454,650;475,55;1009,483;;;739,600;743,900;725,500;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;129,563730;0,00000;0,0000;;nan;-0,06825;6,32173;159,753718;18,366993;-0,001250;23,643704;24,730592;-0,0003;-0,0307;;;0,00;0,06;9,93;;728,403;729,891;1,2956373;20,87200;0,11000;0,02000;0,0235621;;;;;;
;;309;20,61900;86,25000;0,006000;0,209;100,19;20,4000;-68,220;0,00;101,874;0,000;263,196;451,550;471,45;1009,750;;;739,800;744,200;725,800;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;101,24825;0,00000;0,0000;;nan;0,04240;5,17115;159,854967;18,792956;-0,001155;24,027091;25,085976;-0,0003;-0,0288;;;0,00;0,05;7,81;;726,003;725,299;1,0124825;20,87600;0,10800;0,01600;0,0179854;;;;;;
;;310;20,67800;84,12500;-0,004000;0,185;100,24;20,4000;-68,220;0,00;101,884;0,000;263,196;448,550;467,55;1010,017;;;739,700;744,700;726,200;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;82,9482999;0,00000;0,0000;;nan;-0,14334;4,35288;159,937915;18,621967;-0,001648;23,650302;24,652098;-0,0004;-0,0403;;;0,00;0,04;6,37;;723,515;725,299;0,8294830;20,88200;0,10400;0,02900;0,0148643;;;;;;
;;311;20,73200;85,77500;0,005000;0,164;100,22;20,4000;-68,220;0,00;101,886;0,000;263,196;445,750;463,95;1010,117;;;739,300;745,100;726,500;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;66,53172;0,00000;0,0000;;nan;0,02378;3,72557;160,004447;18,862669;-0,001504;23,806457;24,778476;-0,0003;-0,0370;;;0,00;0,03;5,18;;720,970;720,276;0,6653172;20,88400;0,10200;0,01700;0,0117672;;;;;;
;;312;20,76900;86,85000;0,001000;0,151;100,21;20,4000;-68,220;0,00;101,884;0,000;263,196;443,050;460,45;1010,550;;;739,700;745,600;726,900;315,950;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;55,67081;0,00000;0,0000;;nan;-0,05180;3,33316;160,060118;19,038249;-0,001351;23,882512;24,820455;-0,0003;-0,0333;;;0,00;0,03;4,35;;718,383;720,276;0,5567081;20,88700;0,09900;0,02000;0,0097531;;;;;;
;;313;20,79500;84,12500;0,015000;0,137;100,23;20,4000;-68,220;0,00;101,884;0,000;263,196;440,450;457,15;1011,150;;;740,700;746,100;727,200;316,050;;;;;0,00;0,00;0,00;3,00;2,37;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;46,1308299;0,00000;0,0000;;nan;0,21077;2,83608;160,106248;18,792419;-0,001622;23,435789;24,324374;-0,0003;-0,0392;;;0,00;0,03;3,69;;715,772;715,086;0,4613083;20,89000;0,09700;0,00900;0,0081874;;;;;;
;;314;20,81600;88,20000;0,008000;0,130;100,26;20,4000;-68,230;0,00;101,876;0,000;263,196;438,150;454,05;1011,650;;;741,300;746,600;727,600;316,050;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;41,06378;0,00000;0,0000;;nan;0,08194;2,67853;160,147312;19,292626;-0,001917;23,933953;24,802490;-0,0004;-0,0472;;;0,00;0,02;3,28;;713,148;715,086;0,4106378;20,89500;0,09500;0,01100;0,0070979;;;;;;
;;315;20,83300;85,67500;-0,004000;0,125;100,22;20,4000;-68,240;0,00;101,878;0,000;263,196;435,850;451,05;1012,183;;;741,900;747,200;728,000;315,950;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;35,95105;0,00000;0,0000;;nan;-0,14677;2,48239;160,183263;19,064569;-0,001524;23,526878;24,347364;-0,0003;-0,0368;;;0,00;0,02;2,83;;710,522;709,842;0,3595105;20,89800;0,09300;0,00000;0,0062870;;;;;;
;;316;20,84300;86,85000;-0,002000;0,121;100,32;20,4000;-68,230;0,00;101,878;0,000;263,196;433,650;448,15;1012,783;;;742,800;747,700;728,400;316,050;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,95562;0,00000;0,0000;;nan;-0,10984;2,37287;160,216219;19,243483;-0,002427;23,627801;24,417846;-0,0005;-0,0588;;;0,00;0,02;2,62;;707,899;709,842;0,3295562;20,89900;0,09100;-0,01300;0,0057094;;;;;;
;;317;20,85200;86,50000;0,000000;0,117;100,32;20,4000;-68,240;0,00;101,874;0,000;263,196;431,550;445,45;1013,250;;;743,200;748,300;728,800;316,050;;;;;0,00;0,00;0,00;3,00;2,38;0,000;0,000;0,57;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,98182;0,00000;0,0000;;nan;-0,07155;2,24096;160,246201;19,251339;-0,002428;23,522980;24,280643;-0,0005;-0,0585;;;0,00;0,02;2,41;;705,283;704,608;0,2998182;20,90100;0,08900;-0,01200;0,0051919;;;;;;
