File Name:	PMMA_CN_10mm_60Kmin_8mg_R1.txt	Version: 8.3.7.3						
Date:	02 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_10mm_8mg_60K_R1
Sample ID:	PMMA_10mm_8mg_R1
Sample Mass (mg):	8.0800
Sample Cup Mass (mg):	184.4500
End Total Mass (mg):	0.0400
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.973
Baseline O2:	20.368
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
143.501	208.254	80.054	19.996	100.290	20.097	7.041	1.041	899.422
144.001	208.747	80.054	19.997	100.293	20.099	6.986	1.002	899.453
144.501	209.235	80.056	19.996	100.297	20.101	6.903	0.980	899.439
145.001	209.735	80.056	19.996	100.301	20.101	6.914	0.988	899.434
145.501	210.239	80.055	19.997	100.308	20.104	6.808	1.004	899.447
146.001	210.760	80.053	19.996	100.310	20.103	6.801	1.024	899.427
146.502	211.295	80.053	19.996	100.308	20.105	6.720	1.055	899.453
147.002	211.779	80.053	19.996	100.310	20.106	6.678	1.019	899.463
147.502	212.268	80.055	19.996	100.313	20.107	6.608	0.974	899.448
148.001	212.808	80.057	19.997	100.314	20.110	6.487	1.029	899.456
148.501	213.305	80.056	19.996	100.316	20.107	6.612	1.037	899.485
149.001	213.800	80.056	19.996	100.319	20.104	6.724	0.993	899.456
149.501	214.294	80.055	19.997	100.314	20.108	6.581	0.989	899.458
150.001	214.845	80.057	19.997	100.310	20.108	6.618	1.044	899.439
150.501	215.324	80.058	19.997	100.307	20.107	6.619	1.029	899.447
151.002	215.830	80.055	19.997	100.307	20.107	6.593	0.985	899.449
151.502	216.343	80.056	19.998	100.306	20.107	6.630	1.020	899.464
152.001	216.869	80.055	19.997	100.306	20.105	6.714	1.039	899.455
152.501	217.364	80.055	19.997	100.304	20.103	6.791	1.020	899.456
153.001	217.881	80.058	19.997	100.306	20.103	6.792	1.012	899.469
153.501	218.367	80.058	19.996	100.307	20.103	6.767	1.003	899.485
154.001	218.908	80.057	19.997	100.309	20.102	6.781	1.026	899.471
154.502	219.397	80.056	19.996	100.315	20.099	6.875	1.029	899.462
155.002	219.938	80.057	19.996	100.318	20.103	6.724	1.030	899.477
155.501	220.418	80.057	19.997	100.316	20.100	6.814	1.022	899.511
156.001	220.912	80.055	19.996	100.314	20.097	6.968	0.974	899.519
