File Name:	PMMA_CN_20mm_60Kmin_4mg_R2.txt	Version: 8.3.7.3						
Date:	14 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_20mm_4mg_60K_R2
Sample ID:	PMMA_CN_20mm_4mg
Sample Mass (mg):	4.1000
Sample Cup Mass (mg):	182.1900
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.088
Baseline O2:	20.266
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
127.002	192.303	80.098	19.976	100.514	20.124	6.313	1.003	899.357
127.502	192.804	80.096	19.976	100.515	20.125	6.153	1.018	899.348
128.002	193.304	80.097	19.977	100.512	20.125	6.197	1.002	899.357
128.501	193.853	80.097	19.977	100.512	20.125	6.029	1.050	899.403
129.001	194.318	80.096	19.977	100.506	20.123	6.141	1.013	899.365
129.501	194.853	80.096	19.977	100.500	20.126	5.992	0.999	899.373
130.001	195.333	80.096	19.976	100.495	20.122	6.345	1.016	899.374
130.501	195.887	80.097	19.977	100.502	20.124	6.209	1.034	899.393
131.001	196.347	80.098	19.977	100.506	20.120	6.639	1.013	899.379
131.502	196.850	80.098	19.976	100.505	20.118	6.826	0.963	899.357
132.001	197.378	80.097	19.976	100.506	20.119	6.805	1.031	899.386
132.501	197.870	80.098	19.976	100.510	20.119	6.881	1.020	899.374
133.001	198.393	80.097	19.976	100.500	20.119	6.861	1.015	899.426
133.501	198.900	80.097	19.977	100.490	20.120	6.793	1.030	899.397
134.001	199.397	80.098	19.977	100.498	20.118	6.942	1.005	899.391
134.501	199.916	80.097	19.977	100.504	20.119	7.018	1.016	899.412
135.001	200.420	80.097	19.977	100.505	20.115	7.212	1.023	899.371
135.501	200.926	80.097	19.976	100.511	20.118	6.984	1.011	899.395
136.001	201.450	80.097	19.976	100.520	20.119	6.942	1.030	899.388
136.501	201.942	80.098	19.977	100.517	20.119	6.946	1.016	899.365
137.001	202.441	80.097	19.975	100.511	20.120	6.709	0.990	899.384
137.501	202.979	80.098	19.976	100.509	20.116	6.965	1.037	899.362
138.001	203.489	80.096	19.977	100.505	20.119	6.748	1.048	899.413
138.501	203.978	80.096	19.976	100.493	20.116	6.909	0.999	899.362
139.001	204.487	80.099	19.976	100.494	20.117	6.834	0.998	899.369
139.501	204.989	80.098	19.977	100.494	20.116	6.990	1.011	899.373
140.001	205.492	80.096	19.977	100.486	20.115	7.036	1.005	899.396
140.501	206.031	80.095	19.977	100.490	20.114	7.180	1.042	899.387
141.001	206.533	80.095	19.975	100.491	20.115	7.229	1.041	899.372
141.501	207.040	80.095	19.975	100.482	20.115	7.275	1.010	899.393
142.001	207.549	80.097	19.976	100.477	20.115	7.349	1.016	899.412
142.501	208.038	80.097	19.975	100.487	20.110	7.801	0.998	899.352
143.001	208.539	80.099	19.975	100.484	20.114	7.548	0.989	899.386
143.502	209.036	80.098	19.976	100.482	20.112	7.692	0.998	899.375
144.001	209.555	80.098	19.976	100.485	20.110	7.834	1.017	899.345
144.501	210.058	80.101	19.976	100.497	20.107	7.963	1.022	899.365
145.001	210.561	80.101	19.977	100.497	20.109	7.646	1.006	899.377
145.501	211.054	80.100	19.977	100.500	20.109	7.515	0.995	899.383
146.002	211.586	80.097	19.976	100.506	20.110	7.405	1.025	899.381
146.501	212.110	80.097	19.976	100.504	20.107	7.555	1.057	899.379
147.001	212.588	80.100	19.975	100.491	20.106	7.659	1.003	899.369
147.501	213.115	80.099	19.976	100.492	20.107	7.654	1.005	899.372
148.001	213.624	80.099	19.975	100.488	20.107	7.679	1.036	899.420
148.501	214.139	80.100	19.976	100.483	20.107	7.805	1.023	899.377
149.001	214.668	80.099	19.976	100.481	20.106	8.031	1.043	899.390
149.501	215.154	80.099	19.975	100.476	20.103	8.352	1.015	899.373
150.001	215.671	80.100	19.975	100.464	20.100	8.572	1.003	899.398
150.501	216.166	80.099	19.976	100.464	20.102	8.359	1.012	899.372
151.002	216.653	80.099	19.975	100.468	20.100	8.482	0.982	899.407
151.502	217.183	80.099	19.975	100.472	20.100	8.516	1.017	899.413
152.002	217.692	80.098	19.975	100.484	20.101	8.389	1.039	899.401
152.501	218.203	80.099	19.975	100.493	20.099	8.551	1.020	899.404
153.001	218.710	80.098	19.976	100.496	20.100	8.519	1.018	899.418
153.501	219.175	80.099	19.975	100.501	20.099	8.655	0.972	899.354
154.001	219.717	80.100	19.975	100.507	20.099	8.710	1.007	899.395
154.501	220.210	80.099	19.977	100.502	20.100	8.447	1.035	899.421
155.001	220.701	80.098	19.975	100.498	20.095	8.798	0.984	899.395
155.501	221.255	80.099	19.977	100.493	20.094	8.893	1.045	899.380
