DPT_zero_span_1,DPT_zero_span_2,DPT_calib_V_1,DPT_calib_V_2,O2Inlet_zero_span_1,O2Inlet_zero_span_2,O2Inlet_calib_V_1,O2Inlet_calib_V_2,CO_zero_span_1,CO_zero_span_2,CO_calib_V_1,CO_calib_V_2,CO2_zero_span_1,CO2_zero_span_2,CO2_calib_V_1,CO2_calib_V_2,O2_zero_span_1,O2_zero_span_2,O2_calib_V_1,O2_calib_V_2,desired_heat_flux,heatflux_calib,,,,,,,,,,,,,,,,,
0,500,0.0235492211,5.02635,0,20.95,2.25158433,4.13856064,0,412,2.00341937,8.5155951,0,2556,2.0530689,5.94240805,0,NaN,2.25310682,2.57879588,15,0.1017,,,used for flow rate calc,,,,,,,,,,,,,,
timestamp,test_time,v_data_1,v_data_2,v_data_3,v_data_4,v_data_5,v_data_6,v_data_7,v_data_8,v_data_9,v_data_10,v_data_11,v_data_12,v_data_13,temperatures_1,temperatures_2,temperatures_3,mass,MLR,smooth_MLR,conc_O2,conc_CO,conc_CO2,DPT_Pa,RH_ambient,T_cold_trap,T_duct,T_ambient,Q_OC__O2_CO2_CO,IR_Controller,O2_inlet,conc_CO2_hood,conc_CO_hood,conc_O2_hood,Extra TCs_1,Extra TCs_2,Extra TCs_3,Extra TCs_4
20260513164031.2,5001.16400197148,9.7931763,0.63658652,2.002968,2.7311154,-0.000347159,-0.000705425,0.002364122,1.2009039,0.23234906,0.000629742,0.11457747,4.1322707,0.7073135,289.219,288.249,290.249,-50.96,NaN,NaN,NaN,-0.0285564222633639,445.599313189235,61.2694094761449,14.14627,289.219,288.249,290.249,0.207254521585872+0i,0.000629742,20.8801664560908,494.260347797844,27.4433771101294,20.8587944042834,969.029,1010.702,586.986,-9.9E+037
20260513164033.4,5003.40600349009,9.7930998,0.52241659,2.0030008,2.7306455,-0.000349119,-0.000705098,0.002359113,1.2008165,0.31208524,0.000637365,0.10574627,4.1317133,0.68554238,289.225,288.268,290.274,-50.99,NaN,NaN,NaN,-0.0264812939866772,445.290503812197,49.8588081904084,13.7108476,289.225,288.268,290.274,0.169128263514631+0i,0.000637365,20.8739779682237,494.809653869326,26.4179933620735,20.8594436788617,-9.9E+037,681.138,604.216,-9.9E+037
20260513164035.6,5005.60100264847,9.7929031,0.46431405,2.0027603,2.7299788,-0.000346941,-0.000709127,0.002382634,1.2008711,0.23280192,0.000640959,0.095300048,4.1317351,0.70178313,289.216,288.276,290.233,-51.02,NaN,NaN,NaN,-0.0416967924787883,444.852361203831,44.0518070156809,14.0356626,289.216,288.276,290.233,0.20207335622308+0i,0.000640959,20.874220000939,492.750068917944,26.4179933620735,20.8578785882356,-9.9E+037,642.055,748.844,-9.9E+037
20260513164037.8,5007.80399814248,9.7930561,0.63267228,2.0027713,2.7304159,-0.000346941,-0.000705425,0.002323831,1.2008274,0.32222277,0.000638672,0.097497449,4.132369,0.70227527,289.206,288.265,290.236,-51.02,NaN,NaN,NaN,-0.0410008653128102,445.139615042314,60.8782046118108,14.0455054,289.206,288.265,290.236,0.146744254169357+0i,0.000638672,20.8812578237932,493.986320395443,25.3244749067544,20.8607720828146,-9.9E+037,444.27,637.429,-9.9E+037
20260513164040,5009.99599993229,9.7930998,0.52430442,2.002815,2.7305143,-0.000347159,-0.000710543,0.002368695,1.2008274,0.11618869,0.000634969,0.054155619,4.132369,0.68250659,289.235,288.268,290.195,-51.11,NaN,NaN,NaN,-0.0382361364807764,445.204281657978,50.0474855017219,13.6501318,289.235,288.268,290.195,0.190360984757277+0i,0.000634969,20.8812578237932,493.711041726361,26.4453967178283,20.8587338878044,-9.9E+037,198.516,820.009,379.502
20260513164042.2,5012.21800558269,9.7930998,0.55286192,2.0030008,2.7300115,-0.000348683,-0.000708256,0.002334938,1.2007509,0.20263159,0.00063584,0.10440969,4.1317351,0.67082277,289.222,288.255,290.222,-51.14,NaN,NaN,NaN,-0.0264812939866772,444.87385102428,52.901636732413,13.4164554,289.222,288.255,290.222,0.197089266563092+0i,0.00063584,20.874220000939,492.887708252483,26.4453967178283,20.8587045709324,-9.9E+037,367.067,644.851,285.525
20260513164044.5,5014.44900333881,9.7930015,0.50133838,2.0028587,2.7299897,-0.000351406,-0.000707603,0.002376318,1.2009148,0.13896268,0.00064281,0.022422905,4.1317133,0.65382251,289.211,288.271,290.206,-51.18,NaN,NaN,NaN,-0.0354714076487426,444.859524477314,47.7521672375145,13.0764502,289.211,288.271,290.206,0.179704322429307+0i,0.00064281,20.8739779682237,494.535626466921,26.404416244904,20.8589420644919,-9.9E+037,123.896,782.375,415.181
20260513164046.7,5016.68299846351,9.7928047,0.60477937,2.0027057,2.7308203,-0.000352821,-0.000710107,0.00236924,1.2008602,0.17257146,0.000640959,0.042527316,4.1320739,0.68961594,289.216,288.252,290.228,-51.23,NaN,NaN,NaN,-0.0451511218661693,445.405379060348,58.0904751745682,13.7923188,289.216,288.252,290.228,0.2002074300185+0i,0.000640959,20.8779815002023,493.848681060904,27.4980592609309,20.8588533069895,-9.9E+037,150.244,697.189,353.027
20260513164048.9,5018.90200674534,9.7923675,0.56541106,2.0027713,2.7310608,-0.000354564,-0.000708583,0.002356499,1.2007181,0.1488012,0.000638563,0.006314526,4.1323363,0.62943133,289.222,288.271,290.214,-51.26,NaN,NaN,NaN,-0.0410008653128102,445.563431103714,54.1558481786221,12.5886266,289.222,288.271,290.214,0.187337451354091+0i,0.000638563,20.8808947747203,494.947293203865,27.5390397338547,20.8590305530322,-9.9E+037,-9.9E+037,758.894,390.677
20260513164051.1,5021.11299857497,9.7930998,0.49917229,2.0030991,2.7308968,-0.000351841,-0.000706731,0.00236238,1.2009258,0.17268495,0.000640087,0.034061445,4.1319865,0.69452755,289.211,288.265,290.222,-51.25,NaN,NaN,NaN,-0.0202622357672624,445.45565341094,47.5356795043695,13.890551,289.211,288.265,290.222,0.193665610326116+0i,0.000640087,20.8770111488575,494.809653869326,27.5527414117323,20.8583802026054,-9.9E+037,-9.9E+037,752.679,401.637
20260513164053.4,5023.33599999547,9.7928484,0.53858971,2.0026947,2.7307985,-0.000351732,-0.000707603,0.002325246,1.2009367,0.44804053,0.000638236,-0.057782213,4.1320302,0.64649816,289.192,288.276,290.217,-51.27,NaN,NaN,NaN,-0.045847049032119,445.391052513382,51.4752147509307,12.9299632,289.192,288.276,290.217,0.165702297466032+0i,0.000638236,20.8774963245299,494.67326580146,27.5253380559775,20.8596209249044,-9.9E+037,-9.9E+037,269.466,-9.9E+037
20260513164055.6,5025.5660019815,9.7930015,0.42060484,2.0028696,2.7306127,-0.000358484,-0.000709018,0.002339294,1.2008383,0.1218358,0.000637692,0.050879061,4.1317023,0.70493135,289.225,288.274,290.184,-51.32,NaN,NaN,NaN,-0.0347818070933954,445.268948273642,39.6833330416272,14.098627,289.225,288.274,290.184,0.181675273462471+0i,0.000637692,20.8738558416242,494.397987132382,27.5390397338547,20.8582032255248,566.53,294.283,705.847,390.025
20260513164057.8,5027.77300067246,9.7930342,0.57438097,2.0027494,2.731028,-0.000353475,-0.00070586,0.002361182,1.2009367,0.25065007,0.000641176,0.11289253,4.1323363,0.68940315,289.222,288.271,290.195,-51.33,NaN,NaN,NaN,-0.0423863930341355,445.541875565159,55.0523370052242,13.788063,289.222,288.271,290.195,0.21068141511819+0i,0.000641176,20.8808947747203,495.496599275342,27.5116363780999,20.8582917140651,-9.9E+037,411.562,616.997,240.143
20260513164100,5030.00700585544,9.7931763,0.5576175,2.003121,2.7309078,-0.000349119,-0.000703356,0.002358459,1.2009367,0.3667537,0.000636385,0.0872469,4.1320193,0.70201338,289.206,288.287,290.222,-51.39,NaN,NaN,NaN,-0.0188767080459371,445.462882402529,53.376928494985,14.0402676,289.206,288.287,290.222,0.248401173483393+0i,0.000636385,20.8773753081723,493.986320395443,27.5390397338547,20.8569339932402,-9.9E+037,269.955,543.497,-9.9E+037
20260513164102.2,5032.20300078392,9.7928703,0.59728698,2.0027603,2.7306127,-0.000350534,-0.000706187,0.002415847,1.2009258,0.43969917,0.000641612,-0.032487559,4.1310684,0.65615119,289.203,288.268,290.241,-51.37,NaN,NaN,NaN,-0.0416967924787883,445.268948273642,57.3416556301641,13.1230238,289.203,288.268,290.241,0.258006899732793+0i,0.000641612,20.8668180187699,495.084932538403,26.3907145670269,20.8569339932402,-9.9E+037,-9.9E+037,292.154,-9.9E+037
20260513164104.4,5034.42199900746,9.7926845,0.4501597,2.0027275,2.7312684,-0.000350643,-0.000707385,0.002382525,1.2009258,0.35547037,0.000642592,0.10099941,4.1311012,0.72390673,289.208,288.282,290.22,-51.37,NaN,NaN,NaN,-0.0437719207554323,445.699861890419,42.6371644358986,14.4781346,289.208,288.282,290.22,0.179654061677829+0i,0.000642592,20.8671821780847,493.574653658504,26.4179933620735,20.8585870344822,336.717,755.61,467.454,-9.9E+037
20260513164106.7,5036.65200099349,9.7931108,0.64925788,2.002804,2.7317384,-0.000351841,-0.000708474,0.002338967,1.2008711,0.43506472,0.000641285,-0.04366502,4.1316586,0.6924433,289.206,288.284,290.225,-51.37,NaN,NaN,NaN,-0.0389320636467545,446.008736985562,62.5358360799628,13.848866,289.206,288.284,290.225,0.226715462853901+0i,0.000641285,20.8733706659518,494.535626466921,25.2560910780758,20.8583212998992,-9.9E+037,465.004,357.276,-9.9E+037
20260513164108.9,5038.85100334883,9.7924003,0.62326806,2.0030117,2.7312794,-0.000353801,-0.000706514,0.002324266,1.2009476,0.38381507,0.000627673,-0.11439099,4.1310466,0.64053241,289.195,288.284,290.201,-51.41,NaN,NaN,NaN,-0.02579169343133,445.707090882008,59.9383090997145,12.8106482,289.195,288.284,290.201,0.175777578374675+0i,0.000627673,20.8665759860546,494.535626466921,25.2833698731229,20.859797901985,-9.9E+037,190.632,192.218,-9.9E+037
20260513164111.1,5041.05800203979,9.7924659,0.56775721,2.003121,2.7320444,-0.000352821,-0.000708474,0.002329384,1.2009585,0.30689863,0.00063889,0.11357008,4.1319209,0.74598996,289.181,288.276,290.187,-51.45,NaN,NaN,NaN,-0.0188767080459371,446.209834387932,54.3903318312488,14.9197992,289.181,288.276,290.187,0.223603595397058+0i,0.00063889,20.876282830228,494.260347797844,26.3907145670269,20.8578785882356,9.9E+037,1056.303,495.589,-9.9E+037
20260513164113.3,5043.26900392771,9.7931435,0.43121595,2.0028478,2.7323723,-0.000351732,-0.000705534,0.002341363,1.2008274,0.21792625,0.000642592,-0.11736862,4.1316696,0.62809457,289.214,288.298,290.146,-51.5,NaN,NaN,NaN,-0.036161008204104,446.425324055374,40.7438499869305,12.5618914,289.214,288.298,290.146,0.211704017617325+0i,0.000642592,20.8734927925513,494.809653869326,25.3654553796782,20.857199458861,-9.9E+037,-9.9E+037,407.668,222.681
20260513164115.5,5045.49200534821,9.7931435,0.6034557,2.0031101,2.7319679,-0.00035489,-0.000706949,0.002363251,1.2009476,0.16946801,0.000641612,-0.099740277,4.1311012,0.63378643,289.219,288.295,290.149,-51.56,NaN,NaN,NaN,-0.0195663086013269,446.15956003734,57.9581822791982,12.6757286,289.219,288.295,290.149,0.23488364266603+0i,0.000641612,20.8671821780847,492.612429583401,25.3244749067544,20.8578194165674,1615.304,105.947,348.385,557.025
20260513164117.7,5047.69500084221,9.7927938,0.72856082,2.0027166,2.7319351,-0.000355761,-0.00070978,0.002334067,1.2008602,0.12614072,0.000641503,0.050789875,4.1311777,0.64298768,289.216,288.295,290.162,-51.6,NaN,NaN,NaN,-0.0444615213108221,446.138004498785,70.4616903668726,12.8597536,289.216,288.295,290.162,0.227781755902014+0i,0.000641503,20.8680315130718,494.397987132382,25.2560910780758,20.8587045709324,9.9E+037,247.511,447.049,668.285
20260513164120,5049.97200518847,9.7931326,0.59446724,2.0031101,2.7326237,-0.000358157,-0.000707385,0.002343867,1.2009476,0.43408807,0.000640087,0.084732613,4.1311122,0.67122981,289.187,288.298,290.187,-51.58,NaN,NaN,NaN,-0.0195663086013269,446.590539372223,57.0598394911033,13.4245962,289.187,288.298,290.187,0.208096902910967+0i,0.000640087,20.8673043046841,495.084932538403,25.2697927559529,20.8585870344822,-9.9E+037,238.537,-9.9E+037,-9.9E+037
20260513164122.2,5052.19899974763,9.7929687,0.62758496,2.0027385,2.7328314,-0.000356197,-0.000708474,0.002355192,1.2008711,0.26250957,0.000645097,-0.11953856,4.1319647,0.60291664,289.208,288.293,290.179,-51.67,NaN,NaN,NaN,-0.0430759935894969,446.727035877033,60.3697574214433,12.0583328,289.208,288.293,290.179,0.130598350713375+0i,0.000645097,20.8767691161422,493.848681060904,25.2286877223214,20.8612739661465,105.316,-9.9E+037,224.481,315.789
20260513164124.4,5054.43300493062,9.792914,0.70869608,2.0027057,2.732733,-0.000359682,-0.000706514,0.002340056,1.200882,0.44541285,0.000622773,0.038637889,4.13144,0.68988002,289.211,288.298,290.162,-51.69,NaN,NaN,NaN,-0.0451511218661693,446.66236926137,68.4763284788096,13.7976004,289.211,288.298,290.162,0.218053468876963+0i,0.000622773,20.870943677348,494.67326580146,26.3907145670269,20.8588533069895,9.9E+037,534.65,-9.9E+037,-9.9E+037
20260513164126.7,5056.69900551438,9.7927829,0.57480873,2.0027057,2.7326018,-0.000362295,-0.000712394,0.002385356,1.2010132,0.14896597,0.000640196,0.008194933,4.1312324,0.7365017,289.206,288.301,290.195,-51.72,NaN,NaN,NaN,-0.0451511218661693,446.576147107151,55.095089057415,14.730034,289.206,288.301,290.195,0.190285036991271+0i,0.000640196,20.8686388153437,493.161735654883,26.4179933620735,20.8590601388664,1474.991,744.58,639.763,321.825
20260513164128.9,5058.91800373793,9.7931873,0.6554277,2.0030773,2.7328204,-0.000359246,-0.000706405,0.002317406,1.200882,0.39147553,0.000641285,0.099246636,4.1313307,0.66757418,289.2,288.284,290.181,-51.66,NaN,NaN,NaN,-0.0216414368779709,446.719806885445,63.1524726674142,13.3514836,289.2,288.284,290.181,0.207231060019191+0i,0.000641285,20.8697301830461,495.084932538403,26.404416244904,20.8589124786578,-9.9E+037,431.888,404.943,-9.9E+037
20260513164131.2,5061.13600619137,9.7925096,0.4492878,2.0029133,2.7329844,-0.000360117,-0.000709998,0.0023259,1.2008602,0.11193617,0.000640632,0.046059559,4.1315603,0.67702205,289.225,288.279,290.173,-51.68,NaN,NaN,NaN,-0.0320170782613616,446.827584578218,42.5500232485383,13.540441,289.225,288.279,290.173,0.214352823512352+0i,0.000640632,20.8722792982494,493.848681060904,26.404416244904,20.8572586305293,-9.9E+037,382.827,764.982,390.384
20260513164133.4,5063.43300640583,9.7930998,0.53358969,2.0027931,2.7330718,-0.00036186,-0.000708691,0.002278203,1.2009258,0.37528057,0.00063987,-0.00680054,4.1311887,0.75049891,289.208,288.284,290.184,-51.69,NaN,NaN,NaN,-0.0396216642021017,446.885022202294,50.9754926731409,15.0099782,289.208,288.284,290.184,0.176290836162213+0i,0.00063987,20.8681536396713,494.123959729982,27.4843575830532,20.859237115947,-9.9E+037,-9.9E+037,660.235,161.692
20260513164135.7,5065.66400416195,9.7928047,0.54031276,2.0027057,2.733345,-0.000360988,-0.000707603,0.002342778,1.2009913,0.39913815,0.000642919,0.14436972,4.131451,0.68966723,289.206,288.276,290.198,-51.74,NaN,NaN,NaN,-0.0451511218661693,447.064564066109,51.6474232873236,13.7933446,289.206,288.276,290.198,0.195191930337316+0i,0.000642919,20.8710658039475,494.535626466921,27.5390397338547,20.8586163513543,-9.9E+037,94.538,279.696,-9.9E+037
20260513164138,5068.00400353968,9.7920943,0.60263183,2.0027057,2.7331702,-0.000361968,-0.00070782,0.00234561,1.2009039,0.10829256,0.000641285,-0.000670905,4.1315821,0.47578506,289.214,288.274,290.201,-51.8,NaN,NaN,NaN,-0.0451511218661693,446.949688817958,57.8758414029159,9.5157012,289.214,288.274,290.201,0.203325905076459+0i,0.000641285,20.8725213309647,494.260347797844,27.5116363780999,20.8587338878044,-9.9E+037,-9.9E+037,155.232,405.812
20260513164140.2,5070.20300589502,9.7927719,0.56719959,2.0027275,2.7331483,-0.000359573,-0.000706405,0.002318168,1.200882,0.21378067,0.000642919,-0.1147632,4.1311012,0.59868158,289.206,288.274,290.195,-51.83,NaN,NaN,NaN,-0.0437719207554323,446.935296552886,54.3346010491685,11.9736316,289.206,288.274,290.195,0.210726321649248+0i,0.000642919,20.8671821780847,495.084932538403,26.4179933620735,20.8582917140651,1605.989,-9.9E+037,186.823,567.665
20260513164142.4,5072.3980050534,9.7920615,0.70371353,2.0027275,2.7332248,-0.000362948,-0.000711849,0.002370329,1.2009585,0.43014655,0.000642156,-0.02275285,4.1312433,0.6181502,289.195,288.295,290.168,-51.91,NaN,NaN,NaN,-0.0437719207554323,446.985570903479,67.9783524229755,12.363004,289.195,288.295,290.168,0.276884462898342+0i,0.000642156,20.8687598317013,492.476041515539,26.363311211272,20.8571109703207,9.9E+037,141.454,-9.9E+037,239.538
20260513164144.6,5074.62499961257,9.792925,0.47947123,2.0027603,2.7335418,-0.000359355,-0.000707494,0.002310545,1.2009258,0.44024696,0.000640741,-0.038876781,4.1316586,0.65737009,289.184,288.265,290.173,-51.93,NaN,NaN,NaN,-0.0416967924787883,447.193897297437,45.5666764528097,13.1474018,289.184,288.265,290.173,0.219501928949591+0i,0.000640741,20.8733706659518,493.437014323961,27.4296754322522,20.8573175332355,9.9E+037,478.781,-9.9E+037,-9.9E+037
20260513164146.9,5076.84700526297,9.7926517,0.53637124,2.002804,2.7336183,-0.000359137,-0.000704989,0.00242053,1.2008602,0.34739091,0.000639543,0.11377186,4.13238,0.75716631,289.219,288.268,290.171,-51.92,NaN,NaN,NaN,-0.0389320636467545,447.244171648029,51.253491950239,15.1433262,289.219,288.268,290.171,0.231719418821424+0i,0.000639543,20.8813799503927,493.574653658504,27.5116363780999,20.8573471190696,9.9E+037,1038.537,347.001,-9.9E+037
20260513164149.1,5079.07399982214,9.7921817,0.49150094,2.0027166,2.7333341,-0.000360008,-0.000705534,0.002333304,1.200882,0.18224304,0.000629525,-0.11481895,4.1321286,0.61610524,289.189,288.238,290.154,-51.95,NaN,NaN,NaN,-0.0444615213108221,447.057400792626,46.7689739789012,12.3221048,289.189,288.238,290.154,0.191485477861494+0i,0.000629525,20.8785888024742,493.161735654883,27.5253380559775,20.8584393742737,-9.9E+037,-9.9E+037,388.395,385.163
20260513164151.3,5081.29999861121,9.7920724,0.54775169,2.0027166,2.7331811,-0.000359899,-0.000711196,0.002382743,1.2009367,0.39955718,0.000639107,0.10685319,4.1313089,0.68344395,289.2,288.26,290.184,-51.97,NaN,NaN,NaN,-0.0444615213108221,446.956852091441,52.390899824644,13.668879,289.2,288.26,290.184,0.250785213974222+0i,0.000639107,20.8694881503308,494.809653869326,27.5527414117323,20.8567567471974,1102.854,671.885,-9.9E+037,-9.9E+037
20260513164153.6,5083.593005687,9.7931217,0.52301567,2.0030663,2.7331702,-0.000357613,-0.000708691,0.002376863,1.2009367,0.28325932,0.000639978,-0.00745418,4.1311559,0.75815715,289.211,288.233,290.206,-52.04,NaN,NaN,NaN,-0.0223373640439348,446.949688817958,49.918682651383,15.163143,289.211,288.233,290.206,0.195867332100245+0i,0.000639978,20.8677894803565,494.947293203865,27.5116363780999,20.8584689601078,-9.9E+037,709.659,660.031,-9.9E+037
20260513164155.9,5085.91799810529,9.7930998,0.48783442,2.0030336,2.7331592,-0.000361097,-0.000706078,0.002320455,1.2009695,0.44930635,0.000642483,-0.003341896,4.1319319,0.72137399,289.189,288.225,290.214,-52.03,NaN,NaN,NaN,-0.0244061657100048,446.942459826369,46.4025272461566,14.4274798,289.189,288.225,290.214,0.197106829959618+0i,0.000642483,20.8764049568275,493.299374989422,27.5253380559775,20.8582032255248,-9.9E+037,-9.9E+037,544.435,113.96
20260513164158.2,5088.14000375569,9.7928157,0.42575216,2.0027166,2.7331374,-0.000362404,-0.000708147,0.002400711,1.2009148,0.4361614,0.0006231,-0.054655394,4.1318007,0.64505119,289.184,288.198,290.268,-52.01,NaN,NaN,NaN,-0.0444615213108221,446.928133279403,40.1977768729416,12.9010238,289.184,288.198,290.268,0.137095436924874+0i,0.0006231,20.8749483195685,493.848681060904,27.4843575830532,20.8600047338618,182.076,-9.9E+037,-9.9E+037,-9.9E+037
20260513164200.4,5090.3429992497,9.7931326,0.389687,2.0030773,2.7331811,-0.000360553,-0.00070782,0.002349639,1.2009476,0.12365378,0.000636058,-0.066487084,4.1317898,0.66488103,289.219,288.195,290.241,-52.03,NaN,NaN,NaN,-0.0216414368779709,446.956852091441,36.5932799527255,13.2976206,289.219,288.195,290.241,0.139923008103863+0i,0.000636058,20.8748273032108,494.260347797844,27.5390397338547,20.8596209249044,9.9E+037,263.06,421.388,504.154
20260513164202.6,5092.57800020278,9.7928266,0.73086441,2.0026947,2.7333123,-0.000362077,-0.000706078,0.002373051,1.200882,0.11795648,0.000642374,0.028330489,4.1314291,0.68528158,289.219,288.2,290.206,-52.05,NaN,NaN,NaN,-0.045847049032119,447.04307424566,70.6919204021875,13.7056316,289.219,288.2,290.206,0.261397954374716+0i,0.000642374,20.8708226609904,495.084932538403,26.4179933620735,20.8576717563588,1491.687,281.509,476.53,626.646
20260513164204.9,5094.87900361419,9.7931435,0.49849246,2.0031101,2.7332467,-0.000362186,-0.000707058,0.002422381,1.2009585,0.23782703,0.000637147,0.00567548,4.1317133,0.54300154,289.203,288.189,290.201,-52.08,NaN,NaN,NaN,-0.0195663086013269,446.99996316855,47.4677345641205,10.8600308,289.203,288.189,290.201,0.175992407042434+0i,0.000637147,20.8739779682237,494.397987132382,27.3066094527726,20.8590305530322,283.963,-9.9E+037,-9.9E+037,543.968
20260513164207.2,5097.1910007298,9.7930015,0.51167889,2.0027275,2.7334325,-0.00036284,-0.000708038,0.002406591,1.2009258,0.43771859,0.000637474,-0.00309307,4.1313526,0.72059267,289.2,288.195,290.195,-52.12,NaN,NaN,NaN,-0.0437719207554323,447.12206740829,48.7856393321472,14.4118534,289.2,288.195,290.195,0.194053382634667+0i,0.000637474,20.8699733260032,494.260347797844,27.5253380559775,20.8584689601078,1132.858,-9.9E+037,318.468,305.623
20260513164209.4,5099.4140021503,9.7937228,0.5485341,2.0027275,2.7334981,-0.000363929,-0.000706296,0.002331453,1.2009148,0.32199579,0.000640414,0.11299609,4.131604,0.74708773,289.203,288.2,290.214,-52.15,NaN,NaN,NaN,-0.0437719207554323,447.165178485399,52.4690970220319,14.9417546,289.203,288.2,290.214,0.237266942200646+0i,0.000640414,20.8727644739218,494.67326580146,27.5116363780999,20.8572290446952,1635.303,584.189,282.545,81.582
20260513164211.7,5101.64799727499,9.79369,0.56275282,2.0027603,2.7334762,-0.000361424,-0.000708691,0.002423361,1.2009148,0.10947108,0.000640523,-0.049997504,4.1323035,0.65952636,289.214,288.184,290.233,-52.21,NaN,NaN,NaN,-0.0416967924787883,447.150786220328,53.8901729981101,13.1905272,289.214,288.184,290.233,0.206635470576779+0i,0.000640523,20.8805306154056,494.260347797844,28.3592719958751,20.8583508857334,-9.9E+037,-9.9E+037,590.811,512.911
20260513164214,5104.00699675083,9.7937556,0.63746823,2.0027713,2.7335636,-0.000361206,-0.000706405,0.00239984,1.2008493,0.32081727,0.000637038,-0.00737343,4.1314291,0.73534173,289.189,288.176,290.236,-52.2,NaN,NaN,NaN,-0.0410008653128102,447.208223844403,61.3575311142999,14.7068346,289.189,288.176,290.236,0.258532675674856+0i,0.000637038,20.8708226609904,493.161735654883,28.3592719958751,20.857170141989,-9.9E+037,240.032,512.53,262.27
20260513164216.3,5106.31599649787,9.7937993,0.64714526,2.0027822,2.7335964,-0.000359246,-0.000707711,0.002405284,1.2009804,0.45185328,0.000637692,-0.003274599,4.1318444,0.73239213,289.181,288.173,290.239,-52.26,NaN,NaN,NaN,-0.0403112647574631,447.229779382958,62.3246923533417,14.6478426,289.181,288.173,290.239,0.216907637479213+0i,0.000637692,20.8754334952409,495.084932538403,27.5253380559775,20.858527862814,-9.9E+037,-9.9E+037,496.798,199.684
20260513164218.6,5108.53899791837,9.7935807,0.44375418,2.0027603,2.7325472,-0.000357286,-0.000704227,0.002378278,1.2010023,0.12048813,0.000640414,0.054727867,4.1317789,0.69098761,289.214,288.176,290.206,-52.32,NaN,NaN,NaN,-0.0416967924787883,446.54026502163,41.9969710439274,13.8197522,289.214,288.176,290.206,0.155136058823058+0i,0.000640414,20.8747062868532,494.67326580146,28.3318686401203,20.8593847761555,1025.657,-9.9E+037,434.867,606.577
20260513164220.8,5110.75400300324,9.7927938,0.6690648,2.0027275,2.7325035,-0.000360117,-0.000711632,0.002389059,1.2009913,0.29219648,0.000641612,-0.11689852,4.1317789,0.60486885,289.197,288.168,290.187,-52.29,NaN,NaN,NaN,-0.0437719207554323,446.511546209592,64.5154192050333,12.097377,289.197,288.168,290.187,0.194027720889006+0i,0.000641612,20.8747062868532,494.947293203865,28.3592719958751,20.8593256044873,676.252,-9.9E+037,-9.9E+037,505.582
20260513164223,5112.99999766052,9.7930233,0.49923668,2.0028915,2.7324816,-0.000359573,-0.000710216,0.002396791,1.2009804,0.3940421,0.000636058,0.11187131,4.1317023,0.72722952,289.197,288.159,290.154,-52.37,NaN,NaN,NaN,-0.0333962793720701,446.497153944521,47.5421148995457,14.5445904,289.197,288.159,290.154,0.167312314483268+0i,0.000636058,20.8738558416242,493.574653658504,28.3592719958751,20.8593256044873,9.9E+037,612.563,-9.9E+037,173.466
20260513164225.3,5115.25399871171,9.7935042,0.57788274,2.0031101,2.7326128,-0.000356741,-0.00070684,0.002349965,1.2009476,0.12102283,0.000636494,-0.08677099,4.1318444,0.68816242,289.206,288.159,290.143,-52.44,NaN,NaN,NaN,-0.0195663086013269,446.583376098739,55.4023179613687,13.7632484,289.206,288.159,290.143,0.2124335730957+0i,0.000636494,20.8754334952409,494.397987132382,28.0311790910669,20.858262128231,605.517,167.496,554.418,470.563
20260513164227.5,5117.47200116515,9.7937884,0.4090356,2.0030882,2.7327986,-0.000353039,-0.00070782,0.002419876,1.2009804,0.4362236,0.000636712,-0.036650739,4.1320521,0.62457317,289.178,288.165,290.119,-52.46,NaN,NaN,NaN,-0.0209518363226238,446.705480338479,38.5270567364828,12.4914634,289.178,288.165,290.119,0.153699680607172+0i,0.000636712,20.877739467487,494.809653869326,27.5116363780999,20.8592075301128,-9.9E+037,-9.9E+037,-9.9E+037,-9.9E+037
20260513164229.7,5119.6990057826,9.7937993,0.50483361,2.0030336,2.7319242,-0.000355652,-0.000703356,0.002413669,1.2009913,0.44185108,0.000639543,-0.059518005,4.1317351,0.6704834,289.178,288.149,290.141,-52.46,NaN,NaN,NaN,-0.0244061657100048,446.130841225302,48.1014945597958,13.409668,289.178,288.149,290.141,0.164037039027432+0i,0.000639543,20.874220000939,495.222571872942,27.5116363780999,20.8594732646958,1639.394,423.406,-9.9E+037,-9.9E+037
20260513164231.9,5121.91400080919,9.7936682,0.66511346,2.0027931,2.7318696,-0.000358157,-0.000705207,0.002392108,1.2008602,0.40762245,0.000635187,0.10098885,4.1317133,0.7025612,289.189,288.176,290.143,-52.45,NaN,NaN,NaN,-0.0396216642021017,446.094959139781,64.1205064177137,14.051224,289.189,288.176,290.143,0.201688679326037+0i,0.000635187,20.8739779682237,493.986320395443,28.3455703179975,20.8590894557384,9.9E+037,838.708,194.357,-9.9E+037
20260513164234.2,5124.17500242591,9.7927829,0.51119001,2.0027275,2.7319023,-0.000358375,-0.000705425,0.002369022,1.2009367,0.2834361,0.000628762,0.11383469,4.1318226,0.73135546,289.203,288.157,290.146,-52.46,NaN,NaN,NaN,-0.0437719207554323,446.11644896023,48.7367787017118,14.6271092,289.203,288.157,290.146,0.170186801551391+0i,0.000628762,20.8751914625256,493.711041726361,28.3182915229509,20.8592962876152,196.842,918.427,575.981,-9.9E+037
