File Name:	PS_16.txt	Version: 8.3.7.3						
Date:	09 Aug 2024
Operator:	KH
Test ID:	PS_16
Sample ID:	PS_16
Sample Mass (mg):	2.8800
Sample Cup Mass (mg):	182.3000
End Total Mass (mg):	0.0100
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.800
Baseline O2:	20.363
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
145.502	211.015	80.014	19.979	100.265	20.319	-3.217	1.033	898.931
146.002	211.498	80.017	19.979	100.269	20.316	-2.909	1.015	898.964
146.502	212.026	80.018	19.979	100.273	20.320	-3.124	1.012	898.941
147.002	212.506	80.017	19.979	100.271	20.319	-2.937	1.008	898.932
147.502	213.022	80.015	19.979	100.265	20.320	-3.076	0.995	898.968
148.002	213.519	80.016	19.980	100.259	20.319	-2.881	1.013	898.959
148.502	213.992	80.016	19.979	100.249	20.318	-2.877	0.971	898.962
149.002	214.531	80.015	19.978	100.243	20.315	-2.664	1.011	898.986
149.502	215.038	80.012	19.978	100.242	20.314	-2.623	1.045	899.002
150.003	215.543	80.015	19.977	100.243	20.318	-3.078	1.013	898.960
150.502	216.029	80.015	19.978	100.243	20.315	-2.680	0.992	898.953
151.002	216.553	80.015	19.978	100.254	20.317	-2.971	1.010	898.997
151.502	217.066	80.018	19.978	100.258	20.317	-2.930	1.037	898.993
152.002	217.533	80.018	19.978	100.261	20.318	-2.939	0.980	899.013
152.502	218.077	80.014	19.978	100.265	20.320	-3.080	1.011	899.009
153.002	218.563	80.014	19.979	100.267	20.322	-3.374	1.029	899.011
153.503	219.097	80.012	19.980	100.260	20.324	-3.639	1.019	898.974
154.003	219.574	80.013	19.979	100.254	20.322	-3.439	1.011	898.991
154.503	220.102	80.015	19.979	100.249	20.325	-3.649	1.005	898.998
155.003	220.588	80.014	19.979	100.247	20.325	-3.518	1.015	899.014
155.502	221.085	80.014	19.979	100.248	20.322	-3.230	0.984	898.973
156.002	221.595	80.013	19.979	100.252	20.323	-3.200	1.006	898.991
