File Name:	PMMA_DE_10mm_60Kmin_4mg_R1.txt	Version: 8.3.7.3						
Date:	07 Aug 2024
Operator:	KH
Test ID:	PMMA_DE_10mm_4mg_60K_R1
Sample ID:	PMMA_DE_10mm_4mg
Sample Mass (mg):	4.0100
Sample Cup Mass (mg):	182.3200
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.785
Baseline O2:	20.457
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
112.001	176.346	80.011	19.979	100.383	20.154	14.554	1.047	899.384
112.502	176.858	80.011	19.979	100.382	20.148	14.996	1.046	899.364
113.002	177.361	80.011	19.981	100.384	20.142	15.559	1.015	899.374
113.502	177.858	80.009	19.981	100.386	20.133	16.387	1.001	899.373
114.001	178.423	80.010	19.979	100.386	20.126	16.963	1.062	899.379
114.501	178.922	80.011	19.979	100.383	20.121	17.338	1.064	899.402
115.001	179.406	80.014	19.979	100.380	20.120	17.593	0.983	899.423
115.501	179.915	80.012	19.978	100.372	20.116	17.857	0.993	899.418
116.001	180.429	80.013	19.979	100.365	20.109	18.316	1.023	899.403
116.501	180.962	80.010	19.979	100.359	20.102	18.874	1.046	899.397
117.001	181.456	80.010	19.979	100.359	20.102	18.893	1.026	899.410
117.502	181.967	80.012	19.979	100.358	20.096	19.359	1.004	899.428
118.002	182.490	80.011	19.979	100.362	20.090	19.800	1.034	899.430
118.502	183.018	80.009	19.979	100.366	20.085	20.204	1.051	899.416
119.001	183.477	80.008	19.980	100.366	20.080	20.687	0.986	899.424
119.502	184.026	80.009	19.979	100.368	20.074	21.172	1.008	899.393
120.002	184.509	80.008	19.978	100.365	20.067	21.791	1.033	899.396
120.501	185.050	80.008	19.978	100.355	20.066	21.900	1.025	899.387
121.001	185.509	80.011	19.978	100.343	20.062	22.272	1.001	899.387
121.501	186.036	80.012	19.979	100.346	20.061	22.323	0.985	899.404
122.001	186.532	80.011	19.980	100.342	20.058	22.502	1.023	899.425
122.501	187.096	80.010	19.979	100.335	20.056	22.575	1.061	899.439
123.001	187.556	80.010	19.979	100.340	20.049	23.245	1.024	899.419
123.501	188.070	80.011	19.979	100.347	20.050	23.243	0.973	899.433
124.001	188.584	80.012	19.979	100.343	20.044	23.657	1.028	899.442
124.501	189.091	80.012	19.980	100.343	20.041	23.927	1.021	899.427
125.001	189.602	80.012	19.978	100.347	20.036	24.436	1.018	899.443
125.501	190.106	80.013	19.978	100.344	20.036	24.571	1.015	899.428
126.001	190.657	80.011	19.978	100.341	20.037	24.412	1.053	899.439
126.502	191.157	80.010	19.977	100.335	20.037	24.408	1.051	899.447
127.001	191.614	80.012	19.978	100.330	20.034	24.695	0.958	899.422
127.502	192.139	80.012	19.978	100.330	20.032	24.865	0.982	899.428
128.002	192.640	80.012	19.978	100.327	20.031	24.950	1.025	899.438
128.502	193.162	80.013	19.976	100.322	20.033	24.793	1.023	899.436
129.002	193.682	80.013	19.976	100.327	20.035	24.712	1.042	899.431
129.502	194.164	80.011	19.977	100.330	20.036	24.693	1.002	899.401
130.001	194.687	80.010	19.977	100.333	20.036	24.707	1.004	899.394
130.502	195.194	80.011	19.977	100.325	20.039	24.397	1.030	899.424
131.002	195.701	80.012	19.977	100.323	20.041	24.219	1.015	899.431
131.501	196.226	80.010	19.978	100.320	20.042	24.126	1.032	899.432
132.001	196.709	80.011	19.977	100.315	20.042	24.071	1.008	899.477
132.501	197.278	80.011	19.977	100.307	20.047	23.738	1.052	899.456
133.002	197.741	80.009	19.978	100.308	20.049	23.612	1.032	899.420
133.502	198.252	80.012	19.978	100.307	20.052	23.372	0.973	899.424
134.002	198.787	80.013	19.978	100.308	20.059	22.837	1.046	899.436
134.502	199.257	80.012	19.978	100.304	20.062	22.582	1.006	899.441
135.002	199.777	80.011	19.977	100.303	20.066	22.220	0.991	899.449
135.501	200.280	80.009	19.977	100.304	20.071	21.831	1.023	899.453
136.001	200.827	80.009	19.977	100.301	20.076	21.454	1.050	899.464
136.502	201.335	80.013	19.977	100.293	20.087	20.605	1.054	899.473
137.002	201.847	80.010	19.979	100.291	20.090	20.352	1.020	899.467
137.501	202.346	80.011	19.978	100.295	20.099	19.616	1.012	899.443
138.001	202.836	80.011	19.978	100.301	20.103	19.219	0.990	899.447
138.501	203.348	80.009	19.979	100.305	20.109	18.723	1.001	899.457
139.001	203.842	80.010	19.978	100.307	20.112	18.444	1.005	899.440
139.502	204.332	80.012	19.978	100.305	20.122	17.697	0.984	899.418
140.002	204.870	80.011	19.978	100.302	20.125	17.568	1.027	899.428
140.502	205.383	80.011	19.977	100.296	20.133	16.974	1.051	899.438
141.001	205.879	80.010	19.978	100.296	20.140	16.459	1.009	899.432
141.502	206.377	80.011	19.978	100.302	20.145	16.094	0.993	899.455
142.002	206.896	80.010	19.977	100.305	20.154	15.401	1.017	899.432
142.501	207.382	80.009	19.978	100.304	20.161	14.756	1.006	899.452
143.002	207.932	80.008	19.978	100.305	20.170	13.947	1.035	899.462
143.502	208.433	80.009	19.977	100.304	20.174	13.598	1.051	899.444
144.001	208.955	80.006	19.978	100.301	20.185	12.695	1.024	899.461
144.501	209.457	80.010	19.978	100.304	20.188	12.401	1.024	899.438
145.002	209.963	80.012	19.978	100.312	20.197	11.678	1.007	899.462
145.502	210.469	80.010	19.978	100.315	20.203	11.170	1.013	899.476
146.001	210.990	80.010	19.977	100.317	20.210	10.599	1.027	899.456
146.501	211.497	80.008	19.977	100.320	20.214	10.240	1.027	899.418
147.002	212.007	80.009	19.978	100.318	20.226	9.368	1.016	899.450
147.502	212.520	80.011	19.977	100.311	20.229	9.036	1.023	899.451
148.002	212.992	80.008	19.977	100.310	20.235	8.529	0.986	899.452
148.502	213.525	80.009	19.978	100.307	20.238	8.398	1.005	899.458
149.002	214.051	80.008	19.977	100.305	20.241	8.186	1.059	899.457
149.502	214.540	80.008	19.978	100.310	20.246	7.818	1.016	899.472
150.001	215.041	80.012	19.979	100.317	20.252	7.269	0.990	899.495
150.502	215.526	80.011	19.978	100.322	20.257	6.962	0.986	899.473
151.002	216.021	80.011	19.978	100.328	20.259	6.808	0.980	899.447
151.501	216.568	80.011	19.978	100.333	20.266	6.250	1.041	899.464
152.002	217.065	80.009	19.977	100.332	20.266	6.261	1.044	899.455
152.502	217.576	80.011	19.978	100.334	20.270	5.926	1.008	899.452
153.002	218.034	80.010	19.977	100.337	20.272	5.780	0.970	899.445
153.501	218.571	80.008	19.977	100.342	20.275	5.565	0.995	899.449
154.002	219.079	80.011	19.978	100.342	20.277	5.437	1.044	899.465
154.502	219.597	80.010	19.977	100.344	20.277	5.383	1.026	899.478
155.002	220.107	80.010	19.978	100.346	20.281	5.102	1.028	899.487
155.502	220.623	80.013	19.978	100.346	20.285	4.777	1.026	899.464
