General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;241;16,61800;3,60600;0,021000;74,200;84,60;-66,9301;0,000;101,412;19,400;0,000;536,950;587,750;25,10;1020,683;263,170;0,000;761,600;748,600;732,400;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,093;25,189;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;807,5809;22,02554;106,4766;0,36830648;0,36830648;0,00059;1,88780;157,8818;15,947489;0,168455;24,245237;26,539041;0,0392;3,9040;6,47;643,78;0,00;0,70;61,05;;653,433;653,335;8,1121503;17,46600;2,90000;0,01000;0,1726790;;4,00;241,00;;;
;;242;16,67900;3,59800;0,020000;76,150;84,09;-67,1200;0,000;101,408;19,400;0,000;536,550;586,750;25,10;1017,917;263,170;0,000;754,500;747,900;731,900;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,133;25,159;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;777,9954;41,87062;220,2343;0,18664551;0,18664551;0,00146;3,61382;158,6598;16,161704;0,174529;24,552607;26,849767;0,0411;4,0922;6,51;647,87;0,00;0,67;58,83;;654,009;653,335;7,8149640;17,63700;2,77800;0,01600;0,1640017;;3,81;242,00;;;
;;243;16,71900;3,59300;0,022000;75,050;83,75;-67,3900;0,000;101,412;19,400;0,000;535,750;585,250;25,20;1015,483;263,170;0,000;748,500;747,100;731,400;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,168;25,183;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;745,4189;18,99693;105,7343;0,39415487;0,39415487;0,00131;1,60988;159,4052;16,056525;0,178564;24,356451;26,606837;0,0417;4,1489;6,55;652,02;0,00;0,63;56,17;;654,452;654,349;7,4877328;17,76600;2,63300;0,01500;0,1580670;;3,54;243,00;;;
;;244;16,73500;3,57300;0,027000;78,800;84,25;-67,8500;0,000;101,412;19,400;0,000;534,550;583,150;25,10;1013,983;263,170;0,000;745,000;746,500;731,000;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,147;25,189;0,59;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;728,5576;21,57647;121,3954;0,33918254;0,33918254;0,00178;1,83454;160,1338;16,471238;0,172597;24,929572;27,196109;0,0412;4,0991;6,59;656,12;0,00;0,62;54,89;;654,790;654,349;7,3183613;17,91700;2,51900;0,01800;0,1504841;;3,08;244,00;;;
;;245;16,74500;3,54300;0,034000;78,325;83,42;-68,0400;0,000;101,414;19,400;0,000;533,150;580,650;25,10;1012,950;263,170;0,000;742,900;745,900;730,600;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,145;25,178;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;692,0499;43,67166;271,8642;0,15917969;0,15917969;0,00206;3,67984;160,8258;16,443066;0,182493;24,821755;27,033202;0,0433;4,3081;6,63;660,43;0,00;0,59;52,03;;655,017;654,874;6,9516410;18,07000;2,37800;0,02000;0,1430790;;2,89;245,00;;;
;;246;16,75700;3,48600;0,043000;80,400;82,84;-68,2500;0,000;101,406;19,400;0,000;531,650;577,850;25,10;1011,983;263,170;0,000;741,100;745,300;730,100;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,137;25,175;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;663,9944;19,37904;131,7984;0,34417725;0,34417725;0,00562;1,64231;161,4898;16,682933;0,189456;25,112994;27,295296;0,0454;4,5159;6,68;664,95;0,01;0,57;50,00;;655,110;654,874;6,6698237;18,22200;2,26400;0,04400;0,1351966;;2,68;246,00;;;
;;247;16,78000;3,41800;0,037000;77,675;83,44;-68,6801;0,000;101,406;19,400;0,000;529,950;574,850;25,10;1010,450;263,170;0,000;737,400;744,800;729,700;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,187;25,183;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;618,8412;19,89333;136,7192;0,31247965;0,31247965;0,00394;1,67001;162,1087;16,424059;0,182188;24,644252;26,732237;0,0427;4,2531;6,72;669,20;0,00;0,52;46,46;;655,055;654,879;6,2162602;18,37500;2,12600;0,03300;0,1278914;;2,25;247,00;;;
;;248;16,82500;3,30500;0,040000;79,125;85,21;-68,8400;0,000;101,408;19,400;0,000;528,150;571,850;25,10;1009,383;263,170;0,000;735,100;744,300;729,300;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,158;25,175;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;589,6591;41,33364;265,3522;0,14330037;0,14330037;0,00296;3,48165;162,6983;16,604871;0,161234;24,830934;26,885487;0,0380;3,7855;6,76;672,98;0,00;0,50;44,23;;654,850;654,879;5,9231254;18,52500;2,01300;0,02600;0,1204401;;2,09;248,00;;;
;;249;16,89900;3,19100;0,032000;76,825;85,98;-69,0100;0,000;101,416;19,400;0,000;526,150;568,550;25,10;1008,450;263,170;0,000;733,000;743,900;729,000;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,130;25,189;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;547,1366;36,83124;236,2270;0,14922078;0,14922078;0,00278;3,07255;163,2455;16,392824;0,152279;24,421010;26,388987;0,0352;3,5092;6,80;676,49;0,00;0,46;40,95;;654,503;654,302;5,4959871;18,67600;1,87700;0,02500;0,1131144;;1,92;249,00;;;
;;250;16,99900;3,06200;0,014000;80,550;86,44;-69,1700;0,000;101,408;19,400;0,000;524,150;565,050;25,10;1007,683;263,170;0,000;731,300;743,600;728,700;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,095;25,213;0,60;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;526,4207;18,82865;123,4380;0,28084310;0,28084310;0,00018;1,57695;163,7719;16,817532;0,146882;24,958480;26,906017;0,0347;3,4511;6,83;679,95;0,00;0,44;39,33;;654,032;654,302;5,2878957;18,82100;1,77000;0,00700;0,1060035;;1,76;250,00;;;
;;251;17,12800;2,90000;0,018000;79,775;87,29;-69,5300;0,000;101,414;19,400;0,000;521,950;561,550;25,10;1007,117;263,170;0,000;730,000;743,400;728,500;317,750;;;;;0,00;0,00;0,00;3,00;2,14;15,137;25,186;0,60;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;490,3311;20,17434;131,4187;0,24414063;0,24414063;0,00018;1,70096;164,2622;16,771667;0,137163;24,785941;26,666434;0,0321;3,1941;6,86;683,14;0,00;0,42;36,64;;653,452;653,221;4,9253756;18,96100;1,66700;0,00700;0,0989336;;1,40;251,00;;;
;;252;17,28900;2,77800;0,010000;82,500;88,64;-69,6300;0,000;101,408;19,400;0,000;519,550;557,650;25,10;1006,583;263,170;0,000;728,800;743,200;728,300;317,750;;;;;0,00;0,00;0,00;3,00;2,15;15,168;25,186;0,61;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;474,5163;52,48294;317,5066;0,09082031;0,09082031;0,00154;4,31841;164,7367;17,095058;0,121789;25,147696;26,991845;0,0288;2,8707;6,89;686,01;0,00;0,39;35,33;;652,773;653,221;4,7665167;19,06800;1,54800;0,01600;0,0938830;;1,30;252,00;;;
;;253;17,46600;2,63300;0,016000;77,600;86,88;-69,7600;0,000;101,408;19,400;0,000;517,050;553,850;25,10;1006,183;263,170;0,000;728,000;743,000;728,100;317,750;;;;;0,00;0,00;0,00;3,00;2,15;15,145;25,207;0,61;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;429,5649;28,13610;211,4971;0,15336100;0,15336100;0,00252;2,31736;165,1663;16,619651;0,141876;24,330705;26,062395;0,0324;3,2290;6,92;689,24;0,00;0,36;31,99;;651,980;651,694;4,3149798;19,19700;1,44600;0,02300;0,0873619;;1,17;253,00;;;
;;254;17,63700;2,51900;0,015000;78,575;85,23;-69,9200;0,000;101,410;19,400;0,000;514,350;549,650;25,10;1006,050;263,170;0,000;727,700;743,000;728,000;317,750;;;;;0,00;0,00;0,00;3,00;2,15;15,168;25,189;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;399,5774;35,94172;330,1151;0,11167399;0,11167399;0,00122;2,85974;165,5659;16,767570;0,161052;24,419071;26,094959;0,0369;3,6700;6,96;692,91;0,00;0,32;29,55;;651,045;651,694;4,0137554;19,34500;1,29300;0,01400;0,0804882;;1,01;254,00;;;
;;255;17,76600;2,37800;0,018000;84,550;83,08;-70,0100;0,000;101,410;19,400;0,000;511,450;545,250;25,10;1006,517;263,170;0,000;729,100;743,000;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,088;25,148;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;369,4726;18,88019;224,1672;0,19657389;0,19657389;0,00142;1,50430;165,9353;17,442651;0,186550;25,258989;26,928270;0,0441;4,3868;7,00;697,30;0,00;0,30;27,31;;650,000;649,716;3,7113520;19,52400;1,15600;0,01500;0,0714767;;0,92;255,00;;;
;;256;17,91700;2,26400;0,020000;84,475;82,18;-70,2899;0,000;101,406;19,400;0,000;508,350;540,650;25,10;1006,550;263,170;0,000;729,100;743,000;728,100;317,750;;;;;0,00;0,00;0,00;3,00;2,15;15,107;25,186;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;322,5674;16,89960;241,8689;0,19173177;0,19173177;0,00158;1,31775;166,2579;17,487993;0,197480;25,171151;26,770498;0,0464;4,6166;7,05;701,91;0,00;0,25;23,74;;648,812;649,716;3,2401896;19,71300;0,99200;0,01600;0,0621808;;0,64;256,00;;;
;;257;18,07000;2,12600;0,044000;84,825;85,68;-70,3601;0,000;101,410;19,500;0,000;505,150;535,850;25,10;1006,683;263,170;0,000;729,400;743,200;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,132;25,202;0,61;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;277,8535;58,66372;765,9064;0,04757690;0,04757690;0,00360;4,65513;166,5358;17,579603;0,155749;25,143729;26,671815;0,0364;3,6276;7,09;705,54;0,00;0,22;20,54;;647,456;647,178;2,7910383;19,88500;0,87100;0,02900;0,0532338;;0,57;257,00;;;
;;258;18,22200;2,01300;0,033000;87,600;89,55;-70,4200;0,000;101,406;19,400;0,000;501,650;530,650;25,10;1006,650;263,170;0,000;729,400;743,100;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,145;25,207;0,61;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;252,0233;42,20178;439,5071;0,05998739;0,05998739;0,00209;3,18057;166,7878;17,927054;0,111587;25,463026;26,935024;0,0264;2,6247;7,11;708,16;0,00;0,19;18,44;;645,973;647,178;2,5315743;20,01200;0,74300;0,01900;0,0473194;;0,51;258,00;;;
;;259;18,37500;1,87700;0,026000;87,650;91,41;-70,4801;0,000;101,410;19,500;0,000;497,750;525,050;25,10;1007,183;263,170;0,000;730,900;743,200;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,145;25,175;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;216,2704;40,10501;394,6408;0,05416870;0,05416870;0,00115;3,11046;167,0041;18,002284;0,091060;25,371092;26,762615;0,0214;2,1281;7,13;710,29;0,00;0,17;15,87;;644,383;644,089;2,1724362;20,14600;0,65900;0,01300;0,0404073;;0,45;259,00;;;
;;260;18,52500;1,77000;0,025000;87,225;93,03;-70,5300;0,000;101,414;19,500;0,000;493,950;519,450;25,10;1007,450;263,170;0,000;731,600;743,300;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,090;25,205;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;189,7917;34,71886;310,9104;0,05491130;0,05491130;0,00035;2,62626;167,1939;18,027532;0,073404;25,212711;26,514309;0,0171;1,6996;7,15;711,99;0,00;0,14;13,85;;642,686;644,089;1,9064576;20,24900;0,57000;0,00800;0,0353916;;0,40;260,00;;;
;;261;18,67600;1,66700;0,007000;89,725;94,92;-70,5900;0,000;101,414;19,500;0,000;490,150;513,950;25,10;1007,083;263,170;0,000;730,500;743,300;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,130;25,183;0,61;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;166,4318;29,94086;223,9579;0,05583700;0,05583700;-0,00077;2,27802;167,3603;18,354794;0,053373;25,472924;26,709802;0,0125;1,2449;7,16;713,24;0,00;0,13;12,12;;640,906;640,619;1,6718078;20,34700;0,50000;0,00100;0,0304660;;0,34;261,00;;;
;;262;18,82100;1,54800;0,007000;85,550;95,30;-70,6400;0,000;101,410;19,500;0,000;486,350;508,450;25,10;1006,483;263,177;0,000;728,700;743,300;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,116;25,213;0,61;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;138,7554;27,88277;224,3975;0,04998779;0,04998779;-0,00282;2,14239;167,4990;17,992555;0,049368;24,776618;25,902481;0,0112;1,1167;7,18;714,35;0,00;0,11;10,06;;639,042;640,619;1,3937980;20,43900;0,43600;-0,01200;0,0258976;;0,29;262,00;;;
;;263;18,96100;1,44600;0,016000;81,750;96,79;-70,6899;0,000;101,412;19,500;0,000;482,750;503,250;25,10;1005,817;263,177;0,000;726,800;743,300;727,900;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,139;25,199;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;113,1281;24,36422;160,1526;0,04664103;0,04664103;-0,00012;1,84805;167,6122;17,653874;0,033852;24,130292;25,154986;0,0075;0,7436;7,18;715,10;0,00;0,09;8,24;;637,091;636,811;1,1363722;20,52300;0,36600;0,00500;0,0215109;;0,24;263,00;;;
;;264;19,06800;1,29300;0,023000;86,100;98,46;-70,7300;0,000;101,408;19,500;0,000;479,150;498,250;25,10;1005,417;263,177;0,000;725,600;743,300;727,900;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,118;25,215;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;96,6168;32,30802;125,2931;0,03003947;0,03003947;0,00036;2,49329;167,7088;18,185411;0,016725;24,671462;25,654922;0,0038;0,3747;7,19;715,47;0,00;0,07;7,07;;635,075;636,811;0,9705158;20,59400;0,31600;0,00800;0,0178278;;0,20;264,00;;;
;;265;19,19700;1,15600;0,014000;87,450;99,33;-70,7500;0,000;101,412;19,500;0,000;475,550;493,250;25,10;1004,950;263,177;0,000;724,200;743,300;727,900;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,164;25,189;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;81,2146;0,00000;133,1382;0,01334635;0,01334635;-0,00061;4,60284;167,7900;18,396666;0,007884;24,770545;25,692507;0,0018;0,1769;7,19;715,65;0,00;0,06;5,90;;633,014;632,738;0,8158006;20,65600;0,26500;0,00200;0,0148086;;0,18;265,00;;;
;;266;19,34500;0,99200;0,015000;88,600;99,82;-70,7600;0,000;101,408;19,500;0,000;471,850;488,250;25,10;1004,883;263,170;0,000;723,700;743,500;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,132;25,202;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;66,8007;0,00000;68,4004;0,01000977;0,01000977;0,00102;5,20832;167,8568;18,589691;0,003037;24,835700;25,698910;0,0007;0,0682;7,19;715,72;0,00;0,05;4,92;;630,913;632,738;0,6710135;20,70700;0,23000;0,01200;0,0120513;;0,17;266,00;;;
;;267;19,52400;0,87100;0,016000;87,325;100,09;-70,7700;0,000;101,410;19,500;0,000;468,450;483,550;25,10;1004,717;263,177;0,000;723,200;743,500;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,135;25,199;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;54,4931;0,00000;0,0000;0,00417074;0,00417074;0,00053;10,14746;167,9113;18,522302;0,000325;24,567360;25,359262;0,0001;0,0072;7,19;715,72;0,00;0,04;4,01;;628,777;628,507;0,5473832;20,75100;0,19600;0,00900;0,0098644;;0,16;267,00;;;
;;268;19,71300;0,74300;0,029000;87,375;100,09;-70,7700;0,000;101,414;19,500;0,000;465,050;478,950;25,10;1004,483;263,177;0,000;722,300;743,700;728,000;317,850;;;;;0,00;0,00;0,00;3,00;2,15;15,118;25,213;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;44,3057;0,00000;0,0000;0,00418091;0,00418091;0,00282;8,59954;167,9556;18,595209;0,000305;24,485049;25,216890;0,0001;0,0067;7,19;715,73;0,00;0,04;3,35;;626,615;628,507;0,4450509;20,78400;0,17300;0,02300;0,0079886;;0,16;268,00;;;
;;269;19,88500;0,65900;0,019000;84,625;100,19;-70,7800;0,000;101,410;19,500;0,000;461,650;474,350;25,10;1004,450;263,177;0,000;722,000;743,800;728,100;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,130;25,215;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;37,2476;0,00000;-12,6927;0,01160685;0,01160685;0,00133;2,55192;167,9928;18,367507;-0,000681;24,008406;24,668877;-0,0001;-0,0147;7,19;715,73;0,00;0,03;2,78;;624,437;624,175;0,3741519;20,81000;0,15200;0,01400;0,0067979;;0,15;269,00;;;
;;270;20,01200;0,57000;0,013000;90,625;100,26;-70,7899;0,000;101,412;19,500;0,000;458,350;470,050;25,10;1004,283;263,177;0,000;721,300;744,000;728,100;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,137;25,213;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,3299;0,00000;0,0000;0,00493368;0,00493368;0,00004;5,46708;168,0262;19,075797;-0,001368;24,755984;25,387913;-0,0003;-0,0303;7,19;715,73;0,00;0,03;2,47;;622,255;624,175;0,3347984;20,83000;0,13900;0,00600;0,0058559;;0,14;270,00;;;
;;271;20,14600;0,50000;0,008000;87,025;100,23;-70,7899;0,000;101,412;19,500;0,000;455,150;465,850;25,10;1004,083;263,177;0,000;720,400;744,200;728,200;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,124;25,218;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,8512;0,00000;0,0000;-0,00082397;-0,00082397;-0,00327;-26,97267;168,0560;18,758669;-0,001104;24,174464;24,742774;-0,0002;-0,0239;7,19;715,73;0,00;0,02;2,10;;620,075;619,816;0,2998556;20,84600;0,12400;-0,01400;0,0053315;;0,14;271,00;;;
;;272;20,24900;0,43600;0,001000;89,325;100,33;-70,7899;0,000;101,408;19,500;0,000;452,250;461,950;25,10;1004,183;263,177;0,000;720,400;744,400;728,300;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,130;25,186;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,3093;0,00000;0,0000;0,00000000;0,00000000;-0,00265;Infinity;168,0823;19,065777;-0,002095;24,413686;24,937319;-0,0005;-0,0456;7,19;715,73;0,00;0,02;1,86;;617,899;619,816;0,2642766;20,85900;0,11400;-0,01000;0,0046230;;0,14;272,00;;;
;;273;20,34700;0,36600;-0,012000;88,650;100,28;-70,7899;0,000;101,410;19,500;0,000;449,350;458,250;25,10;1004,217;263,177;0,000;720,300;744,600;728,300;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,130;25,181;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;22,7162;0,00000;0,0000;0,00082397;0,00082397;-0,00063;20,33114;168,1051;19,054795;-0,001629;24,243164;24,723334;-0,0004;-0,0352;7,19;715,73;0,00;0,02;1,65;;615,725;615,468;0,2281845;20,86900;0,10400;0,00200;0,0039946;;0,14;273,00;;;
;;274;20,43900;0,31600;0,005000;86,425;100,30;-70,7899;0,000;101,410;19,500;0,000;446,450;454,750;25,10;1004,217;263,177;0,000;720,000;744,800;728,400;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,139;25,215;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,7072;0,00000;0,0000;-0,00576782;-0,00576782;-0,00013;-2,52703;168,1238;18,875157;-0,001800;23,859628;24,303205;-0,0004;-0,0382;7,19;715,73;0,00;0,01;1,38;;613,554;615,468;0,1879140;20,88100;0,09700;0,00500;0,0033210;;0,14;274,00;;;
;;275;20,52300;0,26500;0,008000;86,825;100,34;-70,7800;0,000;101,414;19,500;0,000;443,850;451,250;25,10;1004,283;263,177;0,000;719,800;745,100;728,500;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,143;25,186;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,9974;0,00000;0,0000;-0,00576782;-0,00576782;0,00088;-2,28894;168,1398;18,974117;-0,002157;23,845041;24,242593;-0,0005;-0,0457;7,19;715,73;0,00;0,01;1,22;;611,386;611,132;0,1606944;20,88900;0,09200;0,01100;0,0028255;;0,15;275,00;;;
;;276;20,59400;0,23000;0,002000;85,650;100,34;-70,7800;0,000;101,414;19,500;0,000;441,250;448,050;25,10;1004,583;263,177;0,000;720,300;745,400;728,600;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,130;25,202;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,4640;0,00000;0,0000;0,00000000;0,00000000;0,00037;Infinity;168,1542;18,900732;-0,002211;23,613677;23,977581;-0,0005;-0,0463;7,19;715,73;0,00;0,01;1,09;;609,226;611,132;0,1452906;20,89500;0,08700;0,00800;0,0025644;;0,15;276,00;;;
;;277;20,65600;0,19600;0,012000;90,500;100,30;-70,7800;0,000;101,414;19,500;0,000;438,850;445,150;25,20;1004,750;263,177;0,000;720,500;745,600;728,700;317,850;;;;;0,00;0,00;0,00;3,00;2,16;15,116;25,202;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,1171;0,00000;0,0000;0,00576782;0,00576782;0,00330;1,93726;168,1663;19,481551;-0,001772;24,206941;24,554449;-0,0004;-0,0380;7,19;715,73;0,00;0,01;1,02;;607,074;606,821;0,1217164;20,90000;0,08400;0,02500;0,0020857;;0,15;277,00;;;
