General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;194;14,79600;4,51900;0,022000;85,600;80,91;-73,0000;0,000;101,020;30,100;0,000;566,850;619,150;25,00;1130,383;263,190;0,000;842,800;872,800;856,100;320,650;;;;;0,00;0,00;0,00;3,00;1,98;15,854;24,259;0,57;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;347,1376;35,30004;549,5706;0,09837850;0,09837850;-0,00131;2,63897;173,4885;16,554360;0,212383;26,569344;29,020744;0,0541;5,4044;7,31;730,82;0,00;0,26;25,45;;893,373;897,487;3,4727650;19,55100;1,07300;-0,00400;0,0707031;;0,44;194,00;;;
;;195;15,11000;4,14700;0,019000;87,550;83,72;-73,1101;0,000;101,012;30,100;0,000;561,250;611,050;25,00;1130,250;263,190;0,000;842,400;872,800;856,100;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,900;24,257;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;280,7776;25,33266;410,3866;0,11088053;0,11088053;-0,00103;1,82209;173,7693;16,825171;0,178204;26,737212;29,109618;0,0455;4,5486;7,36;735,36;0,00;0,20;20,43;;890,402;891,863;2,8088989;19,84300;0,83300;-0,00200;0,0561817;;0,33;195,00;;;
;;196;15,45100;3,82800;0,017000;87,250;89,79;-73,2101;0,000;101,014;30,000;0,000;555,250;602,450;25,00;1131,150;263,190;0,000;845,300;872,700;856,000;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,917;24,270;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;220,9959;29,14896;360,6507;0,07584635;0,07584635;-0,00059;2,17916;173,9903;16,886826;0,108257;26,548309;28,805094;0,0274;2,7343;7,38;738,10;0,00;0,17;16,15;;887,139;891,863;2,2108425;20,07600;0,68800;0,00100;0,0440026;;0,23;196,00;;;
;;197;15,82100;3,41900;0,021000;88,300;93,65;-73,2601;0,000;101,014;30,100;0,000;548,950;593,650;25,00;1130,950;263,190;0,000;844,800;872,600;856,000;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,900;24,257;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;178,1383;52,20117;488,2742;0,03413900;0,03413900;0,00061;3,86384;174,1684;17,085337;0,066171;26,555630;28,718007;0,0167;1,6663;7,40;739,76;0,00;0,13;13,02;;883,649;885,138;1,7820957;20,25200;0,55300;0,00900;0,0350249;;0,18;197,00;;;
;;198;16,24100;3,08700;0,025000;88,050;96,26;-73,2900;0,000;101,014;30,100;0,000;542,650;584,850;25,00;1130,683;263,190;0,000;844,200;872,500;855,900;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,889;24,270;0,58;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;144,5277;35,43589;236,0813;0,04080200;0,04080200;0,00213;2,73181;174,3129;17,159885;0,038645;26,365405;28,415752;0,0096;0,9629;7,41;740,73;0,00;0,11;10,66;;880,001;885,138;1,4458551;20,37900;0,47300;0,01900;0,0282741;;0,15;198,00;;;
;;199;16,68000;2,66800;0,037000;88,175;97,86;-73,3401;0,000;101,016;30,100;0,000;536,450;576,250;25,00;1130,517;263,190;0,000;843,900;872,400;855,800;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,875;24,257;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;121,1397;33,00993;149,7773;0,03671265;0,03671265;0,00154;2,52273;174,4341;17,271009;0,022245;26,232955;28,179217;0,0055;0,5497;7,42;741,28;0,00;0,09;8,92;;876,246;877,746;1,2118818;20,47400;0,39900;0,01500;0,0235344;;0,10;199,00;;;
;;200;17,12600;2,34600;0,038000;85,925;97,49;-73,3601;0,000;101,016;30,100;0,000;530,550;568,050;25,00;1129,483;263,190;0,000;841,000;872,300;855,700;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,881;24,262;0,59;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;101,2749;0,00000;358,7474;0,01752726;0,01752726;0,00152;4,58620;174,5354;17,143765;0,025996;25,753295;27,573573;0,0063;0,6285;7,42;741,91;0,00;0,08;7,50;;872,421;877,746;1,0131541;20,54500;0,35500;0,01500;0,0198137;;0,08;200,00;;;
;;201;17,59100;1,95000;0,036000;83,925;98,71;-73,3801;0,000;101,010;30,100;0,000;524,950;560,350;25,00;1129,517;263,190;0,000;841,400;872,200;855,500;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,883;24,262;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;87,3755;42,05971;154,2794;0,02078247;0,02078247;0,00031;3,30330;174,6227;17,033202;0,013526;25,317133;27,024394;0,0032;0,3205;7,43;742,23;0,00;0,07;6,44;;868,550;870,050;0,8741047;20,59900;0,31200;0,00700;0,0172001;;0,06;201,00;;;
;;202;17,95100;1,65100;0,020000;83,400;98,44;-73,4000;0,000;101,014;30,100;0,000;519,650;553,050;25,00;1129,017;263,190;0,000;840,100;872,100;855,400;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,814;24,267;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;74,9452;0,00000;254,9320;0,01494344;0,01494344;0,00046;4,09584;174,6977;17,066213;0,016251;25,110095;26,724022;0,0038;0,3808;7,43;742,61;0,00;0,06;5,56;;864,652;870,050;0,7497514;20,64600;0,28300;0,00800;0,0147210;;0,04;202,00;;;
;;203;18,38100;1,30700;0,015000;83,575;98,67;-73,4100;0,000;101,014;30,100;0,000;514,550;546,150;25,00;1128,483;263,190;0,000;838,800;872,000;855,200;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,868;24,270;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;67,7397;0,00000;0,0000;0,00835164;0,00835164;-0,00151;6,39686;174,7654;17,168565;0,013996;25,012773;26,548880;0,0033;0,3258;7,43;742,93;0,00;0,05;4,95;;860,744;862,242;0,6776683;20,68000;0,25200;-0,00500;0,0132232;;0,03;203,00;;;
;;204;18,79700;1,07300;0,000000;82,475;98,96;-73,4200;0,000;101,012;30,100;0,000;509,750;539,650;25,00;1128,117;263,190;0,000;837,900;871,900;855,100;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,875;24,257;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;58,6729;0,00000;151,4834;0,01668294;0,01668294;-0,00120;2,86588;174,8241;17,135317;0,011004;24,731454;26,182107;0,0025;0,2526;7,43;743,19;0,00;0,05;4,31;;856,835;862,242;0,5869640;20,71300;0,23100;-0,00300;0,0114736;;0,02;204,00;;;
;;205;19,19800;0,83300;-0,004000;82,500;99,79;-73,4401;0,000;101,004;30,100;0,000;505,050;533,450;25,00;1127,717;263,190;0,000;836,800;871,900;855,000;320,650;;;;;0,00;0,00;0,00;3,00;1,99;15,860;24,283;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;53,5645;0,00000;56,7411;0,01084391;0,01084391;-0,00090;3,84678;174,8777;17,217472;0,002697;24,620906;26,005389;0,0006;0,0615;7,44;743,25;0,00;0,04;3,92;;852,929;854,421;0,5358588;20,73500;0,20700;-0,00100;0,0104236;;0,00;205,00;;;
;;206;19,55100;0,68800;-0,002000;80,775;99,69;-73,4401;0,000;101,016;30,100;0,000;500,650;527,650;25,00;1127,450;263,190;0,000;836,100;871,900;854,900;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,847;24,267;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;45,9191;0,00000;0,0000;-0,00166829;-0,00166829;-0,00180;-21,86618;174,9236;17,111220;0,003668;24,255792;25,563904;0,0008;0,0822;7,44;743,33;0,00;0,04;3,34;;849,030;854,421;0,4593751;20,76400;0,18800;-0,00700;0,0089894;;0,00;206,00;;;
;;207;19,84300;0,55300;0,001000;81,225;100,06;-73,4401;0,000;101,016;30,100;0,000;496,550;522,150;25,00;1127,250;263,190;0,000;835,700;871,900;854,700;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,864;24,251;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;38,0784;0,00000;0,0000;-0,00083415;-0,00083415;0,00275;-38,02652;174,9617;17,229512;-0,000072;24,223463;25,472321;0,0000;-0,0016;7,44;743,33;0,00;0,03;2,91;;845,131;846,609;0,3809361;20,78800;0,16900;0,02300;0,0074045;;0,00;207,00;;;
;;208;20,07600;0,47300;0,009000;82,500;100,29;-73,4401;0,000;101,016;30,100;0,000;492,550;516,850;25,00;1126,983;263,190;0,000;834,900;871,900;854,700;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,860;24,278;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,3193;0,00000;0,0000;0,00583903;0,00583903;0,00155;4,90275;174,9950;17,434577;-0,002297;24,314313;25,513862;-0,0005;-0,0514;7,44;743,33;0,00;0,03;2,54;;841,239;846,609;0,3333267;20,80900;0,15600;0,01500;0,0064018;;0,00;208,00;;;
;;209;20,25200;0,39900;0,019000;81,275;100,43;-73,4501;0,000;101,014;30,100;0,000;488,550;511,750;25,00;1126,850;263,190;0,000;834,600;871,900;854,600;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,854;24,270;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,9169;0,00000;0,0000;0,00583903;0,00583903;0,00216;4,20277;175,0239;17,375351;-0,003767;24,034931;25,176289;-0,0008;-0,0832;7,44;743,33;0,00;0,02;2,22;;837,363;838,828;0,2892848;20,82500;0,14100;0,01900;0,0055749;;-0,01;209,00;;;
;;210;20,37900;0,35500;0,015000;82,725;100,46;-73,4501;0,000;101,018;30,000;0,000;484,750;506,750;25,00;1126,683;263,190;0,000;834,100;872,000;854,500;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,877;24,297;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,7117;0,00000;0,0000;-0,00166829;-0,00166829;0,00172;-13,28349;175,0496;17,598233;-0,003987;24,153895;25,250100;-0,0009;-0,0883;7,44;743,33;0,00;0,02;1,98;;833,506;838,828;0,2572203;20,83900;0,13100;0,01600;0,0048938;;-0,01;210,00;;;
;;211;20,47400;0,31200;0,015000;83,675;100,47;-73,4501;0,000;101,016;30,000;0,000;481,050;501,950;25,00;1126,750;263,190;0,000;834,300;872,100;854,400;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,881;24,278;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,8761;0,00000;0,0000;0,00500488;0,00500488;0,00236;3,92683;175,0715;17,766929;-0,004138;24,199302;25,250681;-0,0009;-0,0916;7,44;743,33;0,00;0,02;1,72;;829,668;831,118;0,2188485;20,85300;0,12100;0,02000;0,0041244;;-0,01;211,00;;;
;;212;20,54500;0,28300;0,007000;81,350;100,47;-73,4601;0,000;101,016;30,000;0,000;477,550;497,450;25,00;1126,850;263,190;0,000;834,600;872,200;854,300;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,839;24,265;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,8606;0,00000;-71,8562;0,01251221;0,01251221;0,00079;1,42535;175,0913;17,582432;-0,004139;23,773770;24,764448;-0,0009;-0,0899;7,44;743,33;0,00;0,02;1,53;;825,853;831,118;0,1986859;20,86200;0,11500;0,01000;0,0037829;;-0,02;212,00;;;
;;213;20,59900;0,25200;0,008000;84,050;100,45;-73,4701;0,000;101,008;30,000;0,000;474,250;493,150;25,00;1126,817;263,190;0,000;834,400;872,300;854,300;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,852;24,281;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,3354;0,00000;0,0000;-0,00083415;-0,00083415;-0,00062;-19,83278;175,1107;17,933902;-0,003942;24,081437;25,041140;-0,0009;-0,0866;7,44;743,33;0,00;0,02;1,44;;822,068;823,507;0,1934311;20,86800;0,10900;0,00100;0,0036099;;-0,03;213,00;;;
;;214;20,64600;0,23100;-0,005000;84,675;100,46;-73,4601;0,000;101,016;30,000;0,000;471,050;489,150;25,00;1126,817;263,190;0,000;834,400;872,400;854,200;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,852;24,281;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,8089;0,00000;0,0000;-0,00583903;-0,00583903;-0,00142;-2,66399;175,1285;18,061495;-0,003986;24,089122;25,014742;-0,0009;-0,0874;7,44;743,33;0,00;0,02;1,31;;818,313;823,507;0,1781603;20,87500;0,10500;-0,00400;0,0033009;;-0,02;214,00;;;
;;215;20,68000;0,20700;-0,003000;83,800;100,48;-73,4601;0,000;101,010;30,000;0,000;468,050;485,350;25,00;1126,917;263,190;0,000;834,600;872,500;854,200;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,852;24,257;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,3517;0,00000;0,0000;-0,00583903;-0,00583903;-0,00110;-2,42239;175,1448;18,025424;-0,004241;23,887901;24,770843;-0,0009;-0,0921;7,44;743,33;0,00;0,01;1,21;;814,587;816,013;0,1635827;20,88000;0,10000;-0,00200;0,0030369;;-0,02;215,00;;;
;;216;20,71300;0,18800;-0,001000;83,750;100,43;-73,4501;0,000;101,018;30,000;0,000;465,150;481,750;25,00;1126,950;263,190;0,000;834,700;872,600;854,100;320,650;;;;;0,00;0,00;0,00;3,00;2,00;15,875;24,281;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,2306;0,00000;0,0000;0,00000000;0,00000000;-0,00111;Infinity;175,1601;18,076132;-0,003691;23,806678;24,656277;-0,0008;-0,0798;7,44;743,33;0,00;0,01;1,13;;810,889;816,013;0,1523672;20,88400;0,09800;-0,00200;0,0028207;;-0,01;216,00;;;
;;217;20,73500;0,16900;-0,007000;83,900;100,47;-73,4601;0,000;101,014;30,000;0,000;462,350;478,250;25,00;1126,917;263,190;0,000;834,500;872,700;854,100;320,650;;;;;0,00;0,00;0,00;3,00;2,01;15,866;24,278;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,3083;0,00000;0,0000;0,00667318;0,00667318;0,00033;1,88410;175,1734;18,147013;-0,004122;23,756162;24,573125;-0,0009;-0,0888;7,44;743,33;0,00;0,01;1,04;;807,218;808,629;0,1331362;20,88900;0,09400;0,00700;0,0024557;;-0,02;217,00;;;
;;218;20,76400;0,15600;0,023000;86,025;100,46;-73,4601;0,000;101,016;30,000;0,000;459,750;474,950;25,00;1126,750;263,190;0,000;834,000;872,800;854,000;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,854;24,270;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,1137;0,00000;0,0000;-0,00083415;-0,00083415;0,00082;-14,62921;175,1855;18,427273;-0,003992;23,987395;24,780452;-0,0009;-0,0867;7,44;743,33;0,00;0,01;0,97;;803,573;808,629;0,1211858;20,89300;0,09200;0,01000;0,0022015;;-0,02;218,00;;;
;;219;20,78800;0,14100;0,015000;85,725;100,42;-73,4601;0,000;101,016;30,000;0,000;457,250;471,750;25,00;1126,750;263,190;0,000;833,900;872,900;854,000;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,906;24,283;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,6357;0,00000;0,0000;-0,00083415;-0,00083415;0,00245;-13,62805;175,1961;18,445333;-0,003629;23,880339;24,637616;-0,0008;-0,0784;7,44;743,33;0,00;0,01;0,91;;799,956;801,353;0,1063994;20,89600;0,08900;0,02000;0,0019319;;-0,02;219,00;;;
;;220;20,80900;0,13100;0,019000;85,075;100,43;-73,4601;0,000;101,016;30,000;0,000;454,750;468,750;25,00;1126,850;263,190;0,000;834,200;873,000;853,900;320,650;;;;;0,00;0,00;0,00;3,00;2,01;15,896;24,283;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,3959;0,00000;0,0000;0,00583903;0,00583903;0,00115;1,79988;175,2065;18,425710;-0,003725;23,724508;24,454894;-0,0008;-0,0799;7,44;743,33;0,00;0,01;0,85;;796,367;801,353;0,1040002;20,89900;0,08600;0,01200;0,0018897;;-0,02;220,00;;;
;;221;20,82500;0,12100;0,016000;87,200;100,44;-73,4701;0,000;101,014;30,000;0,000;452,450;465,850;25,00;1126,883;263,190;0,000;834,200;873,100;853,900;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,883;24,267;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,5869;0,00000;0,0000;0,00667318;0,00667318;-0,00032;1,55558;175,2171;18,701763;-0,003820;23,958158;24,667715;-0,0008;-0,0826;7,44;743,33;0,00;0,01;0,82;;792,811;794,197;0,1059117;20,90100;0,08500;0,00300;0,0018953;;-0,03;221,00;;;
;;222;20,83900;0,11500;0,020000;88,175;100,46;-73,4701;0,000;101,018;30,000;0,000;450,150;463,150;25,00;1126,850;263,190;0,000;834,000;873,200;853,900;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,896;24,273;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,3830;0,00000;0,0000;-0,00667318;-0,00667318;0,00001;-1,43851;175,2265;18,854009;-0,004066;24,030412;24,724393;-0,0009;-0,0881;7,44;743,33;0,00;0,01;0,74;;789,285;794,197;0,0938680;20,90500;0,08200;0,00500;0,0016664;;-0,03;222,00;;;
;;223;20,85300;0,10900;0,010000;85,825;100,47;-73,4601;0,000;101,012;30,000;0,000;447,950;460,450;25,00;1126,850;263,190;0,000;833,900;873,400;853,800;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,927;24,291;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,2169;0,00000;0,0000;-0,00583903;-0,00583903;-0,00032;-1,52816;175,2347;18,646689;-0,004127;23,650022;24,309974;-0,0009;-0,0880;7,44;743,33;0,00;0,01;0,65;;785,785;787,159;0,0822020;20,90900;0,08000;0,00300;0,0014753;;-0,02;223,00;;;
;;224;20,86200;0,10500;0,001000;85,925;100,43;-73,4601;0,000;101,012;30,000;0,000;445,750;457,850;25,00;1126,817;263,190;0,000;833,700;873,500;853,800;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,931;24,278;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,4012;0,00000;0,0000;0,00166829;0,00166829;-0,00114;5,02166;175,2431;18,703535;-0,003768;23,605615;24,246395;-0,0008;-0,0801;7,44;743,33;0,00;0,01;0,63;;782,314;787,159;0,0840454;20,91000;0,07800;-0,00200;0,0015034;;-0,02;224,00;;;
;;225;20,86800;0,10000;-0,004000;86,900;100,39;-73,4601;0,000;101,016;30,000;0,000;443,850;455,450;25,00;1127,050;263,190;0,000;834,300;873,600;853,800;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,940;24,294;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,6993;0,00000;0,0000;-0,00583903;-0,00583903;-0,00232;-1,39654;175,2518;18,849567;-0,003337;23,688517;24,307615;-0,0007;-0,0711;7,44;743,33;0,00;0,01;0,62;;778,875;780,237;0,0870280;20,91100;0,07700;-0,00900;0,0015441;;-0,02;225,00;;;
;;226;20,87500;0,09800;-0,002000;89,450;100,41;-73,4501;0,000;101,016;30,000;0,000;442,050;453,250;25,00;1127,283;263,190;0,000;834,900;873,700;853,800;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,923;24,299;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,5696;0,00000;0,0000;-0,00667318;-0,00667318;-0,00083;-1,19834;175,2594;19,163026;-0,003500;23,984780;24,592471;-0,0008;-0,0755;7,44;743,33;0,00;0,01;0,58;;775,465;780,237;0,0757259;20,91300;0,07600;0,00000;0,0013222;;-0,01;226,00;;;
;;227;20,88000;0,09400;-0,002000;85,800;100,38;-73,4501;0,000;101,016;30,000;0,000;440,250;451,050;25,00;1127,383;263,196;0,000;835,000;873,900;853,800;320,750;;;;;0,00;0,00;0,00;3,00;2,01;15,912;24,294;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,3201;0,00000;0,0000;0,00583903;0,00583903;0,00051;1,24544;175,2657;18,806309;-0,003220;23,442461;24,017540;-0,0007;-0,0678;7,44;743,33;0,00;0,01;0,53;;772,079;773,429;0,0632265;20,91500;0,07400;0,00800;0,0011256;;-0,01;227,00;;;
;;228;20,88400;0,09200;0,007000;87,100;100,39;-73,4601;0,000;101,010;30,000;0,000;438,550;448,850;25,00;1127,450;263,196;0,000;835,200;874,000;853,700;320,750;;;;;0,00;0,00;0,00;3,00;2,02;15,877;24,289;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6113;0,00000;-60,7357;0,01167806;0,01167806;0,00319;0,60375;175,2703;18,984935;-0,003351;23,573740;24,127405;-0,0007;-0,0709;7,44;743,33;0,00;0,01;0,50;;768,717;773,429;0,0461315;20,91700;0,07300;0,02400;0,0008151;;-0,02;228,00;;;
;;229;20,88900;0,08900;0,010000;90,800;100,36;-73,4701;0,000;101,010;30,000;0,000;436,850;446,850;25,00;1127,483;263,196;0,000;835,200;874,100;853,700;320,750;;;;;0,00;0,00;0,00;3,00;2,02;15,906;24,297;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,8831;0,00000;0,0000;0,00500488;0,00500488;0,00241;1,32237;175,2752;19,421660;-0,003038;24,022542;24,572445;-0,0007;-0,0655;7,44;743,33;0,00;0,01;0,49;;765,381;766,723;0,0488503;20,91800;0,07100;0,01900;0,0008432;;-0,03;229,00;;;
;;230;20,89300;0,08600;0,020000;89,675;100,42;-73,4701;0,000;101,010;30,000;0,000;435,150;444,750;25,00;1127,583;263,196;0,000;835,400;874,200;853,700;320,750;;;;;0,00;0,00;0,00;3,00;2,02;15,933;24,281;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,6787;0,00000;0,0000;0,00000000;0,00000000;0,00138;Infinity;175,2799;19,338634;-0,003658;23,826764;24,352415;-0,0008;-0,0781;7,44;743,33;0,00;0,01;0,44;;762,074;766,723;0,0468053;20,92000;0,07000;0,01300;0,0008109;;-0,03;230,00;;;
