General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;218;19,41700;1,33000;0,008000;89,025;92,40;-22,0701;0,000;101,048;35,500;0,005;410,050;439,150;26,90;844,850;263,177;0,000;577,900;582,600;554,600;313,050;;;;;0,00;0,00;0,00;3,00;2,73;15,790;27,269;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;463,1429;18,81376;71,1850;0,24747721;0,24747721;0,00258;1,66483;51,7030;20,361934;0,079323;23,640470;25,318163;0,0176;1,7524;2,03;202,00;0,00;0,41;35,07;;236,100;235,266;4,6559759;19,38700;1,36600;0,01800;0,0773310;;49,15;218,00;;;
;;219;19,42300;1,32600;0,005000;95,825;92,11;-22,4000;0,000;101,048;35,500;0,005;410,650;440,150;26,90;844,983;263,177;0,000;578,300;582,600;554,600;313,050;;;;;0,00;0,00;0,00;3,00;2,73;15,776;27,279;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;482,8478;18,08986;70,9785;0,26833089;0,26833089;-0,00049;1,59787;52,1858;21,109840;0,082531;24,544660;26,307883;0,0190;1,8945;2,05;203,89;0,00;0,43;36,47;;237,181;237,440;4,8540686;19,38200;1,37100;0,00100;0,0777668;;48,82;219,00;;;
;;220;19,42600;1,32800;0,004000;93,350;91,44;-22,5701;0,000;101,044;35,600;0,005;410,850;439,950;26,90;844,983;263,177;0,000;578,400;582,500;554,600;313,050;;;;;0,00;0,00;0,00;3,00;2,73;15,807;27,274;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;477,9049;33,90206;144,1684;0,14171346;0,14171346;0,00044;2,99671;52,6637;20,830368;0,089761;24,231512;25,947800;0,0204;2,0323;2,07;205,92;0,00;0,42;36,13;;238,287;237,440;4,8043778;19,37600;1,37600;0,00600;0,0780058;;48,65;220,00;;;
;;221;19,43300;1,33300;0,002000;91,950;91,90;-22,7101;0,000;101,044;35,600;0,005;411,250;440,650;26,90;844,617;263,177;0,000;577,300;582,500;554,600;313,050;;;;;0,00;0,00;0,00;3,00;2,74;15,833;27,274;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;475,5058;40,13655;161,0516;0,11909993;0,11909993;0,00007;3,54246;53,1392;20,663522;0,084817;24,060826;25,780918;0,0192;1,9080;2,09;207,83;0,00;0,42;35,93;;239,366;239,627;4,7802601;19,37200;1,37800;0,00400;0,0782427;;48,51;221,00;;;
;;222;19,43200;1,34100;0,007000;93,175;91,86;-22,8500;0,000;101,048;35,600;0,005;411,550;440,950;26,90;844,617;263,177;0,000;577,300;582,500;554,600;313,050;;;;;0,00;0,00;0,00;3,00;2,74;15,776;27,266;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;477,9870;17,96291;72,4952;0,26750692;0,26750692;0,00043;1,58707;53,6172;20,793128;0,085161;24,229403;25,960285;0,0194;1,9291;2,11;209,76;0,00;0,42;36,13;;240,435;239,627;4,8052031;19,37300;1,37800;0,00600;0,0781602;;48,37;222,00;;;
;;223;19,42500;1,35100;0,000000;89,675;92,07;-23,2101;0,000;101,048;35,600;0,005;412,150;441,850;26,90;844,583;263,177;0,000;577,300;582,400;554,600;313,050;;;;;0,00;0,00;0,00;3,00;2,74;15,790;27,269;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;469,1575;17,30793;68,0654;0,27250163;0,27250163;0,00151;1,53420;54,0864;20,384003;0,082915;23,787295;25,501434;0,0185;1,8450;2,13;211,61;0,00;0,42;35,51;;241,480;241,714;4,7164404;19,36900;1,38400;0,01200;0,0782575;;48,01;223,00;;;
;;224;19,41700;1,35800;0,007000;92,075;91,60;-23,3600;0,000;101,044;35,500;0,005;412,550;442,150;26,90;844,683;263,177;0,000;577,600;582,400;554,600;313,050;;;;;0,00;0,00;0,00;3,00;2,74;15,782;27,279;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;477,9628;40,02939;166,3418;0,12003581;0,12003581;0,00262;3,55381;54,5643;20,644958;0,088071;24,115200;25,845439;0,0200;1,9862;2,15;213,59;0,00;0,43;36,22;;242,516;241,714;4,8049605;19,35800;1,39400;0,01800;0,0787228;;47,86;224,00;;;
;;225;19,40700;1,36700;0,023000;92,075;91,60;-23,5201;0,000;101,044;35,500;0,005;412,550;442,150;26,90;844,883;263,177;0,000;578,300;582,400;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,74;15,803;27,269;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;479,4687;16,91181;70,0562;0,28501383;0,28501383;0,00389;1,49893;55,0438;20,644958;0,088071;24,115200;25,845439;0,0200;1,9862;2,17;215,58;0,00;0,43;36,35;;243,566;243,782;4,8200988;19,35200;1,39600;0,02500;0,0789735;;47,70;225,00;;;
;;226;19,39800;1,36700;0,023000;88,700;92,38;-23,8900;0,000;101,048;35,500;0,005;412,850;442,350;26,90;844,950;263,177;0,000;578,400;582,400;554,600;313,050;;;;;0,00;0,00;0,00;3,00;2,74;15,814;27,279;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;471,1383;17,48808;65,4092;0,27083333;0,27083333;0,00471;1,55339;55,5149;20,255693;0,079604;23,677708;25,369588;0,0177;1,7622;2,18;217,34;0,00;0,42;35,76;;244,592;243,782;4,7363537;19,34800;1,40100;0,03000;0,0790941;;47,33;226,00;;;
;;227;19,38900;1,36500;0,030000;90,775;90,58;-24,0302;0,000;101,048;35,500;0,005;413,150;442,850;26,90;844,683;263,177;0,000;577,700;582,400;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,74;15,807;27,290;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;479,2815;36,35352;168,6615;0,13253784;0,13253784;0,00459;3,22421;55,9942;20,483808;0,099219;23,961760;25,684292;0,0224;2,2236;2,21;219,56;0,00;0,43;36,36;;245,608;245,857;4,8182164;19,33900;1,40700;0,02900;0,0795690;;47,19;227,00;;;
;;228;19,38500;1,36600;0,019000;90,875;91,46;-24,1901;0,000;101,052;35,500;0,005;413,550;443,250;26,90;844,717;263,177;0,000;577,900;582,300;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,74;15,797;27,271;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;481,3678;36,53700;152,4720;0,13244629;0,13244629;0,00404;3,23613;56,4756;20,485173;0,089546;23,986558;25,709206;0,0202;2,0088;2,23;221,57;0,00;0,43;36,50;;246,637;245,857;4,8391905;19,33300;1,41100;0,02600;0,0799126;;47,03;228,00;;;
;;229;19,38700;1,37100;0,018000;92,350;92,19;-24,3301;0,000;101,048;35,500;0,005;413,950;443,550;26,90;844,617;263,177;0,000;577,600;582,300;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,75;15,841;27,277;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;487,0693;17,91322;67,9200;0,27334595;0,27334595;-0,00012;1,57878;56,9626;20,640772;0,081648;24,192130;25,922017;0,0186;1,8468;2,25;223,42;0,00;0,43;36,80;;247,675;247,930;4,8965073;19,33200;1,41000;0,00300;0,0802504;;46,89;229,00;;;
;;230;19,38700;1,37600;0,001000;90,275;92,41;-24,7001;0,000;101,052;35,500;0,005;414,250;443,850;26,90;844,383;263,177;0,000;576,900;582,300;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,75;15,799;27,306;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;479,1518;18,00668;66,6091;0,26750692;0,26750692;0,00331;1,59210;57,4418;20,400176;0,079232;23,927467;25,637190;0,0178;1,7724;2,26;225,19;0,00;0,43;36,30;;248,698;247,930;4,8169127;19,33500;1,40800;0,02200;0,0798755;;46,52;230,00;;;
;;231;19,38200;1,37800;0,006000;90,800;92,76;-24,8301;0,000;101,052;35,500;0,005;414,750;444,750;26,90;845,150;263,177;0,000;579,300;582,200;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,75;15,807;27,282;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;481,9385;40,39659;142,1579;0,11993408;0,11993408;-0,00029;3,57493;57,9237;20,447073;0,075487;24,011419;25,748231;0,0170;1,6960;2,28;226,89;0,00;0,43;36,43;;249,702;249,978;4,8449280;19,33300;1,41400;0,00200;0,0801564;;46,39;231,00;;;
;;232;19,37600;1,37800;0,004000;87,500;92,79;-24,9800;0,000;101,052;35,500;0,005;415,250;445,350;26,90;845,150;263,177;0,000;579,300;582,200;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,75;15,833;27,282;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;476,3746;36,13581;125,7619;0,13252767;0,13252767;0,00113;3,21104;58,4001;20,059987;0,075115;23,585254;25,294865;0,0167;1,6579;2,30;228,55;0,00;0,43;36,07;;250,691;249,978;4,7889942;19,31800;1,43000;0,01000;0,0807657;;46,24;232,00;;;
;;233;19,37200;1,38400;0,006000;92,750;92,33;-25,1301;0,000;101,048;35,500;0,005;415,750;445,650;26,90;845,750;263,177;0,000;581,100;582,200;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,75;15,828;27,282;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;496,0421;17,49076;64,2197;0,28510539;0,28510539;0,00171;1,56351;58,8961;20,640597;0,080142;24,297120;26,044525;0,0183;1,8213;2,32;230,37;0,00;0,45;37,62;;251,702;252,030;4,9867110;19,29600;1,45500;0,01300;0,0817430;;46,09;233,00;;;
;;234;19,37300;1,39400;0,012000;95,275;90,75;-25,5101;0,000;101,048;35,500;0,005;415,750;445,350;26,90;846,817;263,177;0,000;584,400;582,100;554,500;313,050;;;;;0,00;0,00;0,00;3,00;2,75;15,769;27,285;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;510,6299;18,50359;81,2493;0,27742513;0,27742513;0,00173;1,64121;59,4068;20,919668;0,097412;24,625628;26,378890;0,0225;2,2422;2,34;232,61;0,00;0,46;38,68;;252,777;252,030;5,1333620;19,27200;1,46600;0,01300;0,0830356;;45,71;234,00;;;
;;235;19,36900;1,39600;0,018000;91,700;89,50;-25,6500;0,000;101,050;35,500;0,005;415,950;445,250;26,90;846,483;263,177;0,000;583,400;582,200;554,400;313,050;;;;;0,00;0,00;0,00;3,00;2,75;15,820;27,293;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;502,9760;38,90623;194,2107;0,12996419;0,12996419;0,00423;3,43860;59,9098;20,518497;0,111238;24,165008;25,867219;0,0252;2,5107;2,36;235,12;0,00;0,45;38,14;;253,858;254,136;5,0564173;19,26300;1,46700;0,02700;0,0833944;;45,57;235,00;;;
;;236;19,35800;1,40100;0,025000;86,500;89,96;-25,8101;0,000;101,052;35,500;0,005;416,150;445,450;26,90;845,950;263,177;0,000;581,900;582,100;554,400;313,050;;;;;0,00;0,00;0,00;3,00;2,75;15,805;27,285;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;488,0389;34,23513;163,2132;0,14331055;0,14331055;0,00393;3,01943;60,3978;19,923450;0,106114;23,475492;25,128339;0,0234;2,3267;2,39;237,45;0,00;0,43;36,99;;254,882;254,136;4,9062547;19,26500;1,46300;0,02600;0,0833339;;45,41;236,00;;;
;;237;19,35200;1,40700;0,030000;91,650;89,61;-25,9700;0,000;101,050;35,500;0,005;416,650;446,250;26,90;845,383;263,177;0,000;580,200;582,100;554,400;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,820;27,293;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;499,3028;17,41252;86,6951;0,28826904;0,28826904;0,00513;1,54202;60,8971;20,495664;0,110016;24,178739;25,896465;0,0250;2,4860;2,41;239,93;0,01;0,44;37,89;;255,889;256,221;5,0194910;19,27200;1,46100;0,03200;0,0828736;;45,25;237,00;;;
;;238;19,34800;1,41100;0,029000;90,900;89,60;-26,3500;0,000;101,050;35,500;0,005;417,050;446,650;26,90;845,117;263,177;0,000;579,600;582,000;554,300;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,830;27,290;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;497,1650;17,22793;85,9341;0,29011027;0,29011027;0,00421;1,53383;61,3943;20,401839;0,110153;24,091160;25,801023;0,0249;2,4799;2,44;242,41;0,00;0,44;37,74;;256,908;256,221;4,9979996;19,27100;1,46900;0,02700;0,0828980;;44,87;238,00;;;
;;239;19,33900;1,41000;0,026000;87,675;92,03;-26,5101;0,000;101,050;35,500;0,005;417,350;447,050;26,90;845,183;263,177;0,000;579,900;581,900;554,300;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,828;27,279;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;493,0892;37,64062;140,8200;0,13169352;0,13169352;0,00448;3,35448;61,8874;20,029454;0,083389;23,668449;25,352773;0,0185;1,8447;2,46;244,26;0,00;0,44;37,45;;257,904;258,229;4,9570262;19,25300;1,48500;0,02900;0,0837546;;44,71;239,00;;;
;;240;19,33300;1,40800;0,003000;87,975;92,69;-26,6500;0,000;101,050;35,500;0,005;417,650;447,550;26,90;844,983;263,177;0,000;579,300;581,900;554,300;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,778;27,290;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;501,7057;42,94964;144,7882;0,11743164;0,11743164;0,00042;3,81400;62,3891;20,056485;0,076265;23,717428;25,415383;0,0170;1,6913;2,47;245,95;0,00;0,45;37,99;;258,902;258,229;5,0436471;19,23100;1,50300;0,00600;0,0851133;;44,57;240,00;;;
;;241;19,33200;1,41400;0,022000;93,100;92,00;-26,7900;0,000;101,050;35,500;0,005;417,950;447,950;26,90;845,217;263,177;0,000;580,000;581,900;554,300;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,774;27,295;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;519,5554;18,43232;67,7692;0,28336589;0,28336589;0,00061;1,62873;62,9086;20,625007;0,083687;24,407242;26,159168;0,0192;1,9102;2,49;247,86;0,00;0,46;39,31;;259,947;260,288;5,2230909;19,22000;1,50600;0,00700;0,0857174;;44,43;241,00;;;
;;242;19,33500;1,43000;0,002000;87,925;90,90;-27,1801;0,000;101,054;35,500;0,005;418,450;448,650;26,90;845,117;263,177;0,000;579,900;581,800;554,200;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,799;27,293;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;503,6644;16,74054;70,6599;0,30245972;0,30245972;0,00378;1,48303;63,4123;20,031609;0,095746;23,733385;25,446249;0,0214;2,1259;2,51;249,99;0,00;0,45;38,20;;260,987;260,288;5,0633379;19,21900;1,50700;0,02500;0,0855573;;44,04;242,00;;;
;;243;19,33300;1,45500;0,010000;88,725;91,46;-27,3500;0,000;101,050;35,500;0,005;418,950;449,350;26,90;845,183;263,177;0,000;580,100;581,800;554,200;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,820;27,290;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;506,3098;41,84668;165,3856;0,12163289;0,12163289;0,00007;3,69221;63,9186;20,110522;0,089628;23,855351;25,586351;0,0201;2,0010;2,53;251,99;0,00;0,45;38,29;;261,991;262,367;5,0899322;19,22200;1,50300;0,00400;0,0856684;;43,87;243,00;;;
;;244;19,31800;1,46600;0,013000;92,650;92,25;-27,5000;0,000;101,050;35,500;0,005;419,650;450,650;26,90;845,283;263,177;0,000;580,400;581,800;554,200;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,778;27,306;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;514,5483;17,78478;63,9893;0,29085286;0,29085286;0,00079;1,57113;64,4331;20,533384;0,080981;24,397652;26,199933;0,0186;1,8513;2,55;253,84;0,00;0,46;38,94;;263,009;262,367;5,1727544;19,22900;1,49800;0,00800;0,0852662;;43,72;244,00;;;
;;245;19,29600;1,46700;0,013000;87,800;93,23;-27,8900;0,000;101,050;35,500;0,005;420,050;451,050;26,90;845,117;263,177;0,000;580,000;581,700;554,200;313,050;;;;;0,00;0,00;0,00;3,00;2,76;15,782;27,279;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;501,1419;18,42598;57,6650;0,27341715;0,27341715;-0,00011;1,62957;64,9343;19,979205;0,070443;23,761807;25,515446;0,0158;1,5683;2,57;255,41;0,00;0,45;37,91;;264,008;264,337;5,0379795;19,22800;1,50100;0,00300;0,0853484;;43,33;245,00;;;
;;246;19,27200;1,46300;0,027000;86,050;92,80;-28,0101;0,000;101,052;35,500;0,005;420,450;451,650;27,00;845,017;263,183;0,000;579,900;581,600;554,100;313,050;;;;;0,00;0,00;0,00;3,00;2,77;15,824;27,306;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;495,3810;46,68704;156,0135;0,10666911;0,10666911;0,00495;4,14451;65,4297;19,769683;0,075042;23,535007;25,281450;0,0166;1,6554;2,58;257,06;0,00;0,44;37,62;;264,961;264,337;4,9800651;19,22300;1,50500;0,03200;0,0852631;;43,21;246,00;;;
;;247;19,26300;1,46100;0,026000;87,775;92,81;-28,1500;0,000;101,054;35,500;0,005;421,050;452,450;27,00;845,317;263,177;0,000;580,800;581,600;554,100;313,050;;;;;0,00;0,00;0,00;3,00;2,77;15,774;27,290;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;500,5920;39,74852;132,6277;0,12660726;0,12660726;0,00552;3,53138;65,9302;19,952625;0,074890;23,786687;25,560591;0,0168;1,6703;2,60;258,73;0,01;0,45;38,03;;265,904;266,253;5,0324514;19,22000;1,50800;0,03500;0,0853712;;43,07;247,00;;;
;;248;19,26500;1,46900;0,032000;91,700;91,23;-28,3000;0,000;101,052;35,500;0,005;421,350;452,550;27,00;844,683;263,183;0,000;579,000;581,600;554,000;313,050;;;;;0,00;0,00;0,00;3,00;2,77;15,774;27,287;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;514,5620;17,93834;73,2048;0,28837077;0,28837077;0,00276;1,59172;66,4448;20,386591;0,092126;24,321361;26,122301;0,0211;2,0999;2,62;260,83;0,00;0,46;39,02;;266,879;266,253;5,1728918;19,21300;1,51500;0,01900;0,0858889;;42,92;248,00;;;
;;249;19,27200;1,48500;0,027000;87,900;91,78;-28,6901;0,000;101,052;35,500;0,005;421,850;453,450;27,00;845,150;263,183;0,000;580,500;581,500;554,000;313,050;;;;;0,00;0,00;0,00;3,00;2,77;15,833;27,282;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;506,7464;16,56935;62,8833;0,30745443;0,30745443;0,00306;1,47669;66,9516;19,947885;0,086059;23,826221;25,611000;0,0193;1,9232;2,64;262,75;0,00;0,45;38,46;;267,858;268,159;5,0943211;19,20000;1,53100;0,02100;0,0864498;;42,53;249,00;;;
;;250;19,27100;1,50300;0,029000;87,100;90,30;-28,8700;0,000;101,052;35,500;0,005;422,550;454,150;27,00;845,450;263,183;0,000;581,400;581,500;554,000;313,050;;;;;0,00;0,00;0,00;3,00;2,77;15,793;27,295;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;510,6739;40,51325;180,7121;0,12671916;0,12671916;0,00234;3,61626;67,4622;19,840447;0,102325;23,737219;25,512384;0,0229;2,2779;2,66;265,03;0,00;0,46;38,76;;268,821;268,159;5,1338046;19,17700;1,55300;0,01700;0,0876017;;42,35;250,00;;;
;;251;19,25300;1,50600;0,006000;91,700;90,59;-29,0201;0,000;101,048;35,500;0,005;422,750;454,250;26,90;845,150;263,183;0,000;580,700;581,400;553,900;313,050;;;;;0,00;0,00;0,00;3,00;2,77;15,805;27,303;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;531,0194;18,04298;76,9737;0,29586792;0,29586792;0,00150;1,60251;67,9933;20,352806;0,099180;24,361733;26,176978;0,0228;2,2654;2,69;267,30;0,00;0,47;40,25;;269,825;270,157;5,3383378;19,15500;1,56600;0,01200;0,0888094;;42,20;251,00;;;
;;252;19,23100;1,50700;0,007000;92,450;90,90;-29,4200;0,000;101,048;35,500;0,005;422,950;454,250;26,90;845,183;263,183;0,000;580,900;581,300;553,900;313,050;;;;;0,00;0,00;0,00;3,00;2,77;15,805;27,293;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;537,2776;19,52794;79,7824;0,27659098;0,27659098;0,00043;1,72757;68,5305;20,431035;0,095734;24,466941;26,277593;0,0221;2,1951;2,71;269,49;0,00;0,48;40,68;;270,874;270,157;5,4012515;19,14300;1,57200;0,00600;0,0895181;;41,80;252,00;;;
;;253;19,22000;1,50300;0,025000;85,300;91,61;-29,5400;0,000;101,052;35,500;0,005;423,250;454,850;26,90;845,183;263,183;0,000;580,900;581,300;553,900;313,050;;;;;0,00;0,00;0,00;3,00;2,77;15,786;27,287;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;516,9713;42,41217;158,9545;0,12253825;0,12253825;-0,00080;3,74675;69,0475;19,618123;0,087887;23,510112;25,265385;0,0195;1,9375;2,73;271,43;0,00;0,46;39,10;;271,887;272,164;5,1971126;19,14100;1,57300;-0,00100;0,0897051;;41,68;253,00;;;
;;254;19,21900;1,49800;0,004000;85,425;91,62;-29,7101;0,000;101,052;35,500;0,005;424,150;456,250;26,90;845,117;263,183;0,000;580,800;581,300;553,800;313,050;;;;;0,00;0,00;0,00;3,00;2,78;15,799;27,306;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;515,7375;34,57082;130,2274;0,14997355;0,14997355;0,00110;3,06034;69,5632;19,611653;0,087883;23,552333;25,334792;0,0195;1,9428;2,75;273,37;0,00;0,46;39,07;;272,849;272,164;5,1847088;19,14200;1,57300;0,01000;0,0895197;;41,51;254,00;;;
