General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Smooth data?;;34;20,93000;0,16800;0,003000;101,075;93,25;-1,4100;0,000;101,406;20,700;0,000;348,550;358,050;25,20;1012,383;263,177;0,000;724,100;760,800;732,800;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,874;24,735;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;472,5886;17,71505;54,2235;0,26583862;0,26583862;0,00219;1,60128;3,0508;23,101843;0,070165;22,798799;23,420198;0,0144;1,4465;0,08;8,29;0,00;0,43;35,67;;82,687;71,439;4,7093458;19,54700;1,25200;0,01700;0,0685037;;71,78;34,00;;;
Correct O2 for pressure?;;35;20,90500;0,25800;0,011000;100,800;93,03;-1,5701;0,000;101,406;20,700;0,000;351,550;362,550;25,20;1012,650;263,177;0,000;724,600;761,000;732,900;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,895;24,732;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;485,8971;33,02237;102,3201;0,14662679;0,14662679;0,00238;2,97537;3,5367;22,971745;0,072530;22,865535;23,580998;0,0150;1,5056;0,10;9,80;0,00;0,44;36,66;;94,017;94,096;4,8419644;19,50000;1,28900;0,01800;0,0708490;;71,62;35,00;;;
;;36;20,85000;0,40500;0,016000;101,300;92,74;-1,7300;0,000;101,414;20,700;0,000;354,450;366,950;25,30;1012,950;263,177;0,000;725,300;761,100;733,000;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,849;24,708;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;498,7069;37,97380;120,9486;0,13086955;0,13086955;0,00480;3,43527;4,0354;22,934250;0,075727;23,016527;23,828225;0,0158;1,5884;0,11;11,39;0,00;0,45;37,72;;105,081;94,096;4,9696145;19,45600;1,32900;0,03000;0,0728519;;71,46;36,00;;;
Apparatus;;37;20,75300;0,54100;0,019000;101,225;92,56;-1,8701;0,000;101,406;20,700;0,000;357,350;371,250;25,30;1013,317;263,177;0,000;726,300;761,200;733,000;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,887;24,740;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;512,8258;18,92642;60,5155;0,27000936;0,27000936;0,00438;1,70157;4,5483;22,832543;0,077612;23,101934;24,000541;0,0163;1,6397;0,13;13,03;0,00;0,46;38,74;;115,910;116,002;5,1103092;19,40900;1,36300;0,02800;0,0752668;;71,32;37,00;;;
C-factor (SI units);0,0429;38;20,61000;0,71300;0,010000;102,175;92,25;-2,2400;0,000;101,414;20,700;0,000;360,350;375,550;25,30;1013,517;263,177;0,000;726,700;761,300;733,100;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,910;24,724;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;530,5980;18,23638;59,5505;0,28993734;0,28993734;0,00096;1,63234;5,0789;22,843748;0,081032;23,307310;24,290441;0,0173;1,7327;0,15;14,76;0,00;0,47;39,98;;126,589;116,002;5,2874086;19,36100;1,40200;0,01100;0,0778565;;70,95;38,00;;;
OD correction factor;1;39;20,43400;0,84200;0,001000;101,250;93,04;-2,4100;0,000;101,414;20,700;0,000;363,150;379,650;25,30;1013,683;263,177;0,000;727,000;761,400;733,200;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,853;24,732;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;540,2309;42,47952;122,0623;0,12672933;0,12672933;-0,00085;3,76330;5,6191;22,652273;0,072422;23,291534;24,349803;0,0155;1,5523;0,16;16,31;0,00;0,48;40,60;;137,072;137,055;5,3834010;19,32300;1,42400;0,00200;0,0799567;;70,78;39,00;;;
Duct diameter (m);0,114;40;20,24500;0,97800;-0,009000;97,675;92,20;-2,5701;0,000;101,414;20,700;0,000;365,950;383,550;25,30;1012,883;263,177;0,000;724,500;761,500;733,200;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,897;24,745;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;535,8204;17,13365;55,2073;0,31163534;0,31163534;-0,00083;1,51582;6,1549;22,163489;0,081487;22,964667;24,069130;0,0172;1,7265;0,18;18,04;0,00;0,47;40,26;;147,096;137,055;5,3394501;19,30100;1,44100;0,00200;0,0810622;;70,62;40,00;;;
O2 delay time (s);12;41;20,09800;1,06400;-0,009000;98,900;91,39;-2,9900;0,000;101,414;20,700;0,000;368,950;387,650;25,30;1012,783;263,177;0,000;724,100;761,500;733,300;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,895;24,732;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;543,5192;17,80825;63,4947;0,30413818;0,30413818;-0,00239;1,57214;6,6984;22,211183;0,090303;23,202750;24,378767;0,0193;1,9379;0,20;19,98;0,00;0,48;40,79;;156,671;156,802;5,4161687;19,28300;1,45500;-0,00600;0,0820581;;70,20;41,00;;;
CO2 delay time (s);10;42;19,93100;1,14600;-0,013000;101,825;90,69;-3,1400;0,000;101,414;20,700;0,000;371,650;391,450;25,30;1013,117;263,177;0,000;725,000;761,600;733,300;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,916;24,745;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;554,3375;38,77115;150,1814;0,14247640;0,14247640;-0,00044;3,45063;7,2528;22,455227;0,098010;23,629354;24,888230;0,0214;2,1472;0,22;22,12;0,00;0,49;41,71;;166,010;156,802;5,5239736;19,26400;1,47900;0,00400;0,0827890;;70,05;42,00;;;
CO delay time (s);10;43;19,79100;1,19700;-0,006000;104,100;91,11;-3,3199;0,000;101,408;20,700;0,000;374,150;394,950;25,30;1013,550;263,177;0,000;726,100;761,700;733,400;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,903;24,721;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;568,1546;34,48992;126,2443;0,16415405;0,16415405;-0,00025;3,05810;7,8209;22,628710;0,093361;23,972085;25,304758;0,0207;2,0796;0,24;24,20;0,00;0,50;42,74;;175,202;175,362;5,6616606;19,23600;1,49800;0,00500;0,0842146;;69,87;43,00;;;
;;44;19,68800;1,25200;0,005000;108,300;90,20;-3,5000;0,000;101,416;20,700;0,000;376,650;398,050;25,30;1013,850;263,177;0,000;726,900;761,800;733,400;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,933;24,743;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;586,1614;18,94060;76,2862;0,30839030;0,30839030;0,00157;1,68329;8,4071;23,003956;0,103445;24,532442;25,926294;0,0235;2,3609;0,26;26,56;0,00;0,52;44,16;;184,337;175,362;5,8410985;19,20800;1,52300;0,01400;0,0854784;;69,69;44,00;;;
Laboratory;;45;19,61100;1,28900;0,017000;102,300;90,96;-3,9000;0,000;101,406;20,700;0,000;378,950;401,150;25,30;1014,217;263,177;0,000;727,900;761,800;733,500;315,950;;;;;0,00;0,00;0,00;3,00;1,73;14,901;24,721;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;577,2777;18,70970;68,6432;0,30746460;0,30746460;0,00251;1,65919;8,9844;22,289697;0,095036;23,915879;25,316941;0,0211;2,1179;0,29;28,68;0,00;0,51;43,50;;193,168;193,022;5,7525718;19,17900;1,54400;0,01900;0,0868937;;69,29;45,00;;;
Laboratory name;FZJ IAS-7;46;19,54700;1,32900;0,018000;100,125;90,25;-4,0800;0,000;101,406;20,700;0,000;381,350;404,250;25,30;1014,550;263,177;0,000;728,800;761,900;733,500;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,872;24,743;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;576,4956;38,30008;151,3804;0,14999390;0,14999390;0,00460;3,38994;9,5608;21,981973;0,102880;23,735080;25,160367;0,0227;2,2786;0,31;30,96;0,00;0,51;43,49;;201,509;193,022;5,7447784;19,15500;1,56000;0,03000;0,0880018;;69,11;46,00;;;
Operator;DK + CR;47;19,50000;1,36300;0,030000;104,400;90,57;-4,2700;0,000;101,408;20,700;0,000;383,450;407,050;25,30;1014,483;263,177;0,000;728,500;761,900;733,600;315,950;;;;;0,00;0,00;0,00;3,00;1,74;14,903;24,735;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;592,7975;19,05197;72,5272;0,31005859;0,31005859;0,00568;1,68320;10,1536;22,384797;0,099368;24,303128;25,798900;0,0225;2,2567;0,33;33,22;0,01;0,52;44,73;;209,661;209,704;5,9072271;19,13700;1,57200;0,03500;0,0888703;;68,92;47,00;;;
Filename;18032026_PMMA_DE_6mm_q50_R14,csv;48;19,45600;1,40200;0,028000;97,950;90,18;-4,6600;0,000;101,408;20,600;0,000;385,950;410,150;25,30;1014,350;263,177;0,000;728,000;762,000;733,600;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,903;24,727;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;577,9119;19,91915;78,9496;0,28911336;0,28911336;0,00224;1,75766;10,7316;21,611952;0,103678;23,617031;25,097876;0,0228;2,2906;0,35;35,51;0,00;0,51;43,52;;217,488;209,704;5,7588924;19,12300;1,58500;0,01800;0,0897436;;68,53;48,00;;;
Report name;;49;19,40900;1,42400;0,011000;104,275;90,53;-4,8199;0,000;101,408;20,600;0,000;388,250;413,150;25,20;1014,350;263,177;0,000;728,000;762,000;733,600;315,950;;;;;0,00;0,00;0,00;3,00;1,74;14,924;24,737;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;597,7840;43,32881;165,6597;0,13748169;0,13748169;0,00250;3,81965;11,3293;22,232672;0,099831;24,440124;26,007565;0,0228;2,2855;0,38;37,79;0,00;0,53;45,02;;225,047;225,442;5,9569180;19,11300;1,59200;0,01900;0,0902426;;68,37;49,00;;;
;;50;19,36100;1,44100;0,002000;100,000;90,77;-5,0100;0,000;101,406;20,600;0,000;390,350;415,850;25,30;1014,483;263,177;0,000;728,300;762,000;733,700;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,884;24,743;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;588,3558;18,12887;67,3618;0,32340495;0,32340495;-0,00119;1,59507;11,9177;21,713519;0,097140;23,998531;25,566259;0,0218;2,1862;0,40;39,98;0,00;0,52;44,21;;232,407;225,442;5,8629653;19,10300;1,60100;0,00000;0,0909479;;68,18;50,00;;;
Pre-test conditions;;51;19,32300;1,45500;0,002000;100,675;88,58;-5,4200;0,000;101,408;20,600;0,000;392,450;418,550;25,30;1014,750;263,177;0,000;729,100;762,000;733,700;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,945;24,737;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;591,6417;19,60066;91,3311;0,30079142;0,30079142;-0,00234;1,72498;12,5093;21,728310;0,121623;24,144074;25,749782;0,0275;2,7568;0,43;42,74;0,00;0,52;44,43;;239,419;239,923;5,8957098;19,09500;1,60900;-0,00600;0,0913974;;67,77;51,00;;;
Ambient temperature (°C);25,2;52;19,30100;1,47900;-0,006000;97,825;89,44;-5,5800;0,000;101,416;20,600;0,000;394,350;420,850;25,20;1014,750;263,177;0,000;729,100;762,000;733,700;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,918;24,759;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;586,0802;37,88845;162,1489;0,15414429;0,15414429;-0,00099;3,33336;13,0954;21,366889;0,111912;23,857417;25,460616;0,0250;2,5082;0,45;45,24;0,00;0,51;44,05;;246,139;239,923;5,8402887;19,08000;1,62000;0,00100;0,0920768;;67,61;52,00;;;
Barometric pressure (Pa);101418;53;19,28300;1,49800;0,004000;104,775;89,00;-5,7700;0,000;101,408;20,600;0,000;396,250;423,150;25,20;1015,117;263,177;0,000;730,100;762,000;733,800;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,933;24,756;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;608,6406;34,47776;153,9937;0,17591349;0,17591349;-0,00063;3,02898;13,7041;22,059796;0,116845;24,749763;26,429936;0,0271;2,7185;0,48;47,96;0,00;0,53;45,74;;252,766;253,516;6,0651038;19,06900;1,62700;0,00300;0,0926231;;67,42;53,00;;;
Relative hunidity (%);21,0;54;19,26400;1,52300;0,005000;101,225;88,81;-5,9601;0,000;101,408;20,700;0,000;397,950;425,150;25,20;1015,017;263,177;0,000;729,900;761,900;733,800;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,918;24,745;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;598,6138;19,60882;89,3944;0,30420939;0,30420939;0,00263;1,73641;14,3027;21,636496;0,119031;24,378990;26,045301;0,0272;2,7290;0,51;50,69;0,00;0,53;45,13;;259,263;253,516;5,9651868;19,05800;1,64400;0,02000;0,0928834;;67,23;54,00;;;
;;55;19,23600;1,54400;0,014000;98,200;88,87;-6,3501;0,000;101,414;20,700;0,000;399,550;427,050;25,20;1014,950;263,177;0,000;729,700;761,900;733,800;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,929;24,748;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;595,1499;18,34283;82,5392;0,32332357;0,32332357;0,00464;1,62503;14,8978;21,268040;0,118303;24,060180;25,716180;0,0267;2,6781;0,53;53,37;0,00;0,53;44,93;;265,401;266,184;5,9306688;19,03400;1,66300;0,03100;0,0939572;;66,84;55,00;;;
Conditioning;;56;19,20800;1,56000;0,019000;99,975;88,92;-6,5701;0,000;101,408;20,700;0,000;400,950;428,750;25,20;1014,750;263,177;0,000;729,100;761,900;733,800;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,868;24,745;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;607,0333;34,24808;152,0245;0,17662557;0,17662557;0,00449;3,03329;15,5049;21,421895;0,117709;24,319149;26,005325;0,0269;2,6946;0,56;56,06;0,00;0,54;45,82;;271,396;266,184;6,0490864;19,01000;1,68300;0,03000;0,0951567;;66,62;56,00;;;
Conditionet ? (Y/N);N;57;19,17900;1,57200;0,030000;93,800;88,74;-6,7700;0,000;101,408;20,700;0,000;402,250;430,250;25,20;1014,683;263,177;0,000;729,100;761,800;733,700;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,916;24,735;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;593,6796;17,57641;78,7734;0,33658854;0,33658854;0,00251;1,55152;16,0985;20,716228;0,119771;23,594295;25,236658;0,0265;2,6607;0,59;58,73;0,00;0,52;44,75;;277,167;277,701;5,9160169;18,99100;1,69600;0,02000;0,0962434;;66,42;57,00;;;
Conditioning temperature (°C);;58;19,15500;1,58500;0,035000;98,775;88,75;-7,2000;0,000;101,408;20,700;0,000;404,050;432,250;25,20;1014,850;263,177;0,000;729,600;761,800;733,700;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,962;24,761;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;612,8569;19,96522;89,0379;0,30588786;0,30588786;0,00407;1,76391;16,7114;21,211103;0,119603;24,266024;25,959632;0,0272;2,7331;0,61;61,46;0,00;0,54;46,24;;282,790;277,701;6,1071193;18,97300;1,71100;0,02800;0,0970431;;65,99;58,00;;;
Conditioning RH (%);;59;19,13700;1,59200;0,018000;95,700;88,64;-7,3501;0,000;101,416;20,700;0,000;405,650;434,150;25,20;1014,750;263,177;0,000;729,300;761,800;733,700;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,922;24,743;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;607,0559;41,22792;185,1382;0,14672852;0,14672852;0,00234;3,63410;17,3185;20,837112;0,120903;23,932566;25,614011;0,0272;2,7260;0,64;64,18;0,00;0,53;45,75;;288,335;288,639;6,0493119;18,95900;1,72100;0,01900;0,0978573;;65,84;59,00;;;
;;60;19,12300;1,60100;0,019000;95,700;88,22;-7,5400;0,000;101,408;20,700;0,000;407,250;435,950;25,20;1014,650;263,177;0,000;729,100;761,700;733,700;316,050;;;;;0,00;0,00;0,00;3,00;1,74;14,937;24,745;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;609,2118;34,37891;160,2397;0,17658488;0,17658488;0,00142;3,03891;17,9277;20,796139;0,125663;23,979719;25,669633;0,0283;2,8395;0,67;67,02;0,00;0,54;45,91;;293,665;288,639;6,0707952;18,94800;1,73500;0,01400;0,0984035;;65,65;60,00;;;
Data collected;;61;19,11300;1,60900;0,000000;95,100;88,36;-7,7300;0,000;101,408;20,700;0,000;408,650;437,550;25,20;1014,750;263,177;0,000;729,400;761,700;733,700;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,912;24,743;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;610,8875;19,85155;90,9920;0,30665080;0,30665080;0,00123;1,75384;18,5385;20,695304;0,124066;23,945482;25,638922;0,0279;2,8001;0,70;69,82;0,00;0,54;46,03;;298,851;299,142;6,0874938;18,93300;1,74700;0,01300;0,0991626;;65,46;61,00;;;
CO/CO2 data collected?;Yes;62;19,10300;1,62000;-0,006000;100,925;89,34;-8,1200;0,000;101,410;20,700;0,000;410,350;439,350;25,20;1014,917;263,177;0,000;730,100;761,600;733,600;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,926;24,756;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;633,9542;20,65801;85,8440;0,30580648;0,30580648;-0,00023;1,82712;19,1725;21,275484;0,113076;24,719185;26,466124;0,0263;2,6344;0,72;72,46;0,00;0,56;47,75;;304,070;299,142;6,3173539;18,91500;1,76500;0,00500;0,1001099;;65,07;62,00;;;
Mass data collected?;Yes;63;19,09500;1,62700;0,001000;95,200;89,70;-8,3099;0,000;101,406;20,700;0,000;411,750;440,950;25,20;1014,783;263,177;0,000;729,700;761,600;733,600;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,937;24,743;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;620,5100;38,44483;153,0452;0,16083781;0,16083781;0,00087;3,39372;19,7930;20,628087;0,108959;24,048769;25,754231;0,0246;2,4702;0,75;74,93;0,00;0,55;46,75;;309,200;309,191;6,1833826;18,89500;1,77800;0,01100;0,1010727;;64,88;63,00;;;
Smoke data collected;Yes;64;19,08000;1,64400;0,003000;98,175;89,01;-8,5100;0,000;101,408;20,700;0,000;413,250;442,650;25,20;1014,017;263,177;0,000;727,600;761,500;733,500;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,924;24,732;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;633,2118;19,41087;82,5826;0,32507324;0,32507324;0,00125;1,70697;20,4262;20,909869;0,116778;24,466083;26,206683;0,0268;2,6940;0,77;77,62;0,00;0,55;47,69;;314,163;309,191;6,3099553;18,88200;1,78300;0,01300;0,1017591;;64,68;64,00;;;
Soot mass data colelcted;;65;19,06900;1,66300;0,020000;94,300;89,48;-8,9200;0,000;101,416;20,700;0,000;414,750;444,450;25,20;1014,150;263,177;0,000;728,000;761,500;733,500;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,962;24,753;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;619,2135;19,90618;81,1625;0,30997721;0,30997721;0,00374;1,75124;21,0454;20,455963;0,111416;24,021859;25,742050;0,0252;2,5247;0,80;80,15;0,00;0,54;46,70;;318,964;318,750;6,1704621;18,88000;1,78300;0,02700;0,1017184;;64,27;65,00;;;
Soot mass ratio (1:x);;66;19,05800;1,68300;0,031000;91,250;89,77;-9,1000;0,000;101,404;20,700;0,000;416,350;446,350;25,20;1013,850;263,177;0,000;727,200;761,400;733,500;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,926;24,759;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;608,3518;38,30447;152,3012;0,15826416;0,15826416;0,00226;3,37144;21,6538;20,083733;0,108261;23,675725;25,381674;0,0241;2,4188;0,82;82,57;0,00;0,53;45,85;;323,431;318,750;6,0622254;18,88000;1,78500;0,01900;0,1017863;;64,09;66,00;;;
Soot mass (g);;67;19,03400;1,69600;0,030000;96,425;89,94;-9,3099;0,000;101,410;20,700;0,000;417,750;448,050;25,20;1013,617;263,177;0,000;726,600;761,300;733,500;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,939;24,772;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;625,4705;18,42184;72,1012;0,33833822;0,33833822;0,00232;1,62216;22,2793;20,610754;0,106360;24,378704;26,146926;0,0244;2,4480;0,85;85,01;0,00;0,55;47,15;;327,811;327,813;6,2328137;18,87600;1,78900;0,01900;0,1019766;;63,88;67,00;;;
;;68;19,01000;1,71100;0,020000;96,425;89,74;-9,7300;0,000;101,410;20,700;0,000;419,050;449,550;25,20;1013,917;263,177;0,000;727,600;761,300;733,400;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,954;24,759;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;626,3673;20,13087;80,4463;0,31005859;0,31005859;0,00195;1,77345;22,9056;20,578760;0,108557;24,416607;26,193737;0,0249;2,5031;0,87;87,52;0,00;0,55;47,21;;332,195;327,813;6,2417503;18,87000;1,79500;0,01700;0,1022847;;63,46;68,00;;;
Comments;;69;18,99100;1,72100;0,028000;92,250;89,46;-9,9000;0,000;101,408;20,700;0,000;420,250;450,950;25,30;1014,217;263,177;0,000;728,500;761,300;733,400;316,050;;;;;0,00;0,00;0,00;3,00;1,75;14,933;24,748;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;614,0525;42,20343;173,4856;0,14498901;0,14498901;-0,00040;3,70419;23,5197;20,099563;0,111735;23,916334;25,663464;0,0252;2,5242;0,90;90,04;0,00;0,54;46,20;;336,369;336,275;6,1190330;18,86600;1,79500;0,00400;0,1026673;;63,29;69,00;;;
