General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Correct O2 for pressure?;;35;20,93800;0,05300;-0,006000;116,125;100,04;0,0399;0,000;101,072;32,200;0,000;323,950;325,350;28,70;843,983;263,190;0,000;565,500;587,700;559,300;313,750;;;;;0,00;0,00;0,00;3,00;5,03;14,966;28,414;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,3889;;;0,00000000;0,00000000;-0,00198;Infinity;0,0432;26,164071;-0,000510;23,998471;24,102184;-0,0001;-0,0108;0,00;0,03;0,00;0,00;0,11;;1,216;1,204;0,0139082;20,94400;0,04900;0,00000;0,0001783;;71,73;35,00;;;
;;36;20,93800;0,05200;-0,010000;112,550;100,01;0,0399;0,000;101,068;32,200;0,000;323,950;325,450;28,70;844,017;263,190;0,000;565,600;587,700;559,300;313,750;;;;;0,00;0,00;0,00;3,00;5,03;14,966;28,417;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,5152;;;0,00000000;0,00000000;-0,00672;Infinity;0,0468;25,758181;-0,000247;23,626177;23,735574;-0,0001;-0,0051;0,00;0,03;-0,01;0,00;0,11;;1,250;1,204;0,0352014;20,94400;0,04800;-0,02100;0,0004566;;71,73;36,00;;;
Apparatus;;37;20,93900;0,05200;-0,013000;116,100;100,01;0,0399;0,000;101,072;32,200;0,000;323,950;325,450;28,70;843,983;263,190;0,000;565,500;587,700;559,300;313,750;;;;;0,00;0,00;0,00;3,00;5,03;14,958;28,428;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5130;;;0,00000000;0,00000000;-0,00314;Infinity;0,0483;26,161253;-0,000282;23,995886;24,106996;-0,0001;-0,0060;0,00;0,03;0,00;0,00;0,08;;1,284;1,217;0,0151516;20,94500;0,04800;-0,00500;0,0001939;;71,73;37,00;;;
C-factor (SI units);0,0437;38;20,94000;0,05000;-0,010000;114,575;100,03;0,0399;0,000;101,072;32,200;0,000;323,950;325,450;28,70;843,917;263,190;0,000;565,400;587,700;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,03;14,929;28,401;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6594;;;-0,00082397;-0,00082397;-0,00449;-0,75573;0,0509;25,988869;-0,000457;23,837770;23,948147;-0,0001;-0,0096;0,00;0,03;0,00;0,00;0,11;;1,305;1,217;0,0266310;20,94400;0,04700;-0,01100;0,0003428;;71,73;38,00;;;
OD correction factor;1;39;20,94000;0,05000;-0,005000;118,500;100,03;0,0399;0,000;101,072;32,200;0,000;323,950;325,450;28,70;843,750;263,190;0,000;564,900;587,700;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,03;14,973;28,417;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00576782;0,00576782;0,00149;0,17988;0,0509;26,430271;-0,000438;24,242638;24,354890;-0,0001;-0,0094;0,00;0,03;0,00;0,00;0,11;;1,306;1,194;0,0000000;20,94400;0,04800;0,01500;0,0000011;;71,73;39,00;;;
Duct diameter (m);0,114;40;20,94100;0,05000;0,006000;119,850;100,03;0,0300;0,000;101,068;32,200;0,000;323,950;325,450;28,70;843,717;263,190;0,000;564,800;587,700;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,03;14,966;28,417;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00576782;0,00576782;0,00220;0,18090;0,0509;26,580397;-0,000456;24,380337;24,493227;-0,0001;-0,0098;0,00;0,03;0,00;0,00;0,11;;1,273;1,194;0,0000000;20,94400;0,04800;0,01800;-0,0000369;;71,72;40,00;;;
O2 delay time (s);12;41;20,94200;0,05000;0,012000;117,750;100,02;0,0300;0,000;101,072;32,200;0,000;323,950;325,450;28,70;843,783;263,190;0,000;565,000;587,700;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,03;14,998;28,430;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;-0,00082397;-0,00082397;0,00358;-1,74416;0,0509;26,346499;-0,000403;24,165799;24,277695;-0,0001;-0,0086;0,00;0,03;0,00;0,00;0,08;;1,242;1,135;0,0000000;20,94500;0,04900;0,02400;-0,0001859;;71,72;41,00;;;
CO2 delay time (s);10;42;20,94400;0,05000;0,029000;113,200;100,03;0,0300;0,000;101,072;32,200;0,000;323,950;325,350;28,70;843,683;263,196;0,000;564,800;587,600;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,04;14,988;28,430;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00000000;0,00000000;0,00283;Infinity;0,0509;25,832454;-0,000420;23,694302;23,796700;-0,0001;-0,0088;0,00;0,03;0,00;0,00;0,13;;1,213;1,135;0,0000000;20,94300;0,04800;0,02100;-0,0000144;;71,72;42,00;;;
CO delay time (s);10;43;20,94300;0,04900;0,002000;122,350;100,02;0,0300;0,000;101,072;32,200;0,000;323,850;325,350;28,70;843,683;263,190;0,000;564,700;587,700;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,04;14,958;28,417;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,1530;;;0,00000000;0,00000000;-0,00085;Infinity;0,0511;26,860337;-0,000402;24,629502;24,743581;-0,0001;-0,0087;0,00;0,03;0,00;0,00;0,05;;1,186;1,086;0,0015318;20,94600;0,04700;0,00500;0,0000196;;71,72;43,00;;;
;;44;20,94200;0,04900;0,017000;116,375;100,02;0,0300;0,000;101,072;32,200;0,000;323,850;325,250;28,70;843,683;263,190;0,000;564,700;587,700;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,04;14,969;28,441;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00000000;0,00000000;0,00009;Infinity;0,0511;26,196262;-0,000402;24,020581;24,124421;-0,0001;-0,0085;0,00;0,03;0,00;0,00;0,05;;1,161;1,086;0,0000000;20,94600;0,04600;0,00900;-0,0000184;;71,72;44,00;;;
Laboratory;;45;20,94300;0,04900;0,010000;113,150;100,02;0,0300;0,000;101,072;32,200;0,000;323,850;325,250;28,70;843,650;263,190;0,000;564,600;587,700;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,04;14,981;28,420;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2242;;;0,00000000;0,00000000;-0,00310;Infinity;0,0523;25,830736;-0,000314;23,685412;23,787804;-0,0001;-0,0065;0,00;0,03;0,00;0,00;0,05;;1,149;1,069;0,0122589;20,94600;0,04600;-0,00500;0,0001588;;71,72;45,00;;;
Laboratory name;FZJ IAS-7;46;20,94300;0,04800;0,000000;118,425;100,02;0,0300;0,000;101,072;32,200;0,000;323,850;325,250;28,70;843,683;263,190;0,000;564,600;587,800;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,04;14,990;28,436;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,5515;;;0,00000000;0,00000000;-0,00177;Infinity;0,0529;26,425985;-0,000348;24,231225;24,335976;-0,0001;-0,0074;0,00;0,03;0,00;0,00;0,05;;1,143;1,069;0,0055224;20,94600;0,04700;0,00100;0,0000702;;71,72;46,00;;;
Operator;CR;47;20,94400;0,04800;-0,021000;111,725;100,00;0,0300;0,000;101,080;32,200;0,000;323,850;325,250;28,70;843,717;263,190;0,000;564,700;587,800;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,04;14,967;28,428;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0488;;;0,00000000;0,00000000;-0,00059;Infinity;0,0529;25,667565;-0,000191;23,535793;23,637538;0,0000;-0,0039;0,00;0,03;0,00;0,00;0,05;;1,125;1,050;0,0004886;20,94600;0,04700;0,00600;0,0000069;;71,72;47,00;;;
Filename;02072026_PMMA_DE_6mm_q25_Al2O3_R3,csv;48;20,94400;0,04700;-0,005000;114,775;100,03;0,0300;0,000;101,080;32,200;0,000;323,850;325,250;28,70;843,650;263,190;0,000;564,500;587,800;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,04;14,916;28,436;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00000000;0,00000000;-0,00060;Infinity;0,0529;26,015557;-0,000452;23,854883;23,958008;-0,0001;-0,0095;0,00;0,03;0,00;0,00;0,02;;1,102;1,050;0,0000000;20,94700;0,04700;0,00600;-0,0000535;;71,72;48,00;;;
Report name;;49;20,94500;0,04800;-0,011000;113,750;100,01;0,0300;0,000;101,080;32,200;0,000;323,850;325,450;28,70;843,683;263,190;0,000;564,600;587,800;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,04;14,996;28,428;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,0316;;;0,00000000;0,00000000;-0,00288;Infinity;0,0539;25,899130;-0,000277;23,748127;23,865456;-0,0001;-0,0058;0,00;0,03;0,00;0,00;0,05;;1,090;1,029;0,0103308;20,94600;0,04700;-0,00400;0,0001335;;71,72;49,00;;;
;;50;20,94400;0,04800;0,015000;118,150;100,01;0,0300;0,000;101,080;32,200;0,000;323,950;325,550;28,70;843,783;263,190;0,000;564,900;587,800;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,05;15,025;28,414;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0241;;;0,00000000;0,00000000;0,00056;Infinity;0,0540;26,391210;-0,000242;24,206810;24,326369;-0,0001;-0,0052;0,00;0,03;0,00;0,00;0,08;;1,079;1,029;0,0002413;20,94500;0,04700;0,01100;0,0000040;;71,72;50,00;;;
Pre-test conditions;;51;20,94400;0,04900;0,018000;120,625;100,01;0,0300;0,000;101,080;32,200;0,000;324,050;325,650;28,70;843,983;263,190;0,000;565,400;587,900;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,05;15,004;28,417;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00000000;0,00000000;0,00409;Infinity;0,0540;26,662084;-0,000242;24,462812;24,583598;-0,0001;-0,0052;0,00;0,03;0,00;0,00;0,08;;1,058;1,009;0,0000000;20,94500;0,04800;0,02600;-0,0001986;;71,72;51,00;;;
Ambient temperature (°C);28,5;52;20,94400;0,04800;0,024000;116,850;100,00;0,0300;0,000;101,080;32,100;0,000;324,150;325,850;28,70;843,983;263,190;0,000;565,400;587,900;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,05;14,945;28,433;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;-0,00083415;-0,00083415;0,00194;-1,23471;0,0540;26,237520;-0,000206;24,080698;24,206989;0,0000;-0,0044;0,00;0,03;0,00;0,00;0,05;;1,038;1,009;0,0000000;20,94600;0,04800;0,01700;-0,0001450;;71,72;52,00;;;
Barometric pressure (Pa);101048;53;20,94500;0,04700;0,021000;115,800;100,01;0,0300;0,000;101,078;32,100;0,000;324,250;325,950;28,70;844,050;263,190;0,000;565,500;588,000;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,05;14,958;28,438;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00500488;0,00500488;0,00170;0,20483;0,0540;26,115343;-0,000294;23,975959;24,101662;-0,0001;-0,0062;0,00;0,03;0,00;0,00;0,11;;1,018;0,971;0,0000000;20,94400;0,04800;0,01600;-0,0000115;;71,72;53,00;;;
Relative hunidity (%);32,0;54;20,94300;0,04600;0,005000;119,325;100,01;0,0200;0,000;101,080;32,100;0,000;324,250;325,950;28,70;844,017;263,190;0,000;565,500;587,900;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,05;14,929;28,433;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4333;;;0,01167806;0,01167806;-0,00318;0,12383;0,0554;26,509844;-0,000223;24,338142;24,465744;0,0000;-0,0048;0,00;0,03;0,00;0,00;0,08;;1,012;0,971;0,0143535;20,94500;0,04900;-0,00500;0,0001812;;71,71;54,00;;;
;;55;20,94600;0,04600;0,009000;118,875;100,02;0,0100;0,000;101,080;32,100;0,000;324,150;325,950;28,70;844,183;263,190;0,000;566,000;587,900;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,05;14,973;28,430;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2783;;;0,00583903;0,00583903;-0,00061;0,24723;0,0567;26,463890;-0,000363;24,288460;24,423333;-0,0001;-0,0078;0,00;0,03;0,00;0,00;0,14;;1,019;0,959;0,0128013;20,94300;0,04900;0,00600;0,0001628;;71,70;55,00;;;
Conditioning;;56;20,94600;0,04700;-0,005000;117,950;100,03;0,0100;0,000;101,080;32,100;0,000;324,150;325,850;28,70;844,283;263,190;0,000;566,200;587,900;559,300;313,750;;;;;0,00;0,00;0,00;3,00;5,05;14,973;28,433;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;-0,00667318;-0,00667318;0,00033;-0,27589;0,0567;26,360728;-0,000432;24,193778;24,320662;-0,0001;-0,0092;0,00;0,03;0,00;0,00;0,08;;1,012;0,959;0,0000000;20,94500;0,05000;0,01000;-0,0000213;;71,70;56,00;;;
Conditionet ? (Y/N);N;57;20,94600;0,04700;0,001000;112,600;100,01;0,0200;0,000;101,080;32,100;0,000;324,150;325,850;28,60;844,250;263,190;0,000;566,100;588,000;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,05;14,958;28,428;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,8309;;;-0,00583903;-0,00583903;-0,00218;-0,30807;0,0585;25,755952;-0,000240;23,638718;23,762690;0,0000;-0,0050;0,00;0,03;0,00;0,00;0,13;;1,010;0,980;0,0183346;20,94300;0,05000;-0,00100;0,0002387;;71,71;57,00;;;
Conditioning temperature (°C);;58;20,94600;0,04700;0,006000;114,475;100,02;0,0200;0,000;101,072;32,100;0,000;324,150;325,850;28,70;844,250;263,190;0,000;566,100;588,000;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,06;14,981;28,438;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,6242;;;0,00083415;0,00083415;-0,00082;2,65053;0,0601;25,969510;-0,000344;23,834720;23,959721;-0,0001;-0,0072;0,00;0,03;0,00;0,00;0,16;;1,023;0,980;0,0162646;20,94200;0,05100;0,00500;0,0002105;;71,71;58,00;;;
Conditioning RH (%);;59;20,94600;0,04700;0,006000;116,150;100,03;0,0200;0,000;101,080;32,100;0,000;324,150;325,850;28,60;844,283;263,190;0,000;566,200;588,000;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,06;14,937;28,438;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,8416;;;0,00000000;0,00000000;0,00125;Infinity;0,0610;26,158813;-0,000432;24,008462;24,134374;-0,0001;-0,0091;0,00;0,03;0,00;0,00;0,16;;1,026;0,992;0,0084274;20,94200;0,05000;0,01400;0,0001093;;71,71;59,00;;;
;;60;20,94700;0,04700;-0,004000;119,575;100,03;0,0200;0,000;101,072;32,100;0,000;324,150;325,750;28,60;844,183;263,190;0,000;565,900;588,000;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,06;14,988;28,438;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,1559;;;0,00000000;0,00000000;0,00056;Infinity;0,0621;26,541693;-0,000431;24,359868;24,480107;-0,0001;-0,0092;0,00;0,03;0,00;0,00;0,17;;1,026;0,992;0,0115755;20,94200;0,05000;0,01100;0,0001472;;71,71;60,00;;;
Data collected;;61;20,94600;0,04800;0,011000;116,125;100,03;0,0200;0,000;101,072;32,100;0,000;324,150;325,750;28,60;844,317;263,190;0,000;566,200;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,06;14,973;28,430;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5109;;;0,00000000;0,00000000;0,00055;Infinity;0,0636;26,155998;-0,000466;24,005878;24,124370;-0,0001;-0,0098;0,00;0,03;0,00;0,00;0,19;;1,031;0,998;0,0151300;20,94100;0,05100;0,01100;0,0001950;;71,71;61,00;;;
CO/CO2 data collected?;Yes;62;20,94500;0,04800;0,026000;110,825;100,02;0,0200;0,000;101,072;32,100;0,000;324,150;325,750;28,70;844,250;263,190;0,000;566,000;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,06;14,987;28,420;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,7251;;;0,00000000;0,00000000;0,00144;Infinity;0,0644;25,552140;-0,000396;23,451660;23,567416;-0,0001;-0,0082;0,00;0,03;0,00;0,00;0,16;;1,032;0,998;0,0072613;20,94200;0,05000;0,01500;0,0000966;;71,71;62,00;;;
Mass data collected?;Yes;63;20,94500;0,04800;0,017000;116,500;100,02;0,0200;0,000;101,072;32,100;0,000;324,150;325,650;28,70;844,283;263,190;0,000;566,200;588,000;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,06;14,985;28,454;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5385;;;0,00000000;0,00000000;-0,00037;Infinity;0,0659;26,198196;-0,000343;24,044607;24,155873;-0,0001;-0,0073;0,00;0,03;0,00;0,00;0,16;;1,034;1,015;0,0154061;20,94200;0,05000;0,00700;0,0001979;;71,71;63,00;;;
Smoke data collected;Yes;64;20,94600;0,04900;0,016000;114,275;100,02;0,0200;0,000;101,070;32,100;0,000;324,050;325,650;28,60;844,317;263,190;0,000;566,200;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,06;14,950;28,441;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,4097;;;-0,00083415;-0,00083415;-0,00243;-2,17282;0,0683;25,950817;-0,000325;23,810216;23,927779;-0,0001;-0,0068;0,00;0,03;0,00;0,00;0,16;;1,048;1,015;0,0241304;20,94200;0,05000;-0,00200;0,0003118;;71,71;64,00;;;
Soot mass data colelcted;;65;20,94400;0,04900;-0,005000;118,550;100,02;0,0200;0,000;101,070;32,100;0,000;324,150;325,750;28,70;844,217;263,190;0,000;565,900;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,06;15,011;28,420;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,0784;;;0,00583903;0,00583903;-0,00247;0,24689;0,0704;26,427689;-0,000343;24,255235;24,374959;-0,0001;-0,0073;0,00;0,03;0,00;0,00;0,14;;1,067;1,039;0,0208132;20,94300;0,04900;-0,00200;0,0002640;;71,71;65,00;;;
Soot mass ratio (1:x);;66;20,94500;0,05000;0,006000;117,600;100,03;0,0100;0,000;101,070;32,100;0,000;324,150;325,750;28,70;844,117;263,190;0,000;565,600;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,07;14,966;28,436;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,8957;;;0,00500488;0,00500488;-0,00293;0,20645;0,0723;26,321588;-0,000447;24,157856;24,277099;-0,0001;-0,0095;0,00;0,03;0,00;0,00;0,11;;1,081;1,039;0,0189832;20,94400;0,04800;-0,00400;0,0002416;;71,70;66,00;;;
Soot mass (g);;67;20,94300;0,05000;0,010000;116,000;100,02;0,0100;0,000;101,070;32,100;0,000;324,050;325,650;28,70;844,050;263,190;0,000;565,400;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,07;14,983;28,433;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,1162;;;0,00583903;0,00583903;-0,00244;0,24425;0,0734;26,145950;-0,000342;23,989253;24,107700;-0,0001;-0,0072;0,00;0,03;0,00;0,00;0,08;;1,087;1,056;0,0111775;20,94500;0,04900;-0,00200;0,0001432;;71,70;67,00;;;
;;68;20,94500;0,05100;-0,001000;114,275;100,01;0,0000;0,000;101,070;32,100;0,000;324,050;325,650;28,70;844,050;263,190;0,000;565,500;588,000;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,07;14,937;28,430;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,4182;;;0,00000000;0,00000000;-0,00060;Infinity;0,0738;25,950817;-0,000236;23,810216;23,927779;0,0000;-0,0050;0,00;0,03;0,00;0,00;0,08;;1,082;1,056;0,0041874;20,94500;0,04800;0,00600;0,0000546;;71,69;68,00;;;
Comments;;69;20,94300;0,05000;0,005000;114,675;99,99;0,0100;0,000;101,070;32,100;0,000;324,050;325,650;28,70;844,217;263,190;0,000;565,900;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,07;14,966;28,433;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;-0,00750732;-0,00750732;0,00147;-0,13593;0,0738;25,996196;-0,000096;23,851852;23,969620;0,0000;-0,0020;0,00;0,03;0,00;0,00;0,08;;1,070;1,041;0,0000000;20,94500;0,04800;0,01500;-0,0000593;;71,70;69,00;;;
Pre-test comments;;70;20,94200;0,05000;0,014000;111,975;99,99;0,0100;0,000;101,072;32,100;0,000;324,150;325,750;28,70;844,150;263,190;0,000;565,700;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,07;14,969;28,452;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00667318;0,00667318;0,00077;0,09222;0,0738;25,684372;-0,000079;23,573021;23,689377;0,0000;-0,0016;0,00;0,03;0,00;0,00;0,05;;1,055;1,041;0,0000000;20,94600;0,04700;0,01200;-0,0000691;;71,70;70,00;;;
After test comments;;71;20,94200;0,05100;0,011000;117,450;100,00;0,0000;0,000;101,072;32,100;0,000;324,250;325,950;28,70;844,150;263,190;0,000;565,700;588,100;559,200;313,750;;;;;0,00;0,00;0,00;3,00;5,07;14,973;28,433;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;;;0,00583903;0,00583903;0,00334;0,17681;0,0738;26,300740;-0,000183;24,146168;24,272763;0,0000;-0,0039;0,00;0,03;0,00;0,00;0,11;;1,040;1,012;0,0000000;20,94400;0,04800;0,02300;-0,0001002;;71,69;71,00;;;
