General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
TSP   [m²];7,2;112;16,95300;3,43000;0,041000;75,225;83,17;-35,1702;0,000;100,994;27,500;0,000;523,150;568,550;25,10;1133,717;263,183;0,000;848,500;877,300;855,900;325,050;;;;;0,00;0,00;0,00;3,00;2,29;15,400;24,721;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;968,2451;21,05417;91,4139;0,46250407;0,46250407;0,00225;1,86540;83,5388;16,153907;0,185347;23,927872;26,004381;0,0423;4,2040;3,65;363,07;0,00;0,86;74,17;;741,560;742,075;9,7376407;16,78500;3,53600;0,02100;0,2057222;;36,62;112,00;;;
TSR   [m²/m²];713,8;113;16,94400;3,44200;0,028000;75,050;85,85;-35,7301;0,000;100,994;27,500;0,000;523,950;569,350;25,10;1132,783;263,183;0,000;846,000;877,100;855,800;325,050;;;;;0,00;0,00;0,00;3,00;2,29;15,391;24,697;0,57;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;959,9213;22,15524;80,3773;0,43574015;0,43574015;0,00395;1,98069;84,4988;16,122784;0,153619;23,918291;25,990799;0,0350;3,4825;3,69;366,55;0,00;0,86;73,66;;743,529;746,116;9,6539286;16,80600;3,54400;0,03300;0,2043189;;36,06;113,00;;;
TSR   [m²/m² (none flaming phase)];206,2;114;16,93700;3,45300;0,033000;76,225;84,54;-36,0400;0,000;100,994;27,500;0,000;525,150;570,850;25,10;1132,783;263,183;0,000;846,200;877,000;855,700;325,050;;;;;0,00;0,00;0,00;3,00;2,29;15,349;24,687;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;972,6236;23,05721;91,6192;0,42423503;0,42423503;0,00355;2,06375;85,4714;16,229929;0,168911;24,132386;26,232454;0,0389;3,8648;3,73;370,41;0,00;0,88;74,65;;745,483;746,116;9,7816756;16,77800;3,57100;0,03000;0,2056845;;35,75;114,00;;;
TSR   [m²/m² (flaming phase)];507,6;115;16,91900;3,47100;0,024000;77,200;82,46;-36,5802;0,000;100,994;27,500;0,000;525,450;571,050;25,10;1132,117;263,183;0,000;844,500;876,900;855,500;325,050;;;;;0,00;0,00;0,00;3,00;2,29;15,395;24,716;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;984,9053;23,96024;108,6421;0,41340129;0,41340129;0,00242;2,13617;86,4563;16,328735;0,193931;24,293172;26,401400;0,0449;4,4658;3,77;374,88;0,00;0,88;75,53;;747,512;750,052;9,9051924;16,75400;3,58000;0,02200;0,2070498;;35,21;115,00;;;
MARHE [kW / m²];900,5;116;16,90700;3,51600;0,027000;76,725;81,21;-36,8801;0,000;100,992;27,500;0,000;525,550;570,950;25,10;1131,817;263,183;0,000;843,700;876,800;855,500;325,050;;;;;0,00;0,00;0,00;3,00;2,29;15,358;24,724;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;983,3359;21,35085;104,1989;0,46318563;0,46318563;0,00327;1,90697;87,4396;16,276875;0,209100;24,220624;26,312939;0,0483;4,7990;3,82;379,68;0,00;0,88;75,45;;749,551;750,052;9,8894091;16,74500;3,59200;0,02800;0,2073862;;34,91;116,00;;;
Results HRR;;117;16,88900;3,54000;0,033000;76,725;81,21;-37,4900;0,000;100,992;27,500;0,000;525,550;570,950;25,10;1131,583;263,183;0,000;843,300;876,700;855,300;325,050;;;;;0,00;0,00;0,00;3,00;2,29;15,431;24,713;0,57;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;987,2547;21,50632;104,5410;0,46166992;0,46166992;0,00385;1,93051;88,4269;16,276875;0,209100;24,220624;26,312939;0,0483;4,7990;3,87;384,48;0,00;0,89;75,83;;751,566;754,087;9,9288204;16,72400;3,62400;0,03200;0,2082311;;34,30;117,00;;;
HRR max [kW/m²];1417,7;118;16,84900;3,55100;0,043000;73,825;83,01;-37,7601;0,000;100,988;27,500;0,000;526,450;571,950;25,10;1131,283;263,183;0,000;842,700;876,500;855,200;325,050;;;;;0,00;0,00;0,00;3,00;2,29;15,410;24,724;0,57;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;979,4391;39,64283;170,7521;0,24847412;0,24847412;0,00293;3,56955;89,4063;15,952647;0,187224;23,778813;25,833966;0,0424;4,2187;3,91;388,70;0,00;0,89;75,27;;753,531;754,087;9,8502186;16,67000;3,67900;0,02600;0,2108372;;34,03;118,00;;;
Max at [s];173;119;16,80500;3,55200;0,035000;73,350;83,51;-38,0802;0,000;100,994;27,400;0,000;527,050;572,650;25,10;1130,817;263,183;0,000;841,600;876,400;855,000;325,050;;;;;0,00;0,00;0,00;3,00;2,29;15,364;24,732;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;987,1068;21,98015;90,7141;0,45164998;0,45164998;0,00488;1,96766;90,3934;15,892190;0,181263;23,715694;25,767559;0,0410;4,0739;3,95;392,77;0,00;0,89;75,86;;755,461;758,004;9,9273332;16,62000;3,70000;0,04000;0,2133524;;33,71;119,00;;;
HRR 060s [kW/m²];779,8;120;16,78700;3,57100;0,035000;73,925;83,26;-38,6201;0,000;100,994;27,400;0,000;527,450;573,150;25,10;1130,883;263,183;0,000;842,000;876,300;854,900;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,393;24,697;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;996,1473;23,34837;97,4471;0,42907715;0,42907715;0,00391;2,09442;91,3896;15,948308;0,184173;23,817501;25,881127;0,0418;4,1575;3,99;396,93;0,00;0,90;76,56;;757,429;758,004;10,0182538;16,59500;3,72800;0,03300;0,2145751;;33,17;120,00;;;
HRR 120s [kW/m²];869,6;121;16,78400;3,56600;0,038000;74,500;83,57;-38,9501;0,000;100,994;27,400;0,000;528,050;573,950;25,10;1131,083;263,183;0,000;842,800;876,200;854,800;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,391;24,721;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1008,8466;20,91709;84,9021;0,48505656;0,48505656;0,00463;1,87653;92,3984;16,001114;0,180547;23,923544;26,003065;0,0412;4,0949;4,03;401,02;0,00;0,91;77,57;;759,455;761,971;10,1459706;16,55200;3,76300;0,03800;0,2166398;;32,84;121,00;;;
HRR 180s [kW/m²];941,9;122;16,77500;3,53600;0,040000;75,125;82,86;-39,5702;0,000;100,994;27,400;0,000;528,850;575,150;25,10;1131,417;263,183;0,000;843,900;876,200;854,700;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,395;24,724;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1022,6799;22,85411;96,3458;0,45003255;0,45003255;0,00252;2,04808;93,4211;16,055935;0,189045;24,041877;26,146706;0,0434;4,3113;4,08;405,33;0,00;0,92;78,60;;761,555;761,971;10,2850920;16,50900;3,79700;0,02300;0,2189102;;32,22;122,00;;;
HRR 240s [kW/m²];712,2;123;16,76100;3,54400;0,021000;75,800;84,07;-39,8601;0,000;100,994;27,400;0,000;529,850;576,250;25,10;1130,483;263,183;0,000;841,300;876,100;854,600;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,452;24,727;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1032,2631;22,09439;85,6766;0,46986898;0,46986898;0,00409;1,98168;94,4534;16,112678;0,174568;24,172465;26,289295;0,0403;4,0029;4,12;409,34;0,00;0,93;79,39;;763,717;766,175;10,3814700;16,48000;3,82200;0,03400;0,2202138;;31,93;123,00;;;
HRR 300s [kW/m²];--;124;16,78500;3,57100;0,033000;75,550;83,39;-40,5000;0,000;100,994;27,400;0,000;530,250;576,950;25,10;1130,083;263,183;0,000;840,400;876,000;854,400;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,420;24,721;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1038,2092;22,33384;90,0289;0,46750895;0,46750895;0,00508;2,00608;95,4916;16,080017;0,182664;24,141678;26,267875;0,0421;4,1851;4,16;413,52;0,01;0,94;79,90;;765,907;766,175;10,4412696;16,44200;3,85700;0,04100;0,2219727;;31,29;124,00;;;
HRR 360s [kW/m²];--;125;16,80600;3,58000;0,030000;73,125;84,84;-40,7501;0,000;100,992;27,400;0,000;531,350;578,250;25,10;1130,217;263,183;0,000;840,800;876,000;854,400;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,391;24,721;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1027,3814;43,32880;157,4673;0,23846436;0,23846436;0,00429;3,89168;96,5190;15,803460;0,165444;23,775691;25,874270;0,0376;3,7338;4,20;417,25;0,00;0,93;79,07;;768,042;770,394;10,3323752;16,41100;3,88300;0,03600;0,2235371;;31,04;125,00;;;
HRR Test [kW/m²];736,5;126;16,77800;3,59200;0,022000;74,625;83,10;-41,0802;0,000;100,994;27,400;0,000;532,350;579,550;25,10;1130,150;263,183;0,000;840,800;875,900;854,300;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,416;24,727;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1042,1051;22,21990;90,5921;0,47166951;0,47166951;0,00405;1,98627;97,5611;15,949723;0,186118;24,040898;26,172446;0,0427;4,2487;4,24;421,50;0,00;0,94;80,15;;770,159;770,394;10,4804511;16,39100;3,88400;0,03400;0,2246878;;30,71;126,00;;;
Results EHC;;127;16,75400;3,62400;0,028000;70,550;83,70;-41,6401;0,000;100,992;27,400;0,000;533,150;580,650;25,10;1130,583;263,183;0,000;842,300;875,800;854,200;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,437;24,703;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1010,7181;23,41675;92,1321;0,43408203;0,43408203;0,00558;2,09694;98,5718;15,496492;0,178953;23,392847;25,476989;0,0400;3,9766;4,28;425,48;0,01;0,91;77,79;;772,177;774,309;10,1647915;16,39600;3,88400;0,04600;0,2242858;;30,15;127,00;;;
EHC max [MJ/kg];89,9;128;16,74500;3,67900;0,032000;71,800;84,18;-41,9601;0,000;100,994;27,400;0,000;534,350;582,050;25,10;1130,683;263,183;0,000;842,600;875,800;854,200;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,414;24,716;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1021,9778;21,59744;82,1766;0,47589111;0,47589111;0,00452;1,93797;99,5938;15,615608;0,173237;23,625717;25,734721;0,0391;3,8885;4,32;429,37;0,00;0,92;78,66;;774,084;774,309;10,2780305;16,38000;3,90500;0,03800;0,2250719;;29,83;128,00;;;
Max at [s];15;129;16,72400;3,70000;0,026000;72,625;83,82;-42,5802;0,000;100,992;27,400;0,000;535,450;583,650;25,10;1130,717;263,183;0,000;842,600;875,800;854,300;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,452;24,721;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1029,5852;22,43042;87,4265;0,46162923;0,46162923;0,00703;2,00983;100,6233;15,688926;0,177458;23,785506;25,926624;0,0404;4,0130;4,36;433,38;0,01;0,93;79,29;;776,035;778,121;10,3545380;16,36500;3,91000;0,05600;0,2257038;;29,21;129,00;;;
EHC 060s [MJ/kg];26,7;130;16,67000;3,72800;0,040000;73,875;84,49;-42,8900;0,000;100,988;27,400;0,000;536,650;585,150;25,10;1131,183;263,183;0,000;844,100;875,700;854,300;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,448;24,721;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1039,9800;21,49588;80,0463;0,48656209;0,48656209;0,00527;1,92850;101,6633;15,805666;0,169552;24,016194;26,186670;0,0389;3,8727;4,40;437,25;0,01;0,94;80,07;;778,026;778,121;10,4590785;16,35400;3,92500;0,04300;0,2263117;;28,90;130,00;;;
EHC 120s [MJ/kg];25,8;131;16,62000;3,76300;0,033000;71,100;84,16;-43,5400;0,000;100,988;27,400;0,000;537,250;585,950;25,10;1131,083;263,183;0,000;843,800;875,700;854,300;325,050;;;;;0,00;0,00;0,00;3,00;2,30;15,465;24,732;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1024,0914;21,71964;82,4975;0,47419230;0,47419230;0,00640;1,95172;102,6874;15,497305;0,173453;23,573979;25,710884;0,0391;3,8898;4,44;441,14;0,01;0,93;78,90;;779,965;781,918;10,2992874;16,33100;3,94800;0,05200;0,2273125;;28,25;131,00;;;
EHC 180s [MJ/kg];26,1;132;16,59500;3,79700;0,038000;73,275;83,77;-43,8000;0,000;100,992;27,400;0,000;538,450;587,250;25,10;1130,750;263,183;0,000;842,900;875,600;854,300;325,050;;;;;0,00;0,00;0,00;3,00;2,31;15,437;24,743;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1047,8175;39,87980;154,4686;0,26424154;0,26424154;0,00496;3,59536;103,7352;15,715016;0,178077;23,958546;26,129923;0,0408;4,0586;4,48;445,20;0,00;0,95;80,76;;781,904;781,918;10,5379009;16,28800;3,99600;0,04100;0,2294050;;27,99;132,00;;;
EHC 240s [MJ/kg];19,7;133;16,55200;3,82200;0,023000;75,550;83,20;-44,1702;0,000;100,988;27,400;0,000;539,150;588,350;25,10;1130,417;263,183;0,000;842,000;875,600;854,200;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,437;24,735;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1075,3168;21,20273;84,5140;0,51005046;0,51005046;0,00461;1,90640;104,8106;15,946744;0,184986;24,343438;26,564893;0,0431;4,2862;4,52;449,49;0,00;0,97;82,86;;784,007;785,945;10,8144609;16,23600;4,03000;0,03800;0,2320676;;27,62;133,00;;;
EHC 300s [MJ/kg];--;134;16,50900;3,85700;0,034000;73,550;83,96;-44,7601;0,000;100,988;27,400;0,000;540,050;589,450;25,10;1130,283;263,183;0,000;841,700;875,500;854,200;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,482;24,735;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1066,3726;23,19047;87,5278;0,46245321;0,46245321;0,00219;2,07963;105,8769;15,721137;0,175868;24,039100;26,238028;0,0405;4,0248;4,56;453,51;0,00;0,96;82,10;;786,147;785,945;10,7245091;16,21200;4,04300;0,02100;0,2334721;;27,03;134,00;;;
EHC 360s [MJ/kg];--;135;16,48000;3,88300;0,041000;75,875;84,24;-45,1001;0,000;100,988;27,400;0,000;540,850;590,450;25,10;1131,283;263,183;0,000;844,800;875,500;854,100;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,458;24,732;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1084,7753;23,37931;86,4856;0,46663411;0,46663411;0,00208;2,09963;106,9617;15,955872;0,172473;24,434173;26,674969;0,0404;4,0128;4,60;457,53;0,00;0,98;83,54;;788,291;790,302;10,9095850;16,20000;4,05800;0,02000;0,2340202;;26,69;135,00;;;
EHC Test [MJ/kg];24,1;136;16,44200;3,88400;0,036000;73,900;84,47;-45,6901;0,000;100,996;27,400;0,000;541,950;591,850;25,10;1131,450;263,183;0,000;845,400;875,400;854,100;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,496;24,740;0,59;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1074,1973;23,96583;87,1001;0,45077515;0,45077515;0,00261;2,15461;108,0359;15,730851;0,169793;24,138579;26,361138;0,0393;3,9040;4,64;461,43;0,00;0,97;82,76;;790,432;790,302;10,8032026;16,17700;4,08000;0,02400;0,2350789;;26,10;136,00;;;
Results MLR;;137;16,41100;3,88400;0,034000;69,025;84,96;-46,0100;0,000;100,988;27,400;0,000;543,050;593,450;25,10;1130,983;263,183;0,000;844,100;875,400;854,000;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,460;24,724;0,59;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1042,1902;22,18058;77,6733;0,47254435;0,47254435;0,00372;1,99818;109,0781;15,187731;0,163961;23,352479;25,519802;0,0367;3,6496;4,68;465,08;0,00;0,94;80,35;;792,387;794,290;10,4813064;16,15000;4,10800;0,03300;0,2362598;;25,78;137,00;;;
MLR max [g/s];0,8133;138;16,39100;3,90500;0,046000;72,725;82,89;-46,6301;0,000;100,992;27,500;0,000;544,150;594,750;25,10;1130,583;263,183;0,000;843,000;875,300;854,000;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,481;24,724;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1078,9837;23,29258;93,1785;0,46587118;0,46587118;0,00396;2,10493;110,1571;15,573713;0,188695;23,994464;26,225687;0,0434;4,3163;4,72;469,40;0,00;0,98;83,25;;794,330;794,290;10,8513394;16,10000;4,16000;0,03400;0,2385957;;25,16;138,00;;;
Max at [s];177;139;16,39600;3,91000;0,038000;73,825;85,00;-46,9501;0,000;100,992;27,500;0,000;544,750;595,450;25,10;1130,550;263,183;0,000;842,900;875,300;854,000;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,488;24,737;0,59;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1098,0659;21,97695;75,5037;0,50249227;0,50249227;0,00523;1,98140;111,2551;15,682406;0,163585;24,188571;26,439806;0,0379;3,7725;4,76;473,17;0,01;1,00;84,75;;796,447;798,259;11,0432485;16,04700;4,19400;0,04300;0,2411974;;24,84;139,00;;;
MLR 060s [g/s];0,3358;140;16,38000;3,92500;0,056000;73,950;84,51;-47,6201;0,000;100,992;27,500;0,000;545,950;596,850;25,10;1130,650;263,183;0,000;843,300;875,200;854,000;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,448;24,719;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1104,9690;22,26385;78,8357;0,49913534;0,49913534;0,00426;2,00769;112,3601;15,678418;0,169308;24,235690;26,495232;0,0393;3,9127;4,80;477,08;0,00;1,00;85,28;;798,626;798,259;11,1126727;16,01500;4,22200;0,03600;0,2428150;;24,17;140,00;;;
MLR 120s [g/s];0,3743;141;16,36500;3,94800;0,043000;72,675;83,26;-47,9000;0,000;100,992;27,500;0,000;546,450;597,750;25,10;1130,383;263,183;0,000;842,500;875,200;854,000;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,498;24,732;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1103,8316;43,96663;168,2655;0,25249227;0,25249227;0,00614;3,98266;113,4639;15,535560;0,184205;24,036853;26,293401;0,0425;4,2245;4,84;481,31;0,01;1,01;85,31;;800,794;802,552;11,1012346;15,96800;4,27500;0,05000;0,2448477;;23,89;141,00;;;
MLR 180s [g/s];0,3962;142;16,35400;3,99600;0,052000;66,275;84,54;-48,2401;0,000;100,992;27,500;0,000;547,750;599,350;25,10;1130,283;263,183;0,000;842,300;875,200;853,900;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,461;24,745;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1067,0516;20,80121;72,2571;0,51589966;0,51589966;0,00416;1,89482;114,5310;14,818126;0,168996;22,981371;25,146298;0,0373;3,7066;4,88;485,01;0,00;0,98;82,53;;802,799;802,552;10,7313380;15,89700;4,35600;0,03700;0,2482337;;23,55;142,00;;;
MLR 240s [g/s];0,2979;143;16,33100;4,03000;0,041000;72,275;82,50;-48,8801;0,000;100,998;27,500;0,000;548,750;600,650;25,10;1130,317;263,183;0,000;842,500;875,100;853,900;325,150;;;;;0,00;0,00;0,00;3,00;2,31;15,473;24,716;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1132,0809;21,92923;85,8831;0,51918538;0,51918538;0,00461;1,98859;115,6631;15,460245;0,193329;24,021006;26,292878;0,0446;4,4337;4,92;489,45;0,00;1,03;87,55;;804,874;806,964;11,3853379;15,81200;4,40900;0,03900;0,2525347;;22,91;143,00;;;
MLR 300s [g/s];--;144;16,28800;4,04300;0,038000;76,725;82,84;-49,2701;0,000;100,992;27,500;0,000;549,550;601,650;25,10;1130,083;263,183;0,000;841,900;875,100;853,800;325,150;;;;;0,00;0,00;0,00;3,00;2,32;15,496;24,737;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1178,9323;22,95100;87,1410;0,51660156;0,51660156;0,00404;2,06991;116,8420;15,917485;0,189263;24,767486;27,115563;0,0450;4,4762;4,97;493,92;0,00;1,07;91,12;;807,309;806,964;11,8565225;15,75600;4,43500;0,03400;0,2555087;;22,52;144,00;;;
MLR 360s [g/s];--;145;16,23600;4,05800;0,021000;70,625;84,07;-49,9100;0,000;100,994;27,500;0,000;550,750;602,950;25,10;1130,450;263,183;0,000;843,000;875,100;853,800;325,150;;;;;0,00;0,00;0,00;3,00;2,32;15,496;24,743;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1130,3436;22,58456;79,2239;0,50334676;0,50334676;0,00374;2,02812;117,9723;15,254978;0,174556;23,788461;26,043127;0,0399;3,9651;5,01;497,89;0,00;1,02;87,31;;809,705;811,436;11,3678656;15,75700;4,41800;0,03300;0,2556201;;21,88;145,00;;;
MLR Test [g/s];0,3083;146;16,21200;4,08000;0,020000;71,450;83,90;-50,2802;0,000;100,994;27,500;0,000;552,350;605,150;25,10;1129,983;263,183;0,000;841,700;875,100;853,700;325,150;;;;;0,00;0,00;0,00;3,00;2,32;15,509;24,759;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1128,8231;22,25952;79,7299;0,51000977;0,51000977;0,00416;1,99887;119,1012;15,321579;0,176578;23,961730;26,252269;0,0407;4,0433;5,05;501,93;0,00;1,02;87,19;;811,896;811,436;11,3525741;15,78700;4,39300;0,03600;0,2541281;;21,51;146,00;;;
Results SEA;;147;16,20000;4,10800;0,024000;69,175;85,40;-50,9200;0,000;100,994;27,500;0,000;553,750;607,150;25,10;1129,683;263,183;0,000;840,900;875,000;853,700;325,150;;;;;0,00;0,00;0,00;3,00;2,32;15,465;24,745;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1106,5340;22,55929;73,0842;0,49329631;0,49329631;0,00369;2,03086;120,2077;15,056614;0,158786;23,607028;25,883534;0,0361;3,5848;5,08;505,52;0,00;1,00;85,48;;813,976;815,613;11,1284128;15,79900;4,39300;0,03300;0,2534769;;20,87;147,00;;;
